tsne_1 tsne_2 label subject_code visual_run_index
35.45902634 -7.61304235 0 0 58
4.39442205 -2.35050154 0 1 59
2.88397741 -6.86988592 0 1 60
2.16993499 -6.96624088 0 1 61
1.56902432 -8.08591461 0 1 62
0.96747977 -7.16605616 0 1 63
2.47711658 -8.50066090 0 1 64
1.79229069 -8.44025517 0 1 65
0.78597867 -6.33922720 0 1 66
2.40458512 -9.29378319 0 1 67
2.42750454 -7.84295177 0 1 68
1.81361234 -6.86089468 0 1 69
2.59246635 -7.55587244 0 1 70
2.23592639 -5.91432524 0 1 71
3.24746013 -2.13655233 0 1 72
4.07713223 -0.67377841 0 1 73
4.90238142 -0.18055581 0 1 74
6.77175903 6.55297756 0 1 75
7.22153759 7.02945948 0 1 76
9.43639183 11.08524036 0 1 77
6.28218794 12.33682537 0 1 78
6.81319141 15.68313408 0 1 79
6.84693336 17.18918991 0 1 80
6.86627245 17.83688545 0 1 81
5.56099939 19.29060173 0 1 82
4.66782522 19.84372520 0 1 83
20.85044479 21.11765289 0 1 84
23.81450081 15.45901394 0 1 85
23.35874748 12.74385738 0 1 86
15.45039940 9.92702770 0 1 87
14.82758713 9.06241798 0 1 88
14.58920479 7.95375204 0 1 89
0.67534608 -8.36202049 0 1 90
1.37493575 -6.65769100 0 1 91
3.33634830 -2.92994976 0 1 92
4.20950699 -0.58990443 0 1 93
5.15746212 3.62858200 0 1 94
7.10797739 13.38474083 0 1 95
7.15062952 13.73795033 0 1 96
7.09133673 16.94335175 0 1 97
5.67128134 19.13835907 0 1 98
4.71922255 20.04074097 0 1 99
-26.48641014 -15.34341717 0 1 100
-20.97234917 -2.16974378 0 1 101
-17.11994743 22.15159416 0 1 102
-17.11206818 22.03770638 0 1 103
-16.83876801 20.61876869 0 1 104
28.02785110 5.70460606 0 2 105
28.07090187 7.01416683 0 2 106
26.96349525 8.65110779 0 2 107
23.65538597 11.90234470 0 2 108
25.35227394 10.18979073 0 2 109
22.19312859 10.03729343 0 2 110
19.67672920 6.59481859 0 2 111
20.14108467 4.28785610 0 2 112
18.79490280 2.90440392 0 2 113
17.50375938 3.04534602 0 2 114
17.88421440 1.99523401 0 2 115
20.67644882 1.86803579 0 2 116
19.10338020 0.81223214 0 2 117
18.00398445 -2.95539427 0 2 118
20.63276672 1.64012313 0 2 119
19.02962303 -3.13692713 0 2 120
20.13482857 -3.15296698 0 2 121
23.02353859 -1.95227218 0 2 122
24.12147522 1.00950456 0 2 123
28.58090591 5.18428326 0 2 124
24.82401466 8.61122227 0 2 125
24.52144623 9.83578300 0 2 126
21.86086464 9.53132343 0 2 127
-6.53532934 -9.00022888 0 2 128
-4.86438179 -9.09076881 0 2 129
15.94678116 4.34759521 0 2 130
13.20149040 0.48169854 0 2 131
20.81895065 -0.13818491 0 2 132
21.53237343 -1.69960952 0 2 133
22.83912086 -0.76080644 0 2 134
23.47130775 -0.60644251 0 2 135
25.91172791 4.82841730 0 2 136
26.70090294 7.48475075 0 2 137
23.24085617 10.53272533 0 2 138
17.79880333 9.70654583 0 2 139
17.68305588 3.64893723 0 2 140
18.66058922 0.87397641 0 2 141
20.39178658 -1.83700085 0 2 142
25.93369293 4.71837330 0 2 143
26.52950287 6.17081499 0 2 144
24.78669930 9.73956203 0 2 145
21.60121155 8.33309555 0 2 146
19.69651794 5.53634548 0 2 147
20.45170403 2.77094841 0 2 148
19.68691826 -2.47495723 0 2 149
22.65545654 0.74201143 0 2 150
27.33325768 5.28325081 0 2 151
27.57834435 7.35767937 0 2 152
24.79276657 11.17118740 0 2 153
20.55948639 6.23681211 0 2 154
19.75832176 5.08649635 0 2 155
19.70305634 -0.25599480 0 2 156
23.12771606 -1.48985946 0 2 157
23.84778786 -0.49109218 0 2 158
25.63129807 6.17700005 0 2 159
-10.02927399 -19.02674675 0 2 160
23.36680412 10.70043755 0 2 161
21.70615959 7.83387232 0 2 162
19.74282265 6.69679403 0 2 163
16.40626335 4.21098328 0 2 164
15.28886604 -2.69854879 0 2 165
19.49719429 0.40380028 0 2 166
22.49545097 -0.54763913 0 2 167
27.05213737 4.60298586 0 2 168
25.43167877 6.83614588 0 2 169
28.03471565 10.74684906 0 2 170
45.17190170 6.60848665 0 3 171
42.87729645 13.21226311 0 3 172
33.63983917 -0.89377898 0 3 173
35.63400650 -3.85284448 0 3 174
35.41760635 -1.61450863 0 3 175
38.34865570 -12.80719185 0 3 176
42.26870346 -13.37021255 0 3 177
