# layer class subject_idx subject_id channel_idx channel_name value
conv1 Class3 2 12 4 AF3 2.69957168e+04
conv1 Class3 3 9 4 AF3 3.16034297e+04
conv1 Class3 4 40 4 AF3 3.17254531e+04
conv1 Class3 5 7 4 AF3 4.20592617e+04
conv1 Class3 6 41 4 AF3 1.73199531e+04
conv1 Class3 7 49 4 AF3 9.89400000e+03
conv1 Class3 8 3 4 AF3 2.24430312e+04
conv1 Class3 9 8 4 AF3 3.62543945e+04

conv1 Class3 0 13 5 AFz 3.20349473e+04
conv1 Class3 1 50 5 AFz 2.69038262e+04
conv1 Class3 2 12 5 AFz 2.76728770e+04
conv1 Class3 3 9 5 AFz 3.19283086e+04
conv1 Class3 4 40 5 AFz 3.22016621e+04
conv1 Class3 5 7 5 AFz 4.28657188e+04
conv1 Class3 6 41 5 AFz 1.76157637e+04
conv1 Class3 7 49 5 AFz 9.96042090e+03
conv1 Class3 8 3 5 AFz 2.29737949e+04
conv1 Class3 9 8 5 AFz 3.67631641e+04

conv1 Class3 0 13 6 AF4 3.13147988e+04
conv1 Class3 1 50 6 AF4 2.62772910e+04
conv1 Class3 2 12 6 AF4 2.68652500e+04
conv1 Class3 3 9 6 AF4 3.15139863e+04
conv1 Class3 4 40 6 AF4 3.16433789e+04
conv1 Class3 5 7 6 AF4 4.18223359e+04
conv1 Class3 6 41 6 AF4 1.70948418e+04
conv1 Class3 7 49 6 AF4 9.85860156e+03
conv1 Class3 8 3 6 AF4 2.23555273e+04
conv1 Class3 9 8 6 AF4 3.61440391e+04

conv1 Class3 0 13 7 AF8 3.15660078e+04
conv1 Class3 1 50 7 AF8 2.63520605e+04
conv1 Class3 2 12 7 AF8 2.68311367e+04
conv1 Class3 3 9 7 AF8 3.17443438e+04
conv1 Class3 4 40 7 AF8 3.18426250e+04
conv1 Class3 5 7 7 AF8 4.19287266e+04
conv1 Class3 6 41 7 AF8 1.71833398e+04
conv1 Class3 7 49 7 AF8 9.93920703e+03
conv1 Class3 8 3 7 AF8 2.22484609e+04
conv1 Class3 9 8 7 AF8 3.63001758e+04

conv1 Class3 0 13 8 F7 3.27814141e+04
conv1 Class3 1 50 8 F7 2.73729727e+04
conv1 Class3 2 12 8 F7 2.78609297e+04
conv1 Class3 3 9 8 F7 3.27223789e+04
conv1 Class3 4 40 8 F7 3.27829297e+04
conv1 Class3 5 7 8 F7 4.34726133e+04
conv1 Class3 6 41 8 F7 1.79159062e+04
conv1 Class3 7 49 8 F7 1.01816270e+04
conv1 Class3 8 3 8 F7 2.32397598e+04
conv1 Class3 9 8 8 F7 3.74234141e+04

conv1 Class3 0 13 9 F5 3.13539844e+04
conv1 Class3 1 50 9 F5 2.62800000e+04
conv1 Class3 2 12 9 F5 2.68114414e+04
conv1 Class3 3 9 9 F5 3.15619648e+04
conv1 Class3 4 40 9 F5 3.15655449e+04
conv1 Class3 5 7 9 F5 4.17207812e+04
conv1 Class3 6 41 9 F5 1.70987617e+04
conv1 Class3 7 49 9 F5 9.88074512e+03
conv1 Class3 8 3 9 F5 2.22687520e+04
conv1 Class3 9 8 9 F5 3.61340742e+04

conv1 Class3 0 13 10 F3 3.16457246e+04
conv1 Class3 1 50 10 F3 2.66048555e+04
conv1 Class3 2 12 10 F3 2.72162559e+04
conv1 Class3 3 9 10 F3 3.18331699e+04
conv1 Class3 4 40 10 F3 3.19782461e+04
conv1 Class3 5 7 10 F3 4.22244453e+04
conv1 Class3 6 41 10 F3 1.73870430e+04
conv1 Class3 7 49 10 F3 9.99202344e+03
conv1 Class3 8 3 10 F3 2.25615020e+04
conv1 Class3 9 8 10 F3 3.65695312e+04

conv1 Class3 0 13 11 F1 3.15353945e+04
conv1 Class3 1 50 11 F1 2.65664062e+04
conv1 Class3 2 12 11 F1 2.72910703e+04
conv1 Class3 3 9 11 F1 3.19266934e+04
conv1 Class3 4 40 11 F1 3.20101895e+04
conv1 Class3 5 7 11 F1 4.23146055e+04
conv1 Class3 6 41 11 F1 1.75134883e+04
conv1 Class3 7 49 11 F1 9.95766016e+03
conv1 Class3 8 3 11 F1 2.24514883e+04
conv1 Class3 9 8 11 F1 3.64969453e+04

conv1 Class3 0 13 12 Fz 3.12075078e+04
conv1 Class3 1 50 12 Fz 2.63086328e+04
conv1 Class3 2 12 12 Fz 2.69674551e+04
conv1 Class3 3 9 12 Fz 3.15212441e+04
conv1 Class3 4 40 12 Fz 3.15801289e+04
conv1 Class3 5 7 12 Fz 4.17933633e+04
conv1 Class3 6 41 12 Fz 1.72514355e+04
conv1 Class3 7 49 12 Fz 9.85565137e+03
conv1 Class3 8 3 12 Fz 2.22107422e+04
conv1 Class3 9 8 12 Fz 3.60839219e+04

conv1 Class3 0 13 13 F2 3.13467891e+04
conv1 Class3 1 50 13 F2 2.64224414e+04
conv1 Class3 2 12 13 F2 2.71600469e+04
conv1 Class3 3 9 13 F2 3.17637754e+04
conv1 Class3 4 40 13 F2 3.18430801e+04
conv1 Class3 5 7 13 F2 4.20546289e+04
conv1 Class3 6 41 13 F2 1.73212266e+04
conv1 Class3 7 49 13 F2 9.94010840e+03
conv1 Class3 8 3 13 F2 2.23435371e+04
conv1 Class3 9 8 13 F2 3.63937891e+04

conv1 Class3 0 13 14 F4 3.14002969e+04
conv1 Class3 1 50 14 F4 2.63006543e+04
conv1 Class3 2 12 14 F4 2.69001777e+04
conv1 Class3 3 9 14 F4 3.19333848e+04
conv1 Class3 4 40 14 F4 3.19303105e+04
conv1 Class3 5 7 14 F4 4.21308672e+04
conv1 Class3 6 41 14 F4 1.73174570e+04
conv1 Class3 7 49 14 F4 1.00069561e+04
conv1 Class3 8 3 14 F4 2.23227734e+04
conv1 Class3 9 8 14 F4 3.63393320e+04

conv1 Class3 0 13 15 F6 3.11759902e+04
conv1 Class3 1 50 15 F6 2.60747695e+04
conv1 Class3 2 12 15 F6 2.67363457e+04
conv1 Class3 3 9 15 F6 3.16328965e+04
conv1 Class3 4 40 15 F6 3.15457461e+04
conv1 Class3 5 7 15 F6 4.16656016e+04
conv1 Class3 6 41 15 F6 1.71383691e+04
conv1 Class3 7 49 15 F6 9.89921289e+03
conv1 Class3 8 3 15 F6 2.21005371e+04
conv1 Class3 9 8 15 F6 3.59558008e+04

conv1 Class3 0 13 16 F8 3.26215996e+04
conv1 Class3 1 50 16 F8 2.70803516e+04
conv1 Class3 2 12 16 F8 2.83221895e+04
conv1 Class3 3 9 16 F8 3.30949414e+04
conv1 Class3 4 40 16 F8 3.31384922e+04
conv1 Class3 5 7 16 F8 4.36586836e+04
conv1 Class3 6 41 16 F8 1.80516055e+04
conv1 Class3 7 49 16 F8 1.03188311e+04
conv1 Class3 8 3 16 F8 2.29783398e+04
conv1 Class3 9 8 16 F8 3.76559492e+04

conv1 Class3 0 13 17 FT7 3.32691055e+04
conv1 Class3 1 50 17 FT7 2.77425645e+04
conv1 Class3 2 12 17 FT7 2.87111699e+04
conv1 Class3 3 9 17 FT7 3.36572656e+04
conv1 Class3 4 40 17 FT7 3.38301836e+04
conv1 Class3 5 7 17 FT7 4.46266094e+04
conv1 Class3 6 41 17 FT7 1.85887246e+04
conv1 Class3 7 49 17 FT7 1.05351699e+04
conv1 Class3 8 3 17 FT7 2.35736094e+04
conv1 Class3 9 8 17 FT7 3.84949766e+04

conv1 Class3 0 13 18 FC5 3.13528711e+04
conv1 Class3 1 50 18 FC5 2.62860488e+04
conv1 Class3 2 12 18 FC5 2.69981055e+04
conv1 Class3 3 9 18 FC5 3.17403477e+04
conv1 Class3 4 40 18 FC5 3.17814824e+04
conv1 Class3 5 7 18 FC5 4.19863164e+04
conv1 Class3 6 41 18 FC5 1.73270117e+04
conv1 Class3 7 49 18 FC5 9.98094727e+03
conv1 Class3 8 3 18 FC5 2.22688867e+04
conv1 Class3 9 8 18 FC5 3.62667773e+04

conv1 Class3 0 13 19 FC3 3.15632617e+04
conv1 Class3 1 50 19 FC3 2.65520508e+04
conv1 Class3 2 12 19 FC3 2.73294980e+04
conv1 Class3 3 9 19 FC3 3.20697324e+04
conv1 Class3 4 40 19 FC3 3.21152891e+04
conv1 Class3 5 7 19 FC3 4.24560078e+04
conv1 Class3 6 41 19 FC3 1.75556230e+04
conv1 Class3 7 49 19 FC3 1.01642764e+04
conv1 Class3 8 3 19 FC3 2.24729023e+04
conv1 Class3 9 8 19 FC3 3.64849492e+04

conv1 Class3 0 13 20 FC1 3.13250859e+04
conv1 Class3 1 50 20 FC1 2.64549766e+04
conv1 Class3 2 12 20 FC1 2.72405352e+04
conv1 Class3 3 9 20 FC1 3.21470391e+04
conv1 Class3 4 40 20 FC1 3.19827480e+04
conv1 Class3 5 7 20 FC1 4.23232109e+04
conv1 Class3 6 41 20 FC1 1.75406270e+04
conv1 Class3 7 49 20 FC1 1.02017344e+04
conv1 Class3 8 3 20 FC1 2.22727637e+04
conv1 Class3 9 8 20 FC1 3.63793516e+04

conv1 Class3 0 13 21 FCz 3.12973496e+04
conv1 Class3 1 50 21 FCz 2.61457383e+04
conv1 Class3 2 12 21 FCz 2.74746973e+04
conv1 Class3 3 9 21 FCz 3.24396250e+04
conv1 Class3 4 40 21 FCz 3.21237676e+04
conv1 Class3 5 7 21 FCz 4.22718203e+04
conv1 Class3 6 41 21 FCz 1.77461328e+04
conv1 Class3 7 49 21 FCz 1.00411514e+04
conv1 Class3 8 3 21 FCz 2.22807910e+04
conv1 Class3 9 8 21 FCz 3.63291914e+04

conv1 Class3 0 13 22 FC2 3.12731016e+04
conv1 Class3 1 50 22 FC2 2.60584609e+04
conv1 Class3 2 12 22 FC2 2.74581738e+04
conv1 Class3 3 9 22 FC2 3.25282988e+04
conv1 Class3 4 40 22 FC2 3.21892695e+04
conv1 Class3 5 7 22 FC2 4.23842227e+04
conv1 Class3 6 41 22 FC2 1.76875840e+04
conv1 Class3 7 49 22 FC2 1.00084502e+04
conv1 Class3 8 3 22 FC2 2.23807930e+04
conv1 Class3 9 8 22 FC2 3.63000508e+04

conv1 Class3 0 13 23 FC4 3.13562559e+04
conv1 Class3 1 50 23 FC4 2.62100723e+04
conv1 Class3 2 12 23 FC4 2.74362559e+04
conv1 Class3 3 9 23 FC4 3.24804727e+04
conv1 Class3 4 40 23 FC4 3.21714297e+04
conv1 Class3 5 7 23 FC4 4.24609727e+04
conv1 Class3 6 41 23 FC4 1.76358594e+04
conv1 Class3 7 49 23 FC4 1.00754023e+04
conv1 Class3 8 3 23 FC4 2.24319883e+04
conv1 Class3 9 8 23 FC4 3.63084844e+04

conv1 Class3 0 13 24 FC6 3.10732520e+04
conv1 Class3 1 50 24 FC6 2.60026680e+04
conv1 Class3 2 12 24 FC6 2.69746543e+04
conv1 Class3 3 9 24 FC6 3.18889141e+04
conv1 Class3 4 40 24 FC6 3.15757949e+04
conv1 Class3 5 7 24 FC6 4.17183359e+04
conv1 Class3 6 41 24 FC6 1.71815059e+04
conv1 Class3 7 49 24 FC6 9.94460938e+03
conv1 Class3 8 3 24 FC6 2.19922422e+04
conv1 Class3 9 8 24 FC6 3.59390000e+04

conv1 Class3 0 13 25 FT8 3.29918203e+04
conv1 Class3 1 50 25 FT8 2.72978867e+04
conv1 Class3 2 12 25 FT8 2.93238086e+04
conv1 Class3 3 9 25 FT8 3.42249414e+04
conv1 Class3 4 40 25 FT8 3.38345781e+04
conv1 Class3 5 7 25 FT8 4.46775781e+04
conv1 Class3 6 41 25 FT8 1.84521328e+04
conv1 Class3 7 49 25 FT8 1.06486064e+04
conv1 Class3 8 3 25 FT8 2.31226934e+04
conv1 Class3 9 8 25 FT8 3.81187227e+04

conv1 Class3 0 13 26 T7 3.39421875e+04
conv1 Class3 1 50 26 T7 2.83369297e+04
conv1 Class3 2 12 26 T7 2.97953926e+04
conv1 Class3 3 9 26 T7 3.53192109e+04
conv1 Class3 4 40 26 T7 3.52620508e+04
conv1 Class3 5 7 26 T7 4.62961328e+04
conv1 Class3 6 41 26 T7 1.93609141e+04
conv1 Class3 7 49 26 T7 1.10842393e+04
conv1 Class3 8 3 26 T7 2.36462070e+04
conv1 Class3 9 8 26 T7 3.95956523e+04

conv1 Class3 0 13 27 C5 3.09206836e+04
conv1 Class3 1 50 27 C5 2.59889648e+04
conv1 Class3 2 12 27 C5 2.67722227e+04
conv1 Class3 3 9 27 C5 3.15815684e+04
conv1 Class3 4 40 27 C5 3.15535527e+04
conv1 Class3 5 7 27 C5 4.16745234e+04
conv1 Class3 6 41 27 C5 1.73295098e+04
conv1 Class3 7 49 27 C5 9.96472754e+03
conv1 Class3 8 3 27 C5 2.22661836e+04
conv1 Class3 9 8 27 C5 3.58050820e+04

conv1 Class3 0 13 28 C3 3.14732969e+04
conv1 Class3 1 50 28 C3 2.61693770e+04
conv1 Class3 2 12 28 C3 2.73868574e+04
conv1 Class3 3 9 28 C3 3.22255254e+04
conv1 Class3 4 40 28 C3 3.22457871e+04
conv1 Class3 5 7 28 C3 4.24559609e+04
conv1 Class3 6 41 28 C3 1.76020371e+04
conv1 Class3 7 49 28 C3 1.02615830e+04
conv1 Class3 8 3 28 C3 2.26482402e+04
conv1 Class3 9 8 28 C3 3.62887773e+04

conv1 Class3 0 13 29 C1 3.13727852e+04
conv1 Class3 1 50 29 C1 2.62641113e+04
conv1 Class3 2 12 29 C1 2.72208984e+04
conv1 Class3 3 9 29 C1 3.21307656e+04
conv1 Class3 4 40 29 C1 3.18701270e+04
conv1 Class3 5 7 29 C1 4.22764336e+04
conv1 Class3 6 41 29 C1 1.73662520e+04
conv1 Class3 7 49 29 C1 1.01432803e+04
conv1 Class3 8 3 29 C1 2.21755645e+04
conv1 Class3 9 8 29 C1 3.62126641e+04

conv1 Class3 0 13 30 Cz 3.14032812e+04
conv1 Class3 1 50 30 Cz 2.62819043e+04
conv1 Class3 2 12 30 Cz 2.73306719e+04
conv1 Class3 3 9 30 Cz 3.24580273e+04
conv1 Class3 4 40 30 Cz 3.20946074e+04
conv1 Class3 5 7 30 Cz 4.23255547e+04
conv1 Class3 6 41 30 Cz 1.73732598e+04
conv1 Class3 7 49 30 Cz 1.00905215e+04
conv1 Class3 8 3 30 Cz 2.21933262e+04
conv1 Class3 9 8 30 Cz 3.65871055e+04

conv1 Class3 0 13 31 C2 3.15837832e+04
conv1 Class3 1 50 31 C2 2.65384062e+04
conv1 Class3 2 12 31 C2 2.73867188e+04
conv1 Class3 3 9 31 C2 3.23804590e+04
conv1 Class3 4 40 31 C2 3.22669805e+04
conv1 Class3 5 7 31 C2 4.25815625e+04
conv1 Class3 6 41 31 C2 1.74694473e+04
conv1 Class3 7 49 31 C2 9.99736133e+03
conv1 Class3 8 3 31 C2 2.24493945e+04
conv1 Class3 9 8 31 C2 3.68279570e+04

conv1 Class3 0 13 32 C4 3.15620039e+04
conv1 Class3 1 50 32 C4 2.67240859e+04
conv1 Class3 2 12 32 C4 2.75352930e+04
conv1 Class3 3 9 32 C4 3.21962207e+04
conv1 Class3 4 40 32 C4 3.21864395e+04
conv1 Class3 5 7 32 C4 4.24795703e+04
conv1 Class3 6 41 32 C4 1.77053086e+04
conv1 Class3 7 49 32 C4 1.00497559e+04
conv1 Class3 8 3 32 C4 2.25220488e+04
conv1 Class3 9 8 32 C4 3.68460039e+04

conv1 Class3 0 13 33 C6 3.11237070e+04
conv1 Class3 1 50 33 C6 2.61074531e+04
conv1 Class3 2 12 33 C6 2.67855977e+04
conv1 Class3 3 9 33 C6 3.16573359e+04
conv1 Class3 4 40 33 C6 3.15825059e+04
conv1 Class3 5 7 33 C6 4.16296289e+04
conv1 Class3 6 41 33 C6 1.71956973e+04
conv1 Class3 7 49 33 C6 9.93657227e+03
conv1 Class3 8 3 33 C6 2.21017734e+04
conv1 Class3 9 8 33 C6 3.60541953e+04

conv1 Class3 0 13 34 T8 3.28530430e+04
conv1 Class3 1 50 34 T8 2.81418086e+04
conv1 Class3 2 12 34 T8 2.94824922e+04
conv1 Class3 3 9 34 T8 3.35620352e+04
conv1 Class3 4 40 34 T8 3.35168477e+04
conv1 Class3 5 7 34 T8 4.43879961e+04
conv1 Class3 6 41 34 T8 1.94722891e+04
conv1 Class3 7 49 34 T8 1.09895693e+04
conv1 Class3 8 3 34 T8 2.36806172e+04
conv1 Class3 9 8 34 T8 3.85486875e+04

conv1 Class3 0 13 35 TP7 3.37726797e+04
conv1 Class3 1 50 35 TP7 2.87038184e+04
conv1 Class3 2 12 35 TP7 2.95151230e+04
conv1 Class3 3 9 35 TP7 3.45513086e+04
conv1 Class3 4 40 35 TP7 3.46709258e+04
conv1 Class3 5 7 35 TP7 4.59627617e+04
conv1 Class3 6 41 35 TP7 1.90796738e+04
conv1 Class3 7 49 35 TP7 1.08195537e+04
conv1 Class3 8 3 35 TP7 2.39731035e+04
conv1 Class3 9 8 35 TP7 3.94169297e+04

conv1 Class3 0 13 36 CP5 3.09148691e+04
conv1 Class3 1 50 36 CP5 2.61559531e+04
conv1 Class3 2 12 36 CP5 2.66462168e+04
conv1 Class3 3 9 36 CP5 3.16361465e+04
conv1 Class3 4 40 36 CP5 3.15435898e+04
conv1 Class3 5 7 36 CP5 4.17661133e+04
conv1 Class3 6 41 36 CP5 1.72205234e+04
conv1 Class3 7 49 36 CP5 9.99058984e+03
conv1 Class3 8 3 36 CP5 2.23063848e+04
conv1 Class3 9 8 36 CP5 3.57900117e+04

conv1 Class3 0 13 37 CP3 3.13092988e+04
conv1 Class3 1 50 37 CP3 2.62580508e+04
conv1 Class3 2 12 37 CP3 2.69042051e+04
conv1 Class3 3 9 37 CP3 3.22229668e+04
conv1 Class3 4 40 37 CP3 3.21781797e+04
conv1 Class3 5 7 37 CP3 4.23502656e+04
conv1 Class3 6 41 37 CP3 1.73066504e+04
conv1 Class3 7 49 37 CP3 1.02615928e+04
conv1 Class3 8 3 37 CP3 2.26431387e+04
conv1 Class3 9 8 37 CP3 3.62118008e+04

conv1 Class3 0 13 38 CP1 3.13560332e+04
conv1 Class3 1 50 38 CP1 2.62360547e+04
conv1 Class3 2 12 38 CP1 2.68843145e+04
conv1 Class3 3 9 38 CP1 3.20640957e+04
conv1 Class3 4 40 38 CP1 3.18999746e+04
conv1 Class3 5 7 38 CP1 4.21223594e+04
conv1 Class3 6 41 38 CP1 1.71089004e+04
conv1 Class3 7 49 38 CP1 1.00125166e+04
conv1 Class3 8 3 38 CP1 2.21859102e+04
conv1 Class3 9 8 38 CP1 3.62820156e+04

conv1 Class3 0 13 39 CPz 3.15279785e+04
conv1 Class3 1 50 39 CPz 2.66261270e+04
conv1 Class3 2 12 39 CPz 2.70773848e+04
conv1 Class3 3 9 39 CPz 3.24220078e+04
conv1 Class3 4 40 39 CPz 3.22808711e+04
conv1 Class3 5 7 39 CPz 4.25191992e+04
conv1 Class3 6 41 39 CPz 1.72133887e+04
conv1 Class3 7 49 39 CPz 1.01876631e+04
conv1 Class3 8 3 39 CPz 2.25487012e+04
conv1 Class3 9 8 39 CPz 3.68668867e+04

conv1 Class3 0 13 40 CP2 3.13233066e+04
conv1 Class3 1 50 40 CP2 2.65792578e+04
conv1 Class3 2 12 40 CP2 2.69177031e+04
conv1 Class3 3 9 40 CP2 3.19027949e+04
conv1 Class3 4 40 40 CP2 3.20028633e+04
conv1 Class3 5 7 40 CP2 4.20805820e+04
conv1 Class3 6 41 40 CP2 1.72967520e+04
conv1 Class3 7 49 40 CP2 9.91824316e+03
conv1 Class3 8 3 40 CP2 2.24880605e+04
conv1 Class3 9 8 40 CP2 3.65562773e+04

conv1 Class3 0 13 41 CP4 3.14212129e+04
conv1 Class3 1 50 41 CP4 2.65848281e+04
conv1 Class3 2 12 41 CP4 2.69940938e+04
conv1 Class3 3 9 41 CP4 3.17989648e+04
conv1 Class3 4 40 41 CP4 3.18156152e+04
conv1 Class3 5 7 41 CP4 4.17076914e+04
conv1 Class3 6 41 41 CP4 1.74494492e+04
conv1 Class3 7 49 41 CP4 1.00786221e+04
conv1 Class3 8 3 41 CP4 2.27901758e+04
conv1 Class3 9 8 41 CP4 3.63927656e+04

conv1 Class3 0 13 42 CP6 3.09601504e+04
conv1 Class3 1 50 42 CP6 2.61784707e+04
conv1 Class3 2 12 42 CP6 2.66853633e+04
conv1 Class3 3 9 42 CP6 3.15827363e+04
conv1 Class3 4 40 42 CP6 3.13705117e+04
conv1 Class3 5 7 42 CP6 4.15503359e+04
conv1 Class3 6 41 42 CP6 1.70661934e+04
conv1 Class3 7 49 42 CP6 1.00965303e+04
conv1 Class3 8 3 42 CP6 2.23348066e+04
conv1 Class3 9 8 42 CP6 3.58253281e+04

conv1 Class3 0 13 43 TP8 3.21305527e+04
conv1 Class3 1 50 43 TP8 2.77837070e+04
conv1 Class3 2 12 43 TP8 2.84411387e+04
conv1 Class3 3 9 43 TP8 3.25719688e+04
conv1 Class3 4 40 43 TP8 3.19304609e+04
conv1 Class3 5 7 43 TP8 4.21602188e+04
conv1 Class3 6 41 43 TP8 1.92482480e+04
conv1 Class3 7 49 43 TP8 1.11981035e+04
conv1 Class3 8 3 43 TP8 2.43056680e+04
conv1 Class3 9 8 43 TP8 3.78017266e+04

conv1 Class3 0 13 44 P9 3.21165801e+04
conv1 Class3 1 50 44 P9 2.82891582e+04
conv1 Class3 2 12 44 P9 2.80513301e+04
conv1 Class3 3 9 44 P9 3.36601172e+04
conv1 Class3 4 40 44 P9 3.39443242e+04
conv1 Class3 5 7 44 P9 4.47167422e+04
conv1 Class3 6 41 44 P9 1.85785137e+04
conv1 Class3 7 49 44 P9 1.07782900e+04
conv1 Class3 8 3 44 P9 2.37178906e+04
conv1 Class3 9 8 44 P9 3.79847227e+04

conv1 Class3 0 13 45 P7 3.08837031e+04
conv1 Class3 1 50 45 P7 2.61993652e+04
conv1 Class3 2 12 45 P7 2.65525117e+04
conv1 Class3 3 9 45 P7 3.13851230e+04
conv1 Class3 4 40 45 P7 3.12415566e+04
conv1 Class3 5 7 45 P7 4.14905781e+04
conv1 Class3 6 41 45 P7 1.71093145e+04
conv1 Class3 7 49 45 P7 1.00129297e+04
conv1 Class3 8 3 45 P7 2.21778633e+04
conv1 Class3 9 8 45 P7 3.56845977e+04

conv1 Class3 0 13 46 P5 3.09122363e+04
conv1 Class3 1 50 46 P5 2.61021055e+04
conv1 Class3 2 12 46 P5 2.64767969e+04
conv1 Class3 3 9 46 P5 3.15965664e+04
conv1 Class3 4 40 46 P5 3.14977402e+04
conv1 Class3 5 7 46 P5 4.16276406e+04
conv1 Class3 6 41 46 P5 1.70086680e+04
conv1 Class3 7 49 46 P5 9.99587305e+03
conv1 Class3 8 3 46 P5 2.20780312e+04
conv1 Class3 9 8 46 P5 3.58181055e+04

conv1 Class3 0 13 47 P3 3.09912305e+04
conv1 Class3 1 50 47 P3 2.61965273e+04
conv1 Class3 2 12 47 P3 2.65565508e+04
conv1 Class3 3 9 47 P3 3.18740879e+04
conv1 Class3 4 40 47 P3 3.17605020e+04
conv1 Class3 5 7 47 P3 4.19356641e+04
conv1 Class3 6 41 47 P3 1.71708301e+04
conv1 Class3 7 49 47 P3 1.00303213e+04
conv1 Class3 8 3 47 P3 2.21079336e+04
conv1 Class3 9 8 47 P3 3.59544805e+04

conv1 Class3 0 13 48 P1 3.12831387e+04
conv1 Class3 1 50 48 P1 2.65930273e+04
conv1 Class3 2 12 48 P1 2.69740898e+04
conv1 Class3 3 9 48 P1 3.23935762e+04
conv1 Class3 4 40 48 P1 3.21200254e+04
conv1 Class3 5 7 48 P1 4.24770391e+04
conv1 Class3 6 41 48 P1 1.75556836e+04
conv1 Class3 7 49 48 P1 1.02640625e+04
conv1 Class3 8 3 48 P1 2.23211230e+04
conv1 Class3 9 8 48 P1 3.62936719e+04

conv1 Class3 0 13 49 Pz 3.10476133e+04
conv1 Class3 1 50 49 Pz 2.61929590e+04
conv1 Class3 2 12 49 Pz 2.66985020e+04
conv1 Class3 3 9 49 Pz 3.17856289e+04
conv1 Class3 4 40 49 Pz 3.15671699e+04
conv1 Class3 5 7 49 Pz 4.17724844e+04
conv1 Class3 6 41 49 Pz 1.70923652e+04
conv1 Class3 7 49 49 Pz 1.00218955e+04
conv1 Class3 8 3 49 Pz 2.21309668e+04
conv1 Class3 9 8 49 Pz 3.59306445e+04

conv1 Class3 0 13 50 P2 3.14874395e+04
conv1 Class3 1 50 50 P2 2.65668242e+04
conv1 Class3 2 12 50 P2 2.71259082e+04
conv1 Class3 3 9 50 P2 3.23281738e+04
conv1 Class3 4 40 50 P2 3.21463965e+04
conv1 Class3 5 7 50 P2 4.25009258e+04
conv1 Class3 6 41 50 P2 1.74553535e+04
conv1 Class3 7 49 50 P2 1.02280654e+04
conv1 Class3 8 3 50 P2 2.25605645e+04
conv1 Class3 9 8 50 P2 3.64151523e+04

conv1 Class3 0 13 51 P4 3.11163906e+04
conv1 Class3 1 50 51 P4 2.62948203e+04
conv1 Class3 2 12 51 P4 2.67710332e+04
conv1 Class3 3 9 51 P4 3.17647324e+04
conv1 Class3 4 40 51 P4 3.16495059e+04
conv1 Class3 5 7 51 P4 4.17227344e+04
conv1 Class3 6 41 51 P4 1.72162910e+04
conv1 Class3 7 49 51 P4 1.00848291e+04
conv1 Class3 8 3 51 P4 2.23163008e+04
conv1 Class3 9 8 51 P4 3.59297734e+04

conv1 Class3 0 13 52 P6 3.11473242e+04
conv1 Class3 1 50 52 P6 2.61535273e+04
