# layer class subject_idx subject_id channel_idx channel_name value
conv2 Left 1 50 6 AF4 1.31890176e+04
conv2 Left 2 12 6 AF4 1.50276377e+04
conv2 Left 3 9 6 AF4 1.48436035e+04
conv2 Left 4 40 6 AF4 3.99325898e+04
conv2 Left 5 7 6 AF4 3.34663555e+04
conv2 Left 6 41 6 AF4 2.18515547e+04
conv2 Left 7 49 6 AF4 2.96605117e+04
conv2 Left 8 3 6 AF4 3.21530547e+04
conv2 Left 9 8 6 AF4 2.96704473e+04

conv2 Left 0 13 7 AF8 3.27321562e+04
conv2 Left 1 50 7 AF8 1.31040195e+04
conv2 Left 2 12 7 AF8 1.49471367e+04
conv2 Left 3 9 7 AF8 1.47530215e+04
conv2 Left 4 40 7 AF8 4.03147383e+04
conv2 Left 5 7 7 AF8 3.33757695e+04
conv2 Left 6 41 7 AF8 2.16850391e+04
conv2 Left 7 49 7 AF8 2.97771680e+04
conv2 Left 8 3 7 AF8 3.21997461e+04
conv2 Left 9 8 7 AF8 2.97007324e+04

conv2 Left 0 13 8 F7 3.43646016e+04
conv2 Left 1 50 8 F7 1.36545801e+04
conv2 Left 2 12 8 F7 1.53840469e+04
conv2 Left 3 9 8 F7 1.53201270e+04
conv2 Left 4 40 8 F7 4.25018828e+04
conv2 Left 5 7 8 F7 3.49377148e+04
conv2 Left 6 41 8 F7 2.25341172e+04
conv2 Left 7 49 8 F7 3.11925273e+04
conv2 Left 8 3 8 F7 3.34796836e+04
conv2 Left 9 8 8 F7 3.10494668e+04

conv2 Left 0 13 9 F5 3.26015234e+04
conv2 Left 1 50 9 F5 1.30340615e+04
conv2 Left 2 12 9 F5 1.49430928e+04
conv2 Left 3 9 9 F5 1.48076748e+04
conv2 Left 4 40 9 F5 3.97666875e+04
conv2 Left 5 7 9 F5 3.32444648e+04
conv2 Left 6 41 9 F5 2.15502422e+04
conv2 Left 7 49 9 F5 2.96758164e+04
conv2 Left 8 3 9 F5 3.19315801e+04
conv2 Left 9 8 9 F5 2.95073457e+04

conv2 Left 0 13 10 F3 3.32795391e+04
conv2 Left 1 50 10 F3 1.31835654e+04
conv2 Left 2 12 10 F3 1.51707344e+04
conv2 Left 3 9 10 F3 1.50905420e+04
conv2 Left 4 40 10 F3 4.03645352e+04
conv2 Left 5 7 10 F3 3.37946758e+04
conv2 Left 6 41 10 F3 2.18766055e+04
conv2 Left 7 49 10 F3 3.01524316e+04
conv2 Left 8 3 10 F3 3.24024863e+04
conv2 Left 9 8 10 F3 2.99312500e+04

conv2 Left 0 13 11 F1 3.35036094e+04
conv2 Left 1 50 11 F1 1.32151289e+04
conv2 Left 2 12 11 F1 1.53865332e+04
conv2 Left 3 9 11 F1 1.52074434e+04
conv2 Left 4 40 11 F1 4.01124102e+04
conv2 Left 5 7 11 F1 3.38876602e+04
conv2 Left 6 41 11 F1 2.19909355e+04
conv2 Left 7 49 11 F1 3.01046777e+04
conv2 Left 8 3 11 F1 3.23971055e+04
conv2 Left 9 8 11 F1 2.99899062e+04

conv2 Left 0 13 12 Fz 3.30287148e+04
conv2 Left 1 50 12 Fz 1.31396055e+04
conv2 Left 2 12 12 Fz 1.53618008e+04
conv2 Left 3 9 12 Fz 1.49619424e+04
conv2 Left 4 40 12 Fz 3.94588438e+04
conv2 Left 5 7 12 Fz 3.34081328e+04
conv2 Left 6 41 12 Fz 2.17636172e+04
conv2 Left 7 49 12 Fz 2.96582832e+04
conv2 Left 8 3 12 Fz 3.19315859e+04
conv2 Left 9 8 12 Fz 2.96718730e+04

conv2 Left 0 13 13 F2 3.34550273e+04
conv2 Left 1 50 13 F2 1.32942910e+04
conv2 Left 2 12 13 F2 1.56389033e+04
conv2 Left 3 9 13 F2 1.50488252e+04
conv2 Left 4 40 13 F2 3.99222656e+04
conv2 Left 5 7 13 F2 3.37435156e+04
conv2 Left 6 41 13 F2 2.20053242e+04
conv2 Left 7 49 13 F2 2.99290098e+04
conv2 Left 8 3 13 F2 3.22839062e+04
conv2 Left 9 8 13 F2 3.00466465e+04

conv2 Left 0 13 14 F4 3.32582891e+04
conv2 Left 1 50 14 F4 1.32521035e+04
conv2 Left 2 12 14 F4 1.54607275e+04
conv2 Left 3 9 14 F4 1.49241885e+04
conv2 Left 4 40 14 F4 4.00229883e+04
conv2 Left 5 7 14 F4 3.36184531e+04
conv2 Left 6 41 14 F4 2.18702969e+04
conv2 Left 7 49 14 F4 2.98965645e+04
conv2 Left 8 3 14 F4 3.23134746e+04
conv2 Left 9 8 14 F4 2.99826465e+04

conv2 Left 0 13 15 F6 3.27294922e+04
conv2 Left 1 50 15 F6 1.30577881e+04
conv2 Left 2 12 15 F6 1.52154473e+04
conv2 Left 3 9 15 F6 1.47588350e+04
conv2 Left 4 40 15 F6 3.96035820e+04
conv2 Left 5 7 15 F6 3.31251133e+04
conv2 Left 6 41 15 F6 2.15464727e+04
conv2 Left 7 49 15 F6 2.95332227e+04
conv2 Left 8 3 15 F6 3.18763066e+04
conv2 Left 9 8 15 F6 2.95029004e+04

conv2 Left 0 13 16 F8 3.45972695e+04
conv2 Left 1 50 16 F8 1.37800781e+04
conv2 Left 2 12 16 F8 1.61428594e+04
conv2 Left 3 9 16 F8 1.53876006e+04
conv2 Left 4 40 16 F8 4.21345352e+04
conv2 Left 5 7 16 F8 3.50626953e+04
conv2 Left 6 41 16 F8 2.24532148e+04
conv2 Left 7 49 16 F8 3.10274004e+04
conv2 Left 8 3 16 F8 3.34330117e+04
conv2 Left 9 8 16 F8 3.09641582e+04

conv2 Left 0 13 17 FT7 3.46545469e+04
conv2 Left 1 50 17 FT7 1.39338721e+04
conv2 Left 2 12 17 FT7 1.61635967e+04
conv2 Left 3 9 17 FT7 1.55337881e+04
conv2 Left 4 40 17 FT7 4.32352695e+04
conv2 Left 5 7 17 FT7 3.58582188e+04
conv2 Left 6 41 17 FT7 2.31393906e+04
conv2 Left 7 49 17 FT7 3.20807383e+04
conv2 Left 8 3 17 FT7 3.43303711e+04
conv2 Left 9 8 17 FT7 3.16572715e+04

conv2 Left 0 13 18 FC5 3.28681133e+04
conv2 Left 1 50 18 FC5 1.31618066e+04
conv2 Left 2 12 18 FC5 1.52980879e+04
conv2 Left 3 9 18 FC5 1.49338584e+04
conv2 Left 4 40 18 FC5 3.98299414e+04
conv2 Left 5 7 18 FC5 3.35302109e+04
conv2 Left 6 41 18 FC5 2.16869121e+04
conv2 Left 7 49 18 FC5 2.98812559e+04
conv2 Left 8 3 18 FC5 3.20846094e+04
conv2 Left 9 8 18 FC5 2.96953242e+04

conv2 Left 0 13 19 FC3 3.35688320e+04
conv2 Left 1 50 19 FC3 1.34630869e+04
conv2 Left 2 12 19 FC3 1.56835654e+04
conv2 Left 3 9 19 FC3 1.52207939e+04
conv2 Left 4 40 19 FC3 4.03960156e+04
conv2 Left 5 7 19 FC3 3.39375000e+04
conv2 Left 6 41 19 FC3 2.21923496e+04
conv2 Left 7 49 19 FC3 3.03921484e+04
conv2 Left 8 3 19 FC3 3.23955645e+04
conv2 Left 9 8 19 FC3 3.00249277e+04

conv2 Left 0 13 20 FC1 3.37704570e+04
conv2 Left 1 50 20 FC1 1.34822061e+04
conv2 Left 2 12 20 FC1 1.58572344e+04
conv2 Left 3 9 20 FC1 1.53346396e+04
conv2 Left 4 40 20 FC1 4.02205820e+04
conv2 Left 5 7 20 FC1 3.39362148e+04
conv2 Left 6 41 20 FC1 2.23027480e+04
conv2 Left 7 49 20 FC1 3.04040742e+04
conv2 Left 8 3 20 FC1 3.22563730e+04
conv2 Left 9 8 20 FC1 2.98477910e+04

conv2 Left 0 13 21 FCz 3.37262812e+04
conv2 Left 1 50 21 FCz 1.35913975e+04
conv2 Left 2 12 21 FCz 1.62167861e+04
conv2 Left 3 9 21 FCz 1.52355010e+04
conv2 Left 4 40 21 FCz 4.00035742e+04
conv2 Left 5 7 21 FCz 3.42289180e+04
conv2 Left 6 41 21 FCz 2.23986465e+04
conv2 Left 7 49 21 FCz 3.02359570e+04
conv2 Left 8 3 21 FCz 3.23560605e+04
conv2 Left 9 8 21 FCz 3.01532266e+04

conv2 Left 0 13 22 FC2 3.37347930e+04
conv2 Left 1 50 22 FC2 1.34526729e+04
conv2 Left 2 12 22 FC2 1.61917588e+04
conv2 Left 3 9 22 FC2 1.51576885e+04
conv2 Left 4 40 22 FC2 3.99167773e+04
conv2 Left 5 7 22 FC2 3.43479531e+04
conv2 Left 6 41 22 FC2 2.24521895e+04
conv2 Left 7 49 22 FC2 3.02152910e+04
conv2 Left 8 3 22 FC2 3.24887227e+04
conv2 Left 9 8 22 FC2 3.03286562e+04

conv2 Left 0 13 23 FC4 3.37669570e+04
conv2 Left 1 50 23 FC4 1.33785342e+04
conv2 Left 2 12 23 FC4 1.60500078e+04
conv2 Left 3 9 23 FC4 1.51647881e+04
conv2 Left 4 40 23 FC4 4.00359492e+04
conv2 Left 5 7 23 FC4 3.43731719e+04
conv2 Left 6 41 23 FC4 2.24399883e+04
conv2 Left 7 49 23 FC4 3.03433047e+04
conv2 Left 8 3 23 FC4 3.25597344e+04
conv2 Left 9 8 23 FC4 3.01912715e+04

conv2 Left 0 13 24 FC6 3.29060156e+04
conv2 Left 1 50 24 FC6 1.31608281e+04
conv2 Left 2 12 24 FC6 1.55432598e+04
conv2 Left 3 9 24 FC6 1.48400967e+04
conv2 Left 4 40 24 FC6 3.95403516e+04
conv2 Left 5 7 24 FC6 3.35554102e+04
conv2 Left 6 41 24 FC6 2.18537480e+04
conv2 Left 7 49 24 FC6 2.97329531e+04
conv2 Left 8 3 24 FC6 3.19371055e+04
conv2 Left 9 8 24 FC6 2.95108496e+04

conv2 Left 0 13 25 FT8 3.59560078e+04
conv2 Left 1 50 25 FT8 1.42288086e+04
conv2 Left 2 12 25 FT8 1.71924180e+04
conv2 Left 3 9 25 FT8 1.60607930e+04
conv2 Left 4 40 25 FT8 4.25395547e+04
conv2 Left 5 7 25 FT8 3.66800703e+04
conv2 Left 6 41 25 FT8 2.37242090e+04
conv2 Left 7 49 25 FT8 3.19559180e+04
conv2 Left 8 3 25 FT8 3.42630391e+04
conv2 Left 9 8 25 FT8 3.15417383e+04

conv2 Left 0 13 26 T7 3.62149961e+04
conv2 Left 1 50 26 T7 1.43118672e+04
conv2 Left 2 12 26 T7 1.69444746e+04
conv2 Left 3 9 26 T7 1.61490635e+04
conv2 Left 4 40 26 T7 4.42551953e+04
conv2 Left 5 7 26 T7 3.78716367e+04
conv2 Left 6 41 26 T7 2.44412461e+04
conv2 Left 7 49 26 T7 3.32900586e+04
conv2 Left 8 3 26 T7 3.54741484e+04
conv2 Left 9 8 26 T7 3.27098887e+04

conv2 Left 0 13 27 C5 3.28223711e+04
conv2 Left 1 50 27 C5 1.31479912e+04
conv2 Left 2 12 27 C5 1.53899414e+04
conv2 Left 3 9 27 C5 1.49097383e+04
conv2 Left 4 40 27 C5 3.92863828e+04
conv2 Left 5 7 27 C5 3.36323398e+04
conv2 Left 6 41 27 C5 2.17790742e+04
conv2 Left 7 49 27 C5 2.96387070e+04
conv2 Left 8 3 27 C5 3.18863047e+04
conv2 Left 9 8 27 C5 2.96905195e+04

conv2 Left 0 13 28 C3 3.38348945e+04
conv2 Left 1 50 28 C3 1.36437998e+04
conv2 Left 2 12 28 C3 1.59839824e+04
conv2 Left 3 9 28 C3 1.51825781e+04
conv2 Left 4 40 28 C3 4.03359844e+04
conv2 Left 5 7 28 C3 3.42848906e+04
conv2 Left 6 41 28 C3 2.27329668e+04
conv2 Left 7 49 28 C3 3.02984277e+04
conv2 Left 8 3 28 C3 3.25953555e+04
conv2 Left 9 8 28 C3 3.04479141e+04

conv2 Left 0 13 29 C1 3.36941055e+04
conv2 Left 1 50 29 C1 1.35154736e+04
conv2 Left 2 12 29 C1 1.56746035e+04
conv2 Left 3 9 29 C1 1.51711162e+04
conv2 Left 4 40 29 C1 4.00672188e+04
conv2 Left 5 7 29 C1 3.38342422e+04
conv2 Left 6 41 29 C1 2.25086523e+04
conv2 Left 7 49 29 C1 3.01658516e+04
conv2 Left 8 3 29 C1 3.21837617e+04
conv2 Left 9 8 29 C1 2.96857148e+04

conv2 Left 0 13 30 Cz 3.36582070e+04
conv2 Left 1 50 30 Cz 1.34202686e+04
conv2 Left 2 12 30 Cz 1.56298750e+04
conv2 Left 3 9 30 Cz 1.51017764e+04
conv2 Left 4 40 30 Cz 4.01757266e+04
conv2 Left 5 7 30 Cz 3.41037227e+04
conv2 Left 6 41 30 Cz 2.23664277e+04
conv2 Left 7 49 30 Cz 3.02149434e+04
conv2 Left 8 3 30 Cz 3.23352188e+04
conv2 Left 9 8 30 Cz 2.98137148e+04

conv2 Left 0 13 31 C2 3.36389844e+04
conv2 Left 1 50 31 C2 1.32588779e+04
conv2 Left 2 12 31 C2 1.53905000e+04
conv2 Left 3 9 31 C2 1.50586035e+04
conv2 Left 4 40 31 C2 4.02744766e+04
conv2 Left 5 7 31 C2 3.43778320e+04
conv2 Left 6 41 31 C2 2.21059355e+04
conv2 Left 7 49 31 C2 3.02261953e+04
conv2 Left 8 3 31 C2 3.25350996e+04
conv2 Left 9 8 31 C2 3.00342207e+04

conv2 Left 0 13 32 C4 3.36551758e+04
conv2 Left 1 50 32 C4 1.32663906e+04
conv2 Left 2 12 32 C4 1.53688252e+04
conv2 Left 3 9 32 C4 1.51388730e+04
conv2 Left 4 40 32 C4 4.05262422e+04
conv2 Left 5 7 32 C4 3.43079102e+04
conv2 Left 6 41 32 C4 2.18316758e+04
conv2 Left 7 49 32 C4 3.02027891e+04
conv2 Left 8 3 32 C4 3.24383418e+04
conv2 Left 9 8 32 C4 2.99344785e+04

conv2 Left 0 13 33 C6 3.27118242e+04
conv2 Left 1 50 33 C6 1.30604805e+04
conv2 Left 2 12 33 C6 1.49674736e+04
conv2 Left 3 9 33 C6 1.47436240e+04
conv2 Left 4 40 33 C6 3.95430703e+04
conv2 Left 5 7 33 C6 3.33957578e+04
conv2 Left 6 41 33 C6 2.13982871e+04
conv2 Left 7 49 33 C6 2.94508516e+04
conv2 Left 8 3 33 C6 3.17703984e+04
conv2 Left 9 8 33 C6 2.93637480e+04

conv2 Left 0 13 34 T8 3.63613086e+04
conv2 Left 1 50 34 T8 1.42218066e+04
conv2 Left 2 12 34 T8 1.65273691e+04
conv2 Left 3 9 34 T8 1.66723047e+04
conv2 Left 4 40 34 T8 4.31221406e+04
conv2 Left 5 7 34 T8 3.61012188e+04
conv2 Left 6 41 34 T8 2.30580020e+04
conv2 Left 7 49 34 T8 3.15785176e+04
conv2 Left 8 3 34 T8 3.37703867e+04
conv2 Left 9 8 34 T8 3.10946074e+04

conv2 Left 0 13 35 TP7 3.64681953e+04
conv2 Left 1 50 35 TP7 1.41406162e+04
conv2 Left 2 12 35 TP7 1.62399023e+04
conv2 Left 3 9 35 TP7 1.62873662e+04
conv2 Left 4 40 35 TP7 4.35867578e+04
conv2 Left 5 7 35 TP7 3.74150391e+04
conv2 Left 6 41 35 TP7 2.38906445e+04
conv2 Left 7 49 35 TP7 3.29866133e+04
conv2 Left 8 3 35 TP7 3.52588945e+04
conv2 Left 9 8 35 TP7 3.23248613e+04

conv2 Left 0 13 36 CP5 3.27979961e+04
conv2 Left 1 50 36 CP5 1.32488340e+04
conv2 Left 2 12 36 CP5 1.52619307e+04
conv2 Left 3 9 36 CP5 1.50170967e+04
conv2 Left 4 40 36 CP5 3.95078555e+04
conv2 Left 5 7 36 CP5 3.37857188e+04
conv2 Left 6 41 36 CP5 2.20145703e+04
conv2 Left 7 49 36 CP5 2.97901348e+04
conv2 Left 8 3 36 CP5 3.20600566e+04
conv2 Left 9 8 36 CP5 2.98000781e+04

conv2 Left 0 13 37 CP3 3.33216016e+04
conv2 Left 1 50 37 CP3 1.34006240e+04
conv2 Left 2 12 37 CP3 1.55623623e+04
conv2 Left 3 9 37 CP3 1.50748379e+04
conv2 Left 4 40 37 CP3 4.02658398e+04
conv2 Left 5 7 37 CP3 3.40644336e+04
conv2 Left 6 41 37 CP3 2.27490762e+04
conv2 Left 7 49 37 CP3 3.01139414e+04
conv2 Left 8 3 37 CP3 3.27147109e+04
conv2 Left 9 8 37 CP3 3.04258047e+04

conv2 Left 0 13 38 CP1 3.30366914e+04
conv2 Left 1 50 38 CP1 1.32194590e+04
conv2 Left 2 12 38 CP1 1.52891045e+04
conv2 Left 3 9 38 CP1 1.49765479e+04
conv2 Left 4 40 38 CP1 3.99405781e+04
conv2 Left 5 7 38 CP1 3.35168281e+04
conv2 Left 6 41 38 CP1 2.23992637e+04
conv2 Left 7 49 38 CP1 2.99136113e+04
conv2 Left 8 3 38 CP1 3.22883457e+04
conv2 Left 9 8 38 CP1 2.99498750e+04

conv2 Left 0 13 39 CPz 3.35315039e+04
conv2 Left 1 50 39 CPz 1.35046484e+04
conv2 Left 2 12 39 CPz 1.53824150e+04
conv2 Left 3 9 39 CPz 1.50851953e+04
conv2 Left 4 40 39 CPz 4.06997344e+04
conv2 Left 5 7 39 CPz 3.41755234e+04
conv2 Left 6 41 39 CPz 2.24750391e+04
conv2 Left 7 49 39 CPz 3.04967676e+04
conv2 Left 8 3 39 CPz 3.26670156e+04
conv2 Left 9 8 39 CPz 3.03572461e+04

conv2 Left 0 13 40 CP2 3.29730000e+04
conv2 Left 1 50 40 CP2 1.32563643e+04
conv2 Left 2 12 40 CP2 1.51054492e+04
conv2 Left 3 9 40 CP2 1.50187695e+04
conv2 Left 4 40 40 CP2 4.02661797e+04
conv2 Left 5 7 40 CP2 3.39124219e+04
conv2 Left 6 41 40 CP2 2.18653574e+04
conv2 Left 7 49 40 CP2 3.01469863e+04
conv2 Left 8 3 40 CP2 3.22163535e+04
conv2 Left 9 8 40 CP2 3.00308828e+04

conv2 Left 0 13 41 CP4 3.30980547e+04
conv2 Left 1 50 41 CP4 1.35259619e+04
conv2 Left 2 12 41 CP4 1.53543057e+04
conv2 Left 3 9 41 CP4 1.52006035e+04
conv2 Left 4 40 41 CP4 4.05685273e+04
conv2 Left 5 7 41 CP4 3.37591055e+04
conv2 Left 6 41 41 CP4 2.18982656e+04
conv2 Left 7 49 41 CP4 3.01499297e+04
conv2 Left 8 3 41 CP4 3.20974727e+04
conv2 Left 9 8 41 CP4 3.01250098e+04

conv2 Left 0 13 42 CP6 3.24419453e+04
conv2 Left 1 50 42 CP6 1.33244932e+04
conv2 Left 2 12 42 CP6 1.51397100e+04
conv2 Left 3 9 42 CP6 1.50680547e+04
conv2 Left 4 40 42 CP6 3.96602070e+04
conv2 Left 5 7 42 CP6 3.34424727e+04
conv2 Left 6 41 42 CP6 2.17685566e+04
conv2 Left 7 49 42 CP6 2.96690391e+04
conv2 Left 8 3 42 CP6 3.16639609e+04
conv2 Left 9 8 42 CP6 2.96754238e+04

conv2 Left 0 13 43 TP8 3.50835742e+04
conv2 Left 1 50 43 TP8 1.45909873e+04
conv2 Left 2 12 43 TP8 1.69591445e+04
conv2 Left 3 9 43 TP8 1.62711543e+04
conv2 Left 4 40 43 TP8 4.24864023e+04
conv2 Left 5 7 43 TP8 3.43379102e+04
conv2 Left 6 41 43 TP8 2.32936211e+04
conv2 Left 7 49 43 TP8 3.13078535e+04
conv2 Left 8 3 43 TP8 3.28479062e+04
conv2 Left 9 8 43 TP8 3.18325684e+04

conv2 Left 0 13 44 P9 3.55279219e+04
conv2 Left 1 50 44 P9 1.41675391e+04
conv2 Left 2 12 44 P9 1.64414668e+04
conv2 Left 3 9 44 P9 1.63333164e+04
conv2 Left 4 40 44 P9 4.28599922e+04
conv2 Left 5 7 44 P9 3.66759570e+04
conv2 Left 6 41 44 P9 2.39731465e+04
conv2 Left 7 49 44 P9 3.26899668e+04
conv2 Left 8 3 44 P9 3.42931758e+04
conv2 Left 9 8 44 P9 3.18068164e+04

conv2 Left 0 13 45 P7 3.25212266e+04
conv2 Left 1 50 45 P7 1.31403545e+04
conv2 Left 2 12 45 P7 1.51881904e+04
conv2 Left 3 9 45 P7 1.49381006e+04
conv2 Left 4 40 45 P7 3.94116055e+04
conv2 Left 5 7 45 P7 3.33758555e+04
conv2 Left 6 41 45 P7 2.17481621e+04
conv2 Left 7 49 45 P7 2.96688262e+04
conv2 Left 8 3 45 P7 3.17616582e+04
conv2 Left 9 8 45 P7 2.94670430e+04

conv2 Left 0 13 46 P5 3.24797988e+04
conv2 Left 1 50 46 P5 1.30820752e+04
conv2 Left 2 12 46 P5 1.50884668e+04
conv2 Left 3 9 46 P5 1.48835146e+04
conv2 Left 4 40 46 P5 3.94466758e+04
conv2 Left 5 7 46 P5 3.33279336e+04
conv2 Left 6 41 46 P5 2.18767168e+04
conv2 Left 7 49 46 P5 2.96093594e+04
conv2 Left 8 3 46 P5 3.19666582e+04
conv2 Left 9 8 46 P5 2.95747441e+04

conv2 Left 0 13 47 P3 3.26325879e+04
conv2 Left 1 50 47 P3 1.29857002e+04
conv2 Left 2 12 47 P3 1.51935977e+04
conv2 Left 3 9 47 P3 1.49941543e+04
conv2 Left 4 40 47 P3 3.95563828e+04
conv2 Left 5 7 47 P3 3.33690000e+04
conv2 Left 6 41 47 P3 2.21679434e+04
conv2 Left 7 49 47 P3 2.97971855e+04
conv2 Left 8 3 47 P3 3.21490117e+04
conv2 Left 9 8 47 P3 2.98297109e+04

conv2 Left 0 13 48 P1 3.32416953e+04
conv2 Left 1 50 48 P1 1.32178682e+04
conv2 Left 2 12 48 P1 1.54492715e+04
conv2 Left 3 9 48 P1 1.53166982e+04
conv2 Left 4 40 48 P1 4.01371016e+04
conv2 Left 5 7 48 P1 3.39157344e+04
conv2 Left 6 41 48 P1 2.26607676e+04
conv2 Left 7 49 48 P1 3.04663340e+04
conv2 Left 8 3 48 P1 3.25268906e+04
conv2 Left 9 8 48 P1 3.02889434e+04

conv2 Left 0 13 49 Pz 3.25091211e+04
conv2 Left 1 50 49 Pz 1.30244805e+04
conv2 Left 2 12 49 Pz 1.51249170e+04
conv2 Left 3 9 49 Pz 1.48578574e+04
conv2 Left 4 40 49 Pz 3.94207227e+04
conv2 Left 5 7 49 Pz 3.32996094e+04
conv2 Left 6 41 49 Pz 2.20584805e+04
conv2 Left 7 49 49 Pz 2.97805410e+04
conv2 Left 8 3 49 Pz 3.19714160e+04
conv2 Left 9 8 49 Pz 2.96875039e+04

conv2 Left 0 13 50 P2 3.29586680e+04
conv2 Left 1 50 50 P2 1.32957529e+04
conv2 Left 2 12 50 P2 1.55223799e+04
conv2 Left 3 9 50 P2 1.52657285e+04
conv2 Left 4 40 50 P2 4.01113945e+04
conv2 Left 5 7 50 P2 3.40757539e+04
conv2 Left 6 41 50 P2 2.26654922e+04
conv2 Left 7 49 50 P2 3.05572734e+04
conv2 Left 8 3 50 P2 3.24758809e+04
conv2 Left 9 8 50 P2 3.02975547e+04

conv2 Left 0 13 51 P4 3.25135312e+04
conv2 Left 1 50 51 P4 1.30968359e+04
conv2 Left 2 12 51 P4 1.52385771e+04
conv2 Left 3 9 51 P4 1.50135986e+04
conv2 Left 4 40 51 P4 3.95335156e+04
conv2 Left 5 7 51 P4 3.34568477e+04
conv2 Left 6 41 51 P4 2.20124219e+04
conv2 Left 7 49 51 P4 2.99666543e+04
conv2 Left 8 3 51 P4 3.19515801e+04
conv2 Left 9 8 51 P4 2.97478828e+04

conv2 Left 0 13 52 P6 3.25002754e+04
conv2 Left 1 50 52 P6 1.32261816e+04
conv2 Left 2 12 52 P6 1.53668857e+04
conv2 Left 3 9 52 P6 1.50700840e+04
conv2 Left 4 40 52 P6 3.94563359e+04
conv2 Left 5 7 52 P6 3.33105039e+04
conv2 Left 6 41 52 P6 2.21153379e+04
conv2 Left 7 49 52 P6 2.98934883e+04
conv2 Left 8 3 52 P6 3.18718652e+04
conv2 Left 9 8 52 P6 2.98527715e+04

conv2 Left 0 13 53 P8 3.23895488e+04
conv2 Left 1 50 53 P8 1.30478906e+04
conv2 Left 2 12 53 P8 1.53080723e+04
conv2 Left 3 9 53 P8 1.50510029e+04
conv2 Left 4 40 53 P8 3.91021758e+04
conv2 Left 5 7 53 P8 3.31550781e+04
conv2 Left 6 41 53 P8 2.18970859e+04
conv2 Left 7 49 53 P8 2.98134844e+04
conv2 Left 8 3 53 P8 3.16033066e+04
conv2 Left 9 8 53 P8 2.98228066e+04

conv2 Left 0 13 54 P10 3.47876562e+04
conv2 Left 1 50 54 P10 1.55526045e+04
conv2 Left 2 12 54 P10 1.79421992e+04
