tsne_1 tsne_2 label subject_code visual_run_index
-55.30379486 -22.79989433 0 15 327
-48.43330002 -18.12059402 0 15 328
-57.57555389 -20.05614281 0 15 329
-42.86158371 -14.87945461 0 15 330
-40.59315872 6.55250025 0 15 331
-40.98315048 6.07127905 0 15 332
-49.67845154 -16.03974342 0 15 333
-41.73845291 -11.95988941 0 15 334
-25.07967567 20.71785164 0 15 335
-42.98816681 -15.35642147 0 15 336
-56.66631699 -16.20949936 0 15 337
-47.35332489 -17.79457092 0 15 338
-49.33641052 -18.56132317 0 15 339
-49.46324158 -16.41683197 0 15 340
-58.51515198 -24.64533615 0 15 341
-51.90061951 -23.95826340 0 15 342
-55.58875656 -24.45423126 0 15 343
-69.90315247 -8.57117748 0 15 344
-50.16213989 -18.97679329 0 15 345
-47.45873260 -18.40378761 0 15 346
-43.78600311 -17.49306870 0 15 347
-52.80012894 -25.34745598 0 15 348
-53.05039978 -25.01555443 0 15 349
-45.43430328 -21.52768135 0 15 350
-53.42181396 -24.90104675 0 15 351
-41.42727280 -11.67526627 0 15 352
-51.74955750 -17.68521500 0 15 353
-42.94401169 -7.87952471 0 15 354
-38.88274002 16.17669296 0 15 355
-38.82469940 -14.88457680 0 15 356
-70.25003815 -10.04514313 0 15 357
-56.92757416 -22.18030739 0 15 358
-53.84893417 -21.51844215 0 15 359
-39.53323364 -12.00100040 0 15 360
-35.40439606 12.86409664 0 15 361
-15.74570560 -2.21162772 0 16 362
-20.29520798 -0.21396881 0 16 363
-23.33181572 0.33383080 0 16 364
-19.61873627 -0.89325261 0 16 365
-28.38393211 14.41237450 0 16 366
-20.36146545 -0.55224943 0 16 367
-27.00927162 -1.36989081 0 16 368
-18.10439110 -1.81986380 0 16 369
-22.82761955 -0.06022012 0 16 370
-17.53893661 -2.65284967 0 16 371
-22.25560188 22.37900543 0 16 372
-20.74506569 20.84803581 0 16 373
-14.29154015 10.52985859 0 16 374
-14.08664513 9.80492401 0 16 375
-11.51743984 19.04487419 0 16 376
-12.54872513 18.90413094 0 16 377
-18.28011894 -2.34936762 0 16 378
-27.20502472 -2.22036719 0 16 379
-19.99692535 -0.42526719 0 16 380
-28.22921181 -2.86694121 0 16 381
-19.15407753 19.19176865 0 16 382
-21.16924095 20.57094383 0 16 383
-20.01151657 23.33325005 0 16 384
-21.67885971 15.05619049 0 16 385
-36.68649673 13.72999382 0 16 386
-24.20626259 -4.30571651 0 16 387
-19.02703857 -1.79597747 0 16 388
-25.50671387 -4.03590679 0 16 389
-37.28971863 -8.60958576 0 16 390
-31.05750275 -6.53704882 0 16 391
-35.36725998 -11.01276207 0 16 392
-23.80281258 -4.65106249 0 16 393
-19.64494705 21.47720718 0 16 394
-30.74583054 18.61216164 0 16 395
-38.66128159 1.15821862 0 16 396
-20.53797722 20.08161545 0 16 397
-33.11134720 1.20585704 0 16 398
-36.40127182 14.44248486 0 16 399
-35.92321777 16.42462158 0 16 400
-37.45802689 13.91294098 0 16 401
-30.60246849 14.68532753 0 16 402
-37.00408554 12.77825546 0 16 403
-38.70919418 -5.36118793 0 16 404
-24.08123970 -3.97980022 0 16 405
-36.57487488 -8.23523140 0 16 406
-39.10353470 -5.83526182 0 16 407
-40.29335785 -5.01452780 0 16 408
-37.68497849 14.08966160 0 16 409
-41.58835220 5.57581949 0 16 410
-22.64848137 20.52816200 0 16 411
-19.42828369 19.72010040 0 16 412
-43.30335617 -16.53139114 0 16 413
-22.39756775 19.39621162 0 16 414
-38.36906815 13.15028477 0 16 415
-40.65936661 13.17354202 0 16 416
-43.83510971 -11.80906677 0 16 417
-40.42581177 -4.01129580 0 16 418
-21.67932510 19.86608696 0 16 419
-38.58773422 -8.03080750 0 16 420
-24.94844627 -4.10763979 0 16 421
-32.56323242 -7.20194626 0 16 422
-39.03504181 -12.16240883 0 16 423
-34.12872696 8.06879139 0 16 424
-38.66814804 13.46722221 0 16 425
-31.08900642 15.24018478 0 16 426
-22.99412346 21.82111168 0 16 427
-38.34539795 18.45890617 0 16 428
-39.06546783 17.37495041 0 16 429
-38.21537781 1.98855031 0 16 430
-22.98080254 21.16513634 0 16 431
-40.93485260 6.34154081 0 16 432
-22.18422127 19.73785400 0 16 433
-34.89678574 -10.75771332 0 16 434
-23.30783272 -3.48891997 0 16 435
-10.89000988 19.94288635 0 16 436
-37.87385559 17.05809784 0 16 437
-38.53310013 13.06016350 0 16 438
-33.08298111 15.31700516 0 16 439
-36.90359116 14.85775661 0 16 440
-40.29303360 -8.25331783 0 16 441
-35.00428772 17.97269440 0 16 442
-36.75145721 17.07391357 0 16 443
-36.25499725 17.01372910 0 16 444
-35.41307068 15.56797409 0 16 445
-40.33745193 -7.54321671 0 16 446
-37.61323929 2.99336529 0 16 447
-41.28793335 -10.70650387 0 16 448
-37.40775681 16.24772072 0 16 449
-39.18885803 -7.81725883 0 16 450
-41.88671112 -1.29636908 0 16 451
-39.61754990 15.74075508 0 16 452
-37.33622742 16.23171997 0 16 453
-38.88072586 16.86304855 0 16 454
-26.48918915 7.21824837 0 16 455
-36.72936630 14.45690441 0 16 456
-40.20344925 -3.82174516 0 16 457
-34.12288666 -5.56121349 0 16 458
-42.30775452 -7.04616308 0 16 459
-38.67692184 1.72831023 0 16 460
-39.72365952 -3.20160007 0 16 461
-75.33377075 -11.53527737 0 17 462
-63.81495667 -16.34373474 0 17 463
-64.94406128 -15.13073635 0 17 464
-70.56682587 -15.57088375 0 17 465
-74.06153107 -11.10247421 0 17 466
-66.12126160 -15.03589630 0 17 467
-72.76350403 -11.57547092 0 17 468
-66.98780823 -15.16334057 0 17 469
-71.39120483 -12.13571072 0 17 470
-73.83657074 -12.13553333 0 17 471
-66.03757477 -13.55901432 0 17 472
-56.74617386 -19.70899010 0 17 473
-73.59377289 -11.99895763 0 17 474
-69.30170441 -12.85572815 0 17 475
-70.11660004 -16.79509354 0 17 476
-71.59687042 -14.41091633 0 17 477
-65.88630676 -15.11119938 0 17 478
-59.27410889 -18.96523285 0 17 479
-66.42128754 -16.54399109 0 17 480
-68.38021851 -15.44973850 0 17 481
-72.87368011 -11.07826328 0 17 482
-71.76318359 -11.03784752 0 17 483
-51.45626831 -19.36221313 0 17 484
-69.61421204 -15.13212585 0 17 485
-66.52718353 -15.80400276 0 17 486
-74.71189117 -11.50654411 0 17 487
-71.38100433 -16.38564873 0 17 488
-71.07730865 -14.14871025 0 17 489
-68.38880920 -15.81454086 0 17 490
-72.98968506 -13.49409008 0 17 491
-72.40915680 -11.49469566 0 17 492
-70.50113678 -12.58918571 0 17 493
-63.69192123 -16.95680618 0 17 494
-67.51255798 -14.88510513 0 17 495
-70.68152618 -13.49129009 0 17 496
-69.68698120 -14.71782207 0 17 497
-67.68836975 -16.15848732 0 17 498
-70.81041718 -16.27778244 0 17 499
-72.94073486 -11.93674850 0 17 500
-67.58132935 -13.16223049 0 17 501
-62.88316345 -17.21300316 0 17 502
-64.35608673 -16.24299049 0 17 503
-72.69116211 -13.24710464 0 17 504
-73.17668915 -12.49678516 0 17 505
-66.97914886 -16.05943680 0 17 506
-70.11711884 -12.59039688 0 17 507
-69.59512329 -15.41146755 0 17 508
-69.20010376 -13.23891830 0 17 509
-73.00074768 -10.88628769 0 17 510
