# layer class subject_idx subject_id channel_idx channel_name value
conv3 Class3 9 8 15 F6 7.39794385e+03

conv3 Class3 0 13 16 F8 3.19938770e+04
conv3 Class3 1 50 16 F8 2.82093164e+04
conv3 Class3 2 12 16 F8 4.08830508e+04
conv3 Class3 3 9 16 F8 1.89002285e+04
conv3 Class3 4 40 16 F8 2.76953105e+04
conv3 Class3 5 7 16 F8 3.51697930e+04
conv3 Class3 6 41 16 F8 1.89049609e+04
conv3 Class3 7 49 16 F8 2.70528828e+04
conv3 Class3 8 3 16 F8 1.87766426e+04
conv3 Class3 9 8 16 F8 8.10240527e+03

conv3 Class3 0 13 17 FT7 3.34217383e+04
conv3 Class3 1 50 17 FT7 2.90736367e+04
conv3 Class3 2 12 17 FT7 4.25253281e+04
conv3 Class3 3 9 17 FT7 1.97304102e+04
conv3 Class3 4 40 17 FT7 2.75778320e+04
conv3 Class3 5 7 17 FT7 3.63833945e+04
conv3 Class3 6 41 17 FT7 1.96846719e+04
conv3 Class3 7 49 17 FT7 2.78970430e+04
conv3 Class3 8 3 17 FT7 1.89061191e+04
conv3 Class3 9 8 17 FT7 8.15976709e+03

conv3 Class3 0 13 18 FC5 3.06248438e+04
conv3 Class3 1 50 18 FC5 2.65793496e+04
conv3 Class3 2 12 18 FC5 3.86913672e+04
conv3 Class3 3 9 18 FC5 1.84137168e+04
conv3 Class3 4 40 18 FC5 2.60559297e+04
conv3 Class3 5 7 18 FC5 3.38517734e+04
conv3 Class3 6 41 18 FC5 1.82886816e+04
conv3 Class3 7 49 18 FC5 2.55732832e+04
conv3 Class3 8 3 18 FC5 1.80349336e+04
conv3 Class3 9 8 18 FC5 7.64445752e+03

conv3 Class3 0 13 19 FC3 3.10188359e+04
conv3 Class3 1 50 19 FC3 2.70211934e+04
conv3 Class3 2 12 19 FC3 3.95345898e+04
conv3 Class3 3 9 19 FC3 1.85857754e+04
conv3 Class3 4 40 19 FC3 2.66877266e+04
conv3 Class3 5 7 19 FC3 3.45354883e+04
conv3 Class3 6 41 19 FC3 1.86962910e+04
conv3 Class3 7 49 19 FC3 2.62562148e+04
conv3 Class3 8 3 19 FC3 1.81304570e+04
conv3 Class3 9 8 19 FC3 8.10254883e+03

conv3 Class3 0 13 20 FC1 3.08455723e+04
conv3 Class3 1 50 20 FC1 2.69363301e+04
conv3 Class3 2 12 20 FC1 3.97408477e+04
conv3 Class3 3 9 20 FC1 1.87230605e+04
conv3 Class3 4 40 20 FC1 2.68170156e+04
conv3 Class3 5 7 20 FC1 3.46386914e+04
conv3 Class3 6 41 20 FC1 1.87485176e+04
conv3 Class3 7 49 20 FC1 2.66112891e+04
conv3 Class3 8 3 20 FC1 1.83538223e+04
conv3 Class3 9 8 20 FC1 8.32209766e+03

conv3 Class3 0 13 21 FCz 3.08006348e+04
conv3 Class3 1 50 21 FCz 2.70578594e+04
conv3 Class3 2 12 21 FCz 4.00832852e+04
conv3 Class3 3 9 21 FCz 1.89886191e+04
conv3 Class3 4 40 21 FCz 2.68132559e+04
conv3 Class3 5 7 21 FCz 3.46001406e+04
conv3 Class3 6 41 21 FCz 1.89970645e+04
conv3 Class3 7 49 21 FCz 2.68416133e+04
conv3 Class3 8 3 21 FCz 1.86251348e+04
conv3 Class3 9 8 21 FCz 8.19368066e+03

conv3 Class3 0 13 22 FC2 3.07286914e+04
conv3 Class3 1 50 22 FC2 2.70593438e+04
conv3 Class3 2 12 22 FC2 4.01721680e+04
conv3 Class3 3 9 22 FC2 1.92224199e+04
conv3 Class3 4 40 22 FC2 2.67158301e+04
conv3 Class3 5 7 22 FC2 3.43808828e+04
conv3 Class3 6 41 22 FC2 1.90970723e+04
conv3 Class3 7 49 22 FC2 2.66774258e+04
conv3 Class3 8 3 22 FC2 1.85591211e+04
conv3 Class3 9 8 22 FC2 7.91852783e+03

conv3 Class3 0 13 23 FC4 3.07793340e+04
conv3 Class3 1 50 23 FC4 2.70332246e+04
conv3 Class3 2 12 23 FC4 3.98281055e+04
conv3 Class3 3 9 23 FC4 1.90408730e+04
conv3 Class3 4 40 23 FC4 2.67341543e+04
conv3 Class3 5 7 23 FC4 3.41887031e+04
conv3 Class3 6 41 23 FC4 1.89057207e+04
conv3 Class3 7 49 23 FC4 2.64382734e+04
conv3 Class3 8 3 23 FC4 1.84748770e+04
conv3 Class3 9 8 23 FC4 7.75284180e+03

conv3 Class3 0 13 24 FC6 3.01961152e+04
conv3 Class3 1 50 24 FC6 2.64318789e+04
conv3 Class3 2 12 24 FC6 3.86798203e+04
conv3 Class3 3 9 24 FC6 1.86046934e+04
conv3 Class3 4 40 24 FC6 2.60166621e+04
conv3 Class3 5 7 24 FC6 3.33922617e+04
conv3 Class3 6 41 24 FC6 1.83214473e+04
conv3 Class3 7 49 24 FC6 2.56845762e+04
conv3 Class3 8 3 24 FC6 1.82189238e+04
conv3 Class3 9 8 24 FC6 7.33018799e+03

conv3 Class3 0 13 25 FT8 3.21906523e+04
conv3 Class3 1 50 25 FT8 2.84244551e+04
conv3 Class3 2 12 25 FT8 4.15357617e+04
conv3 Class3 3 9 25 FT8 1.86725762e+04
conv3 Class3 4 40 25 FT8 2.85854453e+04
conv3 Class3 5 7 25 FT8 3.55313281e+04
conv3 Class3 6 41 25 FT8 1.99671348e+04
conv3 Class3 7 49 25 FT8 2.78538242e+04
conv3 Class3 8 3 25 FT8 1.91800977e+04
conv3 Class3 9 8 25 FT8 8.32694629e+03

conv3 Class3 0 13 26 T7 3.32948828e+04
conv3 Class3 1 50 26 T7 2.98734570e+04
conv3 Class3 2 12 26 T7 4.51292695e+04
conv3 Class3 3 9 26 T7 2.18121680e+04
conv3 Class3 4 40 26 T7 2.79023613e+04
conv3 Class3 5 7 26 T7 3.74638398e+04
conv3 Class3 6 41 26 T7 2.05681270e+04
conv3 Class3 7 49 26 T7 2.96247520e+04
conv3 Class3 8 3 26 T7 2.02605977e+04
conv3 Class3 9 8 26 T7 8.81645020e+03

conv3 Class3 0 13 27 C5 3.03383613e+04
conv3 Class3 1 50 27 C5 2.63354277e+04
conv3 Class3 2 12 27 C5 3.87552930e+04
conv3 Class3 3 9 27 C5 1.86144785e+04
conv3 Class3 4 40 27 C5 2.58136328e+04
conv3 Class3 5 7 27 C5 3.36650234e+04
conv3 Class3 6 41 27 C5 1.81331660e+04
conv3 Class3 7 49 27 C5 2.57635078e+04
conv3 Class3 8 3 27 C5 1.82254219e+04
conv3 Class3 9 8 27 C5 7.75679492e+03

conv3 Class3 0 13 28 C3 3.09037891e+04
conv3 Class3 1 50 28 C3 2.72295430e+04
conv3 Class3 2 12 28 C3 4.03893281e+04
conv3 Class3 3 9 28 C3 1.92200977e+04
conv3 Class3 4 40 28 C3 2.68682207e+04
conv3 Class3 5 7 28 C3 3.46556953e+04
conv3 Class3 6 41 28 C3 1.90055508e+04
conv3 Class3 7 49 28 C3 2.70319805e+04
conv3 Class3 8 3 28 C3 1.85556680e+04
conv3 Class3 9 8 28 C3 8.22846191e+03

conv3 Class3 0 13 29 C1 3.06029082e+04
conv3 Class3 1 50 29 C1 2.68452402e+04
conv3 Class3 2 12 29 C1 4.00374883e+04
conv3 Class3 3 9 29 C1 1.91294688e+04
conv3 Class3 4 40 29 C1 2.69968945e+04
conv3 Class3 5 7 29 C1 3.45111211e+04
conv3 Class3 6 41 29 C1 1.87832402e+04
conv3 Class3 7 49 29 C1 2.69612891e+04
conv3 Class3 8 3 29 C1 1.84267441e+04
conv3 Class3 9 8 29 C1 8.01945508e+03

conv3 Class3 0 13 30 Cz 3.06509785e+04
conv3 Class3 1 50 30 Cz 2.70465859e+04
conv3 Class3 2 12 30 Cz 4.01032422e+04
conv3 Class3 3 9 30 Cz 1.94597207e+04
conv3 Class3 4 40 30 Cz 2.68959824e+04
conv3 Class3 5 7 30 Cz 3.45792852e+04
conv3 Class3 6 41 30 Cz 1.88010684e+04
conv3 Class3 7 49 30 Cz 2.69076152e+04
conv3 Class3 8 3 30 Cz 1.85391035e+04
conv3 Class3 9 8 30 Cz 7.70474854e+03

conv3 Class3 0 13 31 C2 3.07357773e+04
conv3 Class3 1 50 31 C2 2.71204453e+04
conv3 Class3 2 12 31 C2 3.96960977e+04
conv3 Class3 3 9 31 C2 1.93896504e+04
conv3 Class3 4 40 31 C2 2.65933516e+04
conv3 Class3 5 7 31 C2 3.42966055e+04
conv3 Class3 6 41 31 C2 1.88312812e+04
conv3 Class3 7 49 31 C2 2.64752090e+04
conv3 Class3 8 3 31 C2 1.84337363e+04
conv3 Class3 9 8 31 C2 7.29252344e+03

conv3 Class3 0 13 32 C4 3.09435684e+04
conv3 Class3 1 50 32 C4 2.71341328e+04
conv3 Class3 2 12 32 C4 3.90851641e+04
conv3 Class3 3 9 32 C4 1.89349043e+04
conv3 Class3 4 40 32 C4 2.66001445e+04
conv3 Class3 5 7 32 C4 3.40616289e+04
conv3 Class3 6 41 32 C4 1.88064082e+04
conv3 Class3 7 49 32 C4 2.61996738e+04
conv3 Class3 8 3 32 C4 1.84524941e+04
conv3 Class3 9 8 32 C4 7.22546582e+03

conv3 Class3 0 13 33 C6 3.02400801e+04
conv3 Class3 1 50 33 C6 2.64431230e+04
conv3 Class3 2 12 33 C6 3.81589180e+04
conv3 Class3 3 9 33 C6 1.84692539e+04
conv3 Class3 4 40 33 C6 2.57885684e+04
conv3 Class3 5 7 33 C6 3.31306914e+04
conv3 Class3 6 41 33 C6 1.82317383e+04
conv3 Class3 7 49 33 C6 2.53844238e+04
conv3 Class3 8 3 33 C6 1.82145801e+04
conv3 Class3 9 8 33 C6 7.06741602e+03

conv3 Class3 0 13 34 T8 3.27274316e+04
conv3 Class3 1 50 34 T8 2.90160820e+04
conv3 Class3 2 12 34 T8 4.06063984e+04
conv3 Class3 3 9 34 T8 1.87763965e+04
conv3 Class3 4 40 34 T8 2.89773594e+04
conv3 Class3 5 7 34 T8 3.56733906e+04
conv3 Class3 6 41 34 T8 2.04805820e+04
conv3 Class3 7 49 34 T8 2.77184141e+04
conv3 Class3 8 3 34 T8 1.92276738e+04
conv3 Class3 9 8 34 T8 8.22165820e+03

conv3 Class3 0 13 35 TP7 3.27902266e+04
conv3 Class3 1 50 35 TP7 2.93585293e+04
conv3 Class3 2 12 35 TP7 4.38999844e+04
conv3 Class3 3 9 35 TP7 2.13807754e+04
conv3 Class3 4 40 35 TP7 2.78127676e+04
conv3 Class3 5 7 35 TP7 3.72383281e+04
conv3 Class3 6 41 35 TP7 2.00113066e+04
conv3 Class3 7 49 35 TP7 2.89953184e+04
conv3 Class3 8 3 35 TP7 1.99303672e+04
conv3 Class3 9 8 35 TP7 8.34830176e+03

conv3 Class3 0 13 36 CP5 3.02779512e+04
conv3 Class3 1 50 36 CP5 2.64967402e+04
conv3 Class3 2 12 36 CP5 3.91439844e+04
conv3 Class3 3 9 36 CP5 1.87745195e+04
conv3 Class3 4 40 36 CP5 2.59760996e+04
conv3 Class3 5 7 36 CP5 3.38880508e+04
conv3 Class3 6 41 36 CP5 1.82379316e+04
conv3 Class3 7 49 36 CP5 2.60400820e+04
conv3 Class3 8 3 36 CP5 1.83759551e+04
conv3 Class3 9 8 36 CP5 7.84986719e+03

conv3 Class3 0 13 37 CP3 3.06156660e+04
conv3 Class3 1 50 37 CP3 2.72249453e+04
conv3 Class3 2 12 37 CP3 4.04069727e+04
conv3 Class3 3 9 37 CP3 1.93743594e+04
conv3 Class3 4 40 37 CP3 2.65420527e+04
conv3 Class3 5 7 37 CP3 3.44970078e+04
conv3 Class3 6 41 37 CP3 1.88678164e+04
conv3 Class3 7 49 37 CP3 2.70306953e+04
conv3 Class3 8 3 37 CP3 1.86363184e+04
conv3 Class3 9 8 37 CP3 8.18232129e+03

conv3 Class3 0 13 38 CP1 3.02486582e+04
conv3 Class3 1 50 38 CP1 2.67754883e+04
conv3 Class3 2 12 38 CP1 4.00594609e+04
conv3 Class3 3 9 38 CP1 1.92498594e+04
conv3 Class3 4 40 38 CP1 2.63523750e+04
conv3 Class3 5 7 38 CP1 3.40811211e+04
conv3 Class3 6 41 38 CP1 1.86224961e+04
conv3 Class3 7 49 38 CP1 2.67788027e+04
conv3 Class3 8 3 38 CP1 1.84808750e+04
conv3 Class3 9 8 38 CP1 7.86680420e+03

conv3 Class3 0 13 39 CPz 3.07401504e+04
conv3 Class3 1 50 39 CPz 2.72103379e+04
conv3 Class3 2 12 39 CPz 4.09525742e+04
conv3 Class3 3 9 39 CPz 1.97196562e+04
conv3 Class3 4 40 39 CPz 2.69148926e+04
conv3 Class3 5 7 39 CPz 3.49371328e+04
conv3 Class3 6 41 39 CPz 1.87430391e+04
conv3 Class3 7 49 39 CPz 2.71834727e+04
conv3 Class3 8 3 39 CPz 1.86613340e+04
conv3 Class3 9 8 39 CPz 7.83337305e+03

conv3 Class3 0 13 40 CP2 3.05626191e+04
conv3 Class3 1 50 40 CP2 2.66693984e+04
conv3 Class3 2 12 40 CP2 3.96806758e+04
conv3 Class3 3 9 40 CP2 1.90435996e+04
conv3 Class3 4 40 40 CP2 2.62564785e+04
conv3 Class3 5 7 40 CP2 3.42162617e+04
conv3 Class3 6 41 40 CP2 1.84654512e+04
conv3 Class3 7 49 40 CP2 2.61965117e+04
conv3 Class3 8 3 40 CP2 1.84638457e+04
conv3 Class3 9 8 40 CP2 7.54264111e+03

conv3 Class3 0 13 41 CP4 3.08275312e+04
conv3 Class3 1 50 41 CP4 2.68673516e+04
conv3 Class3 2 12 41 CP4 3.97548672e+04
conv3 Class3 3 9 41 CP4 1.89782793e+04
conv3 Class3 4 40 41 CP4 2.65343809e+04
conv3 Class3 5 7 41 CP4 3.42008438e+04
conv3 Class3 6 41 41 CP4 1.87605684e+04
conv3 Class3 7 49 41 CP4 2.62811172e+04
conv3 Class3 8 3 41 CP4 1.88686680e+04
conv3 Class3 9 8 41 CP4 8.12353857e+03

conv3 Class3 0 13 42 CP6 3.02861211e+04
conv3 Class3 1 50 42 CP6 2.64494668e+04
conv3 Class3 2 12 42 CP6 3.89355742e+04
conv3 Class3 3 9 42 CP6 1.88031797e+04
conv3 Class3 4 40 42 CP6 2.59402539e+04
conv3 Class3 5 7 42 CP6 3.35771484e+04
conv3 Class3 6 41 42 CP6 1.84804180e+04
conv3 Class3 7 49 42 CP6 2.58181602e+04
conv3 Class3 8 3 42 CP6 1.86365879e+04
conv3 Class3 9 8 42 CP6 8.05884521e+03

conv3 Class3 0 13 43 TP8 3.23289883e+04
conv3 Class3 1 50 43 TP8 2.87693223e+04
conv3 Class3 2 12 43 TP8 4.35247422e+04
conv3 Class3 3 9 43 TP8 1.95928457e+04
conv3 Class3 4 40 43 TP8 2.90143457e+04
conv3 Class3 5 7 43 TP8 3.55047852e+04
conv3 Class3 6 41 43 TP8 2.06263262e+04
conv3 Class3 7 49 43 TP8 2.77273770e+04
conv3 Class3 8 3 43 TP8 2.07646719e+04
conv3 Class3 9 8 43 TP8 1.14057178e+04

conv3 Class3 0 13 44 P9 3.29766328e+04
conv3 Class3 1 50 44 P9 2.85779453e+04
conv3 Class3 2 12 44 P9 4.33660586e+04
conv3 Class3 3 9 44 P9 2.01576523e+04
conv3 Class3 4 40 44 P9 2.82902168e+04
conv3 Class3 5 7 44 P9 3.72363594e+04
conv3 Class3 6 41 44 P9 2.00920723e+04
conv3 Class3 7 49 44 P9 2.84744668e+04
conv3 Class3 8 3 44 P9 1.93930664e+04
conv3 Class3 9 8 44 P9 8.53951172e+03

conv3 Class3 0 13 45 P7 3.00761152e+04
conv3 Class3 1 50 45 P7 2.65018203e+04
conv3 Class3 2 12 45 P7 3.89731992e+04
conv3 Class3 3 9 45 P7 1.87655527e+04
conv3 Class3 4 40 45 P7 2.58207598e+04
conv3 Class3 5 7 45 P7 3.36289688e+04
conv3 Class3 6 41 45 P7 1.82834004e+04
conv3 Class3 7 49 45 P7 2.57635566e+04
conv3 Class3 8 3 45 P7 1.81832441e+04
conv3 Class3 9 8 45 P7 7.78187158e+03

conv3 Class3 0 13 46 P5 3.00126582e+04
conv3 Class3 1 50 46 P5 2.65172090e+04
conv3 Class3 2 12 46 P5 3.91088281e+04
conv3 Class3 3 9 46 P5 1.88616426e+04
conv3 Class3 4 40 46 P5 2.56974941e+04
conv3 Class3 5 7 46 P5 3.35806875e+04
conv3 Class3 6 41 46 P5 1.83296387e+04
conv3 Class3 7 49 46 P5 2.58233047e+04
conv3 Class3 8 3 46 P5 1.82127578e+04
conv3 Class3 9 8 46 P5 7.78222998e+03

conv3 Class3 0 13 47 P3 3.00891660e+04
conv3 Class3 1 50 47 P3 2.67391055e+04
conv3 Class3 2 12 47 P3 3.95057891e+04
conv3 Class3 3 9 47 P3 1.90856309e+04
conv3 Class3 4 40 47 P3 2.58723359e+04
conv3 Class3 5 7 47 P3 3.36905117e+04
conv3 Class3 6 41 47 P3 1.86297559e+04
conv3 Class3 7 49 47 P3 2.63046230e+04
conv3 Class3 8 3 47 P3 1.81906914e+04
conv3 Class3 9 8 47 P3 8.20209961e+03

conv3 Class3 0 13 48 P1 3.04476094e+04
conv3 Class3 1 50 48 P1 2.69960742e+04
conv3 Class3 2 12 48 P1 4.02104766e+04
conv3 Class3 3 9 48 P1 1.93535996e+04
conv3 Class3 4 40 48 P1 2.62347480e+04
conv3 Class3 5 7 48 P1 3.43011562e+04
conv3 Class3 6 41 48 P1 1.87735059e+04
conv3 Class3 7 49 48 P1 2.67658828e+04
conv3 Class3 8 3 48 P1 1.83761133e+04
conv3 Class3 9 8 48 P1 8.44911426e+03

conv3 Class3 0 13 49 Pz 2.98824805e+04
conv3 Class3 1 50 49 Pz 2.62870293e+04
conv3 Class3 2 12 49 Pz 3.89862266e+04
conv3 Class3 3 9 49 Pz 1.87713945e+04
conv3 Class3 4 40 49 Pz 2.54820430e+04
conv3 Class3 5 7 49 Pz 3.33951445e+04
conv3 Class3 6 41 49 Pz 1.81602891e+04
conv3 Class3 7 49 49 Pz 2.57765801e+04
conv3 Class3 8 3 49 Pz 1.81097051e+04
conv3 Class3 9 8 49 Pz 7.97137549e+03

conv3 Class3 0 13 50 P2 3.04566523e+04
conv3 Class3 1 50 50 P2 2.68189609e+04
conv3 Class3 2 12 50 P2 4.00024102e+04
conv3 Class3 3 9 50 P2 1.92037969e+04
conv3 Class3 4 40 50 P2 2.62366016e+04
conv3 Class3 5 7 50 P2 3.43899570e+04
conv3 Class3 6 41 50 P2 1.88540449e+04
conv3 Class3 7 49 50 P2 2.68208301e+04
conv3 Class3 8 3 50 P2 1.84319512e+04
conv3 Class3 9 8 50 P2 9.03626270e+03

conv3 Class3 0 13 51 P4 3.00913691e+04
conv3 Class3 1 50 51 P4 2.61724766e+04
conv3 Class3 2 12 51 P4 3.90004688e+04
conv3 Class3 3 9 51 P4 1.86542227e+04
conv3 Class3 4 40 51 P4 2.56778516e+04
conv3 Class3 5 7 51 P4 3.36379258e+04
conv3 Class3 6 41 51 P4 1.83626719e+04
conv3 Class3 7 49 51 P4 2.58877246e+04
conv3 Class3 8 3 51 P4 1.83572520e+04
conv3 Class3 9 8 51 P4 8.63105176e+03

conv3 Class3 0 13 52 P6 2.99878047e+04
conv3 Class3 1 50 52 P6 2.61604844e+04
