# layer class subject_idx subject_id channel_idx channel_name value
conv1 Class5 1 50 34 T8 2.31918945e+04
conv1 Class5 2 12 34 T8 3.62219531e+04
conv1 Class5 3 9 34 T8 3.67830742e+04
conv1 Class5 4 40 34 T8 4.46285742e+04
conv1 Class5 5 7 34 T8 3.82524844e+04
conv1 Class5 6 41 34 T8 3.28162617e+04
conv1 Class5 7 49 34 T8 3.62845234e+04
conv1 Class5 8 3 34 T8 5.39282617e+04
conv1 Class5 9 8 34 T8 2.51290254e+04

conv1 Class5 0 13 35 TP7 3.24558789e+04
conv1 Class5 1 50 35 TP7 2.40665938e+04
conv1 Class5 2 12 35 TP7 3.66402930e+04
conv1 Class5 3 9 35 TP7 3.80034531e+04
conv1 Class5 4 40 35 TP7 4.54963633e+04
conv1 Class5 5 7 35 TP7 3.92553164e+04
conv1 Class5 6 41 35 TP7 3.31647070e+04
conv1 Class5 7 49 35 TP7 3.71597461e+04
conv1 Class5 8 3 35 TP7 5.56175938e+04
conv1 Class5 9 8 35 TP7 2.49545410e+04

conv1 Class5 0 13 36 CP5 2.99322891e+04
conv1 Class5 1 50 36 CP5 2.17010137e+04
conv1 Class5 2 12 36 CP5 3.29297930e+04
conv1 Class5 3 9 36 CP5 3.47648711e+04
conv1 Class5 4 40 36 CP5 4.14689102e+04
conv1 Class5 5 7 36 CP5 3.55477969e+04
conv1 Class5 6 41 36 CP5 3.02348574e+04
conv1 Class5 7 49 36 CP5 3.36745156e+04
conv1 Class5 8 3 36 CP5 5.04603320e+04
conv1 Class5 9 8 36 CP5 2.31323867e+04

conv1 Class5 0 13 37 CP3 3.03716445e+04
conv1 Class5 1 50 37 CP3 2.20935566e+04
conv1 Class5 2 12 37 CP3 3.33667461e+04
conv1 Class5 3 9 37 CP3 3.55448672e+04
conv1 Class5 4 40 37 CP3 4.19707773e+04
conv1 Class5 5 7 37 CP3 3.58906016e+04
conv1 Class5 6 41 37 CP3 3.05260508e+04
conv1 Class5 7 49 37 CP3 3.41654727e+04
conv1 Class5 8 3 37 CP3 5.10113906e+04
conv1 Class5 9 8 37 CP3 2.33651562e+04

conv1 Class5 0 13 38 CP1 3.01337832e+04
conv1 Class5 1 50 38 CP1 2.19801387e+04
conv1 Class5 2 12 38 CP1 3.31886211e+04
conv1 Class5 3 9 38 CP1 3.49654922e+04
conv1 Class5 4 40 38 CP1 4.17137578e+04
conv1 Class5 5 7 38 CP1 3.56423008e+04
conv1 Class5 6 41 38 CP1 3.02088496e+04
conv1 Class5 7 49 38 CP1 3.40541289e+04
conv1 Class5 8 3 38 CP1 5.06675781e+04
conv1 Class5 9 8 38 CP1 2.33269121e+04

conv1 Class5 0 13 39 CPz 3.04518965e+04
conv1 Class5 1 50 39 CPz 2.22690508e+04
conv1 Class5 2 12 39 CPz 3.34667852e+04
conv1 Class5 3 9 39 CPz 3.54649688e+04
conv1 Class5 4 40 39 CPz 4.22479531e+04
conv1 Class5 5 7 39 CPz 3.60450547e+04
conv1 Class5 6 41 39 CPz 3.06283086e+04
conv1 Class5 7 49 39 CPz 3.46549531e+04
conv1 Class5 8 3 39 CPz 5.11364844e+04
conv1 Class5 9 8 39 CPz 2.37853887e+04

conv1 Class5 0 13 40 CP2 3.01742148e+04
conv1 Class5 1 50 40 CP2 2.20041426e+04
conv1 Class5 2 12 40 CP2 3.32002422e+04
conv1 Class5 3 9 40 CP2 3.49771523e+04
conv1 Class5 4 40 40 CP2 4.18439297e+04
conv1 Class5 5 7 40 CP2 3.59521328e+04
conv1 Class5 6 41 40 CP2 3.04726719e+04
conv1 Class5 7 49 40 CP2 3.41445430e+04
conv1 Class5 8 3 40 CP2 5.07585195e+04
conv1 Class5 9 8 40 CP2 2.36842246e+04

conv1 Class5 0 13 41 CP4 3.04117891e+04
conv1 Class5 1 50 41 CP4 2.18228066e+04
conv1 Class5 2 12 41 CP4 3.31590977e+04
conv1 Class5 3 9 41 CP4 3.50216875e+04
conv1 Class5 4 40 41 CP4 4.18225078e+04
conv1 Class5 5 7 41 CP4 3.58469570e+04
conv1 Class5 6 41 41 CP4 3.04781484e+04
conv1 Class5 7 49 41 CP4 3.38356914e+04
conv1 Class5 8 3 41 CP4 5.03118086e+04
conv1 Class5 9 8 41 CP4 2.40516582e+04

conv1 Class5 0 13 42 CP6 2.99019727e+04
conv1 Class5 1 50 42 CP6 2.16794434e+04
conv1 Class5 2 12 42 CP6 3.28275352e+04
conv1 Class5 3 9 42 CP6 3.48339336e+04
conv1 Class5 4 40 42 CP6 4.12685078e+04
conv1 Class5 5 7 42 CP6 3.54762070e+04
conv1 Class5 6 41 42 CP6 3.01056934e+04
conv1 Class5 7 49 42 CP6 3.36421758e+04
conv1 Class5 8 3 42 CP6 5.01144141e+04
conv1 Class5 9 8 42 CP6 2.32361055e+04

conv1 Class5 0 13 43 TP8 3.18180781e+04
conv1 Class5 1 50 43 TP8 2.23229023e+04
conv1 Class5 2 12 43 TP8 3.54047578e+04
conv1 Class5 3 9 43 TP8 3.48355000e+04
conv1 Class5 4 40 43 TP8 4.32139062e+04
conv1 Class5 5 7 43 TP8 3.68330664e+04
conv1 Class5 6 41 43 TP8 3.14915469e+04
conv1 Class5 7 49 43 TP8 3.49277266e+04
conv1 Class5 8 3 43 TP8 5.07318672e+04
conv1 Class5 9 8 43 TP8 2.59341016e+04

conv1 Class5 0 13 44 P9 3.16882539e+04
conv1 Class5 1 50 44 P9 2.29755645e+04
conv1 Class5 2 12 44 P9 3.51168477e+04
conv1 Class5 3 9 44 P9 3.73014336e+04
conv1 Class5 4 40 44 P9 4.40935977e+04
conv1 Class5 5 7 44 P9 3.84538398e+04
conv1 Class5 6 41 44 P9 3.23421074e+04
conv1 Class5 7 49 44 P9 3.62434727e+04
conv1 Class5 8 3 44 P9 5.40306875e+04
conv1 Class5 9 8 44 P9 2.42879512e+04

conv1 Class5 0 13 45 P7 2.98085781e+04
conv1 Class5 1 50 45 P7 2.15789258e+04
conv1 Class5 2 12 45 P7 3.27332773e+04
conv1 Class5 3 9 45 P7 3.45094570e+04
conv1 Class5 4 40 45 P7 4.12971992e+04
conv1 Class5 5 7 45 P7 3.55482109e+04
conv1 Class5 6 41 45 P7 3.01470684e+04
conv1 Class5 7 49 45 P7 3.35596562e+04
conv1 Class5 8 3 45 P7 5.02271758e+04
conv1 Class5 9 8 45 P7 2.30364824e+04

conv1 Class5 0 13 46 P5 2.99534004e+04
conv1 Class5 1 50 46 P5 2.17488281e+04
conv1 Class5 2 12 46 P5 3.28727422e+04
conv1 Class5 3 9 46 P5 3.47514844e+04
conv1 Class5 4 40 46 P5 4.13200703e+04
conv1 Class5 5 7 46 P5 3.54565430e+04
conv1 Class5 6 41 46 P5 3.00142383e+04
conv1 Class5 7 49 46 P5 3.36674531e+04
conv1 Class5 8 3 46 P5 5.03818789e+04
conv1 Class5 9 8 46 P5 2.31470762e+04

conv1 Class5 0 13 47 P3 3.00375684e+04
conv1 Class5 1 50 47 P3 2.18171055e+04
conv1 Class5 2 12 47 P3 3.31005117e+04
conv1 Class5 3 9 47 P3 3.50300898e+04
conv1 Class5 4 40 47 P3 4.15135508e+04
conv1 Class5 5 7 47 P3 3.56298164e+04
conv1 Class5 6 41 47 P3 3.02634434e+04
conv1 Class5 7 49 47 P3 3.39040977e+04
conv1 Class5 8 3 47 P3 5.06756602e+04
conv1 Class5 9 8 47 P3 2.31585332e+04

conv1 Class5 0 13 48 P1 3.02478027e+04
conv1 Class5 1 50 48 P1 2.19867559e+04
conv1 Class5 2 12 48 P1 3.35223125e+04
conv1 Class5 3 9 48 P1 3.54543242e+04
conv1 Class5 4 40 48 P1 4.19964062e+04
conv1 Class5 5 7 48 P1 3.61147383e+04
conv1 Class5 6 41 48 P1 3.08499727e+04
conv1 Class5 7 49 48 P1 3.43760195e+04
conv1 Class5 8 3 48 P1 5.13558281e+04
conv1 Class5 9 8 48 P1 2.33584941e+04

conv1 Class5 0 13 49 Pz 2.99580215e+04
conv1 Class5 1 50 49 Pz 2.17483887e+04
conv1 Class5 2 12 49 Pz 3.30121094e+04
conv1 Class5 3 9 49 Pz 3.47632812e+04
conv1 Class5 4 40 49 Pz 4.14181758e+04
conv1 Class5 5 7 49 Pz 3.55343555e+04
conv1 Class5 6 41 49 Pz 3.01981953e+04
conv1 Class5 7 49 49 Pz 3.37760586e+04
conv1 Class5 8 3 49 Pz 5.05198086e+04
conv1 Class5 9 8 49 Pz 2.32048691e+04

conv1 Class5 0 13 50 P2 3.02684258e+04
conv1 Class5 1 50 50 P2 2.20372539e+04
conv1 Class5 2 12 50 P2 3.36146289e+04
conv1 Class5 3 9 50 P2 3.54982227e+04
conv1 Class5 4 40 50 P2 4.20344609e+04
conv1 Class5 5 7 50 P2 3.62963906e+04
conv1 Class5 6 41 50 P2 3.08290508e+04
conv1 Class5 7 49 50 P2 3.43213125e+04
conv1 Class5 8 3 50 P2 5.13959062e+04
conv1 Class5 9 8 50 P2 2.34060508e+04

conv1 Class5 0 13 51 P4 2.98706016e+04
conv1 Class5 1 50 51 P4 2.16999043e+04
conv1 Class5 2 12 51 P4 3.31060078e+04
conv1 Class5 3 9 51 P4 3.47325859e+04
conv1 Class5 4 40 51 P4 4.14055039e+04
conv1 Class5 5 7 51 P4 3.57081953e+04
conv1 Class5 6 41 51 P4 3.03409004e+04
conv1 Class5 7 49 51 P4 3.36774609e+04
conv1 Class5 8 3 51 P4 5.05737109e+04
conv1 Class5 9 8 51 P4 2.32448340e+04

conv1 Class5 0 13 52 P6 2.99577949e+04
conv1 Class5 1 50 52 P6 2.16790859e+04
conv1 Class5 2 12 52 P6 3.30173086e+04
