# layer class subject_idx subject_id channel_idx channel_name value
conv1 Class4 7 49 8 F7 5.23033047e+04
conv1 Class4 8 3 8 F7 3.59722188e+04
conv1 Class4 9 8 8 F7 3.89855195e+04

conv1 Class4 0 13 9 F5 3.41902461e+04
conv1 Class4 1 50 9 F5 3.57435977e+04
conv1 Class4 2 12 9 F5 2.81052578e+04
conv1 Class4 3 9 9 F5 3.13892461e+04
conv1 Class4 4 40 9 F5 2.86113301e+04
conv1 Class4 5 7 9 F5 3.23686387e+04
conv1 Class4 6 41 9 F5 4.96194141e+04
conv1 Class4 7 49 9 F5 4.98719219e+04
conv1 Class4 8 3 9 F5 3.43376641e+04
conv1 Class4 9 8 9 F5 3.76361016e+04

conv1 Class4 0 13 10 F3 3.45444883e+04
conv1 Class4 1 50 10 F3 3.62734727e+04
conv1 Class4 2 12 10 F3 2.84433984e+04
conv1 Class4 3 9 10 F3 3.18417168e+04
conv1 Class4 4 40 10 F3 2.89882656e+04
conv1 Class4 5 7 10 F3 3.27488438e+04
conv1 Class4 6 41 10 F3 5.03223945e+04
conv1 Class4 7 49 10 F3 5.05319648e+04
conv1 Class4 8 3 10 F3 3.46794141e+04
conv1 Class4 9 8 10 F3 3.81481172e+04

conv1 Class4 0 13 11 F1 3.45318945e+04
conv1 Class4 1 50 11 F1 3.63268906e+04
conv1 Class4 2 12 11 F1 2.82719199e+04
conv1 Class4 3 9 11 F1 3.18402852e+04
conv1 Class4 4 40 11 F1 2.89692148e+04
conv1 Class4 5 7 11 F1 3.28049609e+04
conv1 Class4 6 41 11 F1 5.03543984e+04
conv1 Class4 7 49 11 F1 5.07107188e+04
conv1 Class4 8 3 11 F1 3.45367188e+04
conv1 Class4 9 8 11 F1 3.81461836e+04

conv1 Class4 0 13 12 Fz 3.41354805e+04
conv1 Class4 1 50 12 Fz 3.57417930e+04
conv1 Class4 2 12 12 Fz 2.79647969e+04
conv1 Class4 3 9 12 Fz 3.14547617e+04
conv1 Class4 4 40 12 Fz 2.85878047e+04
conv1 Class4 5 7 12 Fz 3.24189121e+04
conv1 Class4 6 41 12 Fz 4.97184375e+04
conv1 Class4 7 49 12 Fz 5.00258242e+04
conv1 Class4 8 3 12 Fz 3.41678672e+04
conv1 Class4 9 8 12 Fz 3.76917930e+04

conv1 Class4 0 13 13 F2 3.43564492e+04
conv1 Class4 1 50 13 F2 3.59606953e+04
conv1 Class4 2 12 13 F2 2.81943262e+04
conv1 Class4 3 9 13 F2 3.17785254e+04
conv1 Class4 4 40 13 F2 2.88007344e+04
conv1 Class4 5 7 13 F2 3.26194570e+04
conv1 Class4 6 41 13 F2 5.00101562e+04
conv1 Class4 7 49 13 F2 5.03115469e+04
conv1 Class4 8 3 13 F2 3.43263320e+04
conv1 Class4 9 8 13 F2 3.80317148e+04

conv1 Class4 0 13 14 F4 3.43758867e+04
conv1 Class4 1 50 14 F4 3.61181758e+04
conv1 Class4 2 12 14 F4 2.83276621e+04
conv1 Class4 3 9 14 F4 3.17884844e+04
conv1 Class4 4 40 14 F4 2.88488809e+04
conv1 Class4 5 7 14 F4 3.27041270e+04
conv1 Class4 6 41 14 F4 4.99442734e+04
conv1 Class4 7 49 14 F4 5.03758086e+04
conv1 Class4 8 3 14 F4 3.44425547e+04
conv1 Class4 9 8 14 F4 3.79751367e+04

conv1 Class4 0 13 15 F6 3.40631641e+04
conv1 Class4 1 50 15 F6 3.57511016e+04
conv1 Class4 2 12 15 F6 2.80903926e+04
conv1 Class4 3 9 15 F6 3.13368887e+04
conv1 Class4 4 40 15 F6 2.85615859e+04
conv1 Class4 5 7 15 F6 3.23288594e+04
conv1 Class4 6 41 15 F6 4.95075586e+04
conv1 Class4 7 49 15 F6 4.97881133e+04
conv1 Class4 8 3 15 F6 3.41838711e+04
conv1 Class4 9 8 15 F6 3.75476836e+04

conv1 Class4 0 13 16 F8 3.57067617e+04
conv1 Class4 1 50 16 F8 3.74393672e+04
conv1 Class4 2 12 16 F8 2.97626387e+04
conv1 Class4 3 9 16 F8 3.26766191e+04
conv1 Class4 4 40 16 F8 2.99154766e+04
conv1 Class4 5 7 16 F8 3.37778086e+04
conv1 Class4 6 41 16 F8 5.21885312e+04
conv1 Class4 7 49 16 F8 5.22676484e+04
conv1 Class4 8 3 16 F8 3.56267266e+04
conv1 Class4 9 8 16 F8 3.93815977e+04

conv1 Class4 0 13 17 FT7 3.60891523e+04
conv1 Class4 1 50 17 FT7 3.82312500e+04
conv1 Class4 2 12 17 FT7 3.02229961e+04
conv1 Class4 3 9 17 FT7 3.35812070e+04
conv1 Class4 4 40 17 FT7 3.07184414e+04
conv1 Class4 5 7 17 FT7 3.45010859e+04
conv1 Class4 6 41 17 FT7 5.34004883e+04
conv1 Class4 7 49 17 FT7 5.34020234e+04
conv1 Class4 8 3 17 FT7 3.64700781e+04
conv1 Class4 9 8 17 FT7 4.02429297e+04

conv1 Class4 0 13 18 FC5 3.42276641e+04
conv1 Class4 1 50 18 FC5 3.59499766e+04
conv1 Class4 2 12 18 FC5 2.83618574e+04
conv1 Class4 3 9 18 FC5 3.15704746e+04
conv1 Class4 4 40 18 FC5 2.87818340e+04
conv1 Class4 5 7 18 FC5 3.25410215e+04
conv1 Class4 6 41 18 FC5 4.99173711e+04
conv1 Class4 7 49 18 FC5 5.01628555e+04
conv1 Class4 8 3 18 FC5 3.43131406e+04
conv1 Class4 9 8 18 FC5 3.78203711e+04

conv1 Class4 0 13 19 FC3 3.45214531e+04
conv1 Class4 1 50 19 FC3 3.64104883e+04
conv1 Class4 2 12 19 FC3 2.86575430e+04
conv1 Class4 3 9 19 FC3 3.20332324e+04
conv1 Class4 4 40 19 FC3 2.90737500e+04
conv1 Class4 5 7 19 FC3 3.29124297e+04
conv1 Class4 6 41 19 FC3 5.04758594e+04
conv1 Class4 7 49 19 FC3 5.07980664e+04
conv1 Class4 8 3 19 FC3 3.45936406e+04
conv1 Class4 9 8 19 FC3 3.81503984e+04

conv1 Class4 0 13 20 FC1 3.44874453e+04
conv1 Class4 1 50 20 FC1 3.63134531e+04
conv1 Class4 2 12 20 FC1 2.85481367e+04
conv1 Class4 3 9 20 FC1 3.20764805e+04
conv1 Class4 4 40 20 FC1 2.88931289e+04
conv1 Class4 5 7 20 FC1 3.28022383e+04
conv1 Class4 6 41 20 FC1 5.01820430e+04
conv1 Class4 7 49 20 FC1 5.05453516e+04
conv1 Class4 8 3 20 FC1 3.43884102e+04
conv1 Class4 9 8 20 FC1 3.81353203e+04

conv1 Class4 0 13 21 FCz 3.45692539e+04
conv1 Class4 1 50 21 FCz 3.61066406e+04
conv1 Class4 2 12 21 FCz 2.81462188e+04
conv1 Class4 3 9 21 FCz 3.21644980e+04
conv1 Class4 4 40 21 FCz 2.87994473e+04
conv1 Class4 5 7 21 FCz 3.26049688e+04
conv1 Class4 6 41 21 FCz 5.00842500e+04
conv1 Class4 7 49 21 FCz 5.01033320e+04
conv1 Class4 8 3 21 FCz 3.41909922e+04
conv1 Class4 9 8 21 FCz 3.80688789e+04

conv1 Class4 0 13 22 FC2 3.46292891e+04
conv1 Class4 1 50 22 FC2 3.60496289e+04
conv1 Class4 2 12 22 FC2 2.79013145e+04
conv1 Class4 3 9 22 FC2 3.23440156e+04
conv1 Class4 4 40 22 FC2 2.87514844e+04
conv1 Class4 5 7 22 FC2 3.24931465e+04
conv1 Class4 6 41 22 FC2 4.99175938e+04
conv1 Class4 7 49 22 FC2 5.00090977e+04
conv1 Class4 8 3 22 FC2 3.42297188e+04
conv1 Class4 9 8 22 FC2 3.80309297e+04

conv1 Class4 0 13 23 FC4 3.46674609e+04
conv1 Class4 1 50 23 FC4 3.60920469e+04
conv1 Class4 2 12 23 FC4 2.79988770e+04
conv1 Class4 3 9 23 FC4 3.22952031e+04
conv1 Class4 4 40 23 FC4 2.88388457e+04
conv1 Class4 5 7 23 FC4 3.26069473e+04
conv1 Class4 6 41 23 FC4 4.99466719e+04
conv1 Class4 7 49 23 FC4 5.02529453e+04
conv1 Class4 8 3 23 FC4 3.43472734e+04
conv1 Class4 9 8 23 FC4 3.80523359e+04

conv1 Class4 0 13 24 FC6 3.41774023e+04
conv1 Class4 1 50 24 FC6 3.56095078e+04
conv1 Class4 2 12 24 FC6 2.79307930e+04
conv1 Class4 3 9 24 FC6 3.15782832e+04
conv1 Class4 4 40 24 FC6 2.84529531e+04
conv1 Class4 5 7 24 FC6 3.22219258e+04
conv1 Class4 6 41 24 FC6 4.93902539e+04
conv1 Class4 7 49 24 FC6 4.95894609e+04
conv1 Class4 8 3 24 FC6 3.40342500e+04
conv1 Class4 9 8 24 FC6 3.76331133e+04

conv1 Class4 0 13 25 FT8 3.65452539e+04
conv1 Class4 1 50 25 FT8 3.77358633e+04
conv1 Class4 2 12 25 FT8 2.98638516e+04
conv1 Class4 3 9 25 FT8 3.39091992e+04
conv1 Class4 4 40 25 FT8 3.02209258e+04
conv1 Class4 5 7 25 FT8 3.43545273e+04
conv1 Class4 6 41 25 FT8 5.27906797e+04
conv1 Class4 7 49 25 FT8 5.28844297e+04
conv1 Class4 8 3 25 FT8 3.61030781e+04
conv1 Class4 9 8 25 FT8 4.00704219e+04

conv1 Class4 0 13 26 T7 3.68508672e+04
conv1 Class4 1 50 26 T7 3.90273672e+04
conv1 Class4 2 12 26 T7 3.01064551e+04
conv1 Class4 3 9 26 T7 3.51346172e+04
conv1 Class4 4 40 26 T7 3.15239609e+04
conv1 Class4 5 7 26 T7 3.52557031e+04
conv1 Class4 6 41 26 T7 5.44842891e+04
conv1 Class4 7 49 26 T7 5.46665977e+04
conv1 Class4 8 3 26 T7 3.69029219e+04
conv1 Class4 9 8 26 T7 4.15757031e+04

conv1 Class4 0 13 27 C5 3.39113711e+04
conv1 Class4 1 50 27 C5 3.55237227e+04
conv1 Class4 2 12 27 C5 2.78927480e+04
conv1 Class4 3 9 27 C5 3.14247031e+04
conv1 Class4 4 40 27 C5 2.83480332e+04
conv1 Class4 5 7 27 C5 3.23038301e+04
conv1 Class4 6 41 27 C5 4.93230000e+04
conv1 Class4 7 49 27 C5 4.95138359e+04
conv1 Class4 8 3 27 C5 3.38471875e+04
conv1 Class4 9 8 27 C5 3.74740273e+04

conv1 Class4 0 13 28 C3 3.46622734e+04
conv1 Class4 1 50 28 C3 3.61928398e+04
conv1 Class4 2 12 28 C3 2.81924414e+04
conv1 Class4 3 9 28 C3 3.21115117e+04
conv1 Class4 4 40 28 C3 2.88872012e+04
conv1 Class4 5 7 28 C3 3.27747266e+04
conv1 Class4 6 41 28 C3 5.00825703e+04
conv1 Class4 7 49 28 C3 5.04080898e+04
conv1 Class4 8 3 28 C3 3.42176094e+04
conv1 Class4 9 8 28 C3 3.80578906e+04

conv1 Class4 0 13 29 C1 3.46434727e+04
conv1 Class4 1 50 29 C1 3.61455000e+04
conv1 Class4 2 12 29 C1 2.83685430e+04
conv1 Class4 3 9 29 C1 3.17782090e+04
conv1 Class4 4 40 29 C1 2.88269980e+04
conv1 Class4 5 7 29 C1 3.26796074e+04
conv1 Class4 6 41 29 C1 5.00381875e+04
conv1 Class4 7 49 29 C1 5.03807461e+04
conv1 Class4 8 3 29 C1 3.43536172e+04
conv1 Class4 9 8 29 C1 3.80003242e+04

conv1 Class4 0 13 30 Cz 3.47120898e+04
conv1 Class4 1 50 30 Cz 3.61538477e+04
conv1 Class4 2 12 30 Cz 2.83959727e+04
conv1 Class4 3 9 30 Cz 3.20871309e+04
conv1 Class4 4 40 30 Cz 2.88281992e+04
conv1 Class4 5 7 30 Cz 3.26664570e+04
conv1 Class4 6 41 30 Cz 5.01236406e+04
conv1 Class4 7 49 30 Cz 5.02808594e+04
conv1 Class4 8 3 30 Cz 3.44374375e+04
conv1 Class4 9 8 30 Cz 3.82795547e+04

conv1 Class4 0 13 31 C2 3.46377852e+04
conv1 Class4 1 50 31 C2 3.61958438e+04
conv1 Class4 2 12 31 C2 2.81869922e+04
conv1 Class4 3 9 31 C2 3.22087559e+04
conv1 Class4 4 40 31 C2 2.89976523e+04
conv1 Class4 5 7 31 C2 3.27830664e+04
conv1 Class4 6 41 31 C2 5.02661211e+04
conv1 Class4 7 49 31 C2 5.06277031e+04
conv1 Class4 8 3 31 C2 3.46117852e+04
conv1 Class4 9 8 31 C2 3.83936836e+04

conv1 Class4 0 13 32 C4 3.45483086e+04
conv1 Class4 1 50 32 C4 3.61555273e+04
conv1 Class4 2 12 32 C4 2.84037812e+04
conv1 Class4 3 9 32 C4 3.19722500e+04
conv1 Class4 4 40 32 C4 2.90971816e+04
conv1 Class4 5 7 32 C4 3.28905625e+04
conv1 Class4 6 41 32 C4 5.04922539e+04
conv1 Class4 7 49 32 C4 5.06175586e+04
conv1 Class4 8 3 32 C4 3.45767852e+04
conv1 Class4 9 8 32 C4 3.83941953e+04

conv1 Class4 0 13 33 C6 3.40036445e+04
conv1 Class4 1 50 33 C6 3.56098320e+04
conv1 Class4 2 12 33 C6 2.79537227e+04
conv1 Class4 3 9 33 C6 3.13590527e+04
conv1 Class4 4 40 33 C6 2.85207031e+04
conv1 Class4 5 7 33 C6 3.22455215e+04
conv1 Class4 6 41 33 C6 4.94277109e+04
conv1 Class4 7 49 33 C6 4.96290117e+04
conv1 Class4 8 3 33 C6 3.40519414e+04
conv1 Class4 9 8 33 C6 3.76441484e+04

conv1 Class4 0 13 34 T8 3.60444727e+04
conv1 Class4 1 50 34 T8 3.76805742e+04
conv1 Class4 2 12 34 T8 2.99802988e+04
conv1 Class4 3 9 34 T8 3.33447539e+04
conv1 Class4 4 40 34 T8 3.07162227e+04
conv1 Class4 5 7 34 T8 3.48051602e+04
conv1 Class4 6 41 34 T8 5.35505781e+04
conv1 Class4 7 49 34 T8 5.31968125e+04
conv1 Class4 8 3 34 T8 3.61334766e+04
conv1 Class4 9 8 34 T8 4.00561445e+04

conv1 Class4 0 13 35 TP7 3.66486445e+04
conv1 Class4 1 50 35 TP7 3.88963828e+04
conv1 Class4 2 12 35 TP7 3.03018691e+04
conv1 Class4 3 9 35 TP7 3.46537461e+04
conv1 Class4 4 40 35 TP7 3.13285586e+04
conv1 Class4 5 7 35 TP7 3.54768008e+04
conv1 Class4 6 41 35 TP7 5.42062422e+04
conv1 Class4 7 49 35 TP7 5.46310117e+04
conv1 Class4 8 3 35 TP7 3.70053086e+04
conv1 Class4 9 8 35 TP7 4.12349023e+04

conv1 Class4 0 13 36 CP5 3.37967070e+04
conv1 Class4 1 50 36 CP5 3.54552461e+04
conv1 Class4 2 12 36 CP5 2.78691465e+04
conv1 Class4 3 9 36 CP5 3.17206484e+04
conv1 Class4 4 40 36 CP5 2.83814961e+04
conv1 Class4 5 7 36 CP5 3.24033008e+04
conv1 Class4 6 41 36 CP5 4.91902148e+04
conv1 Class4 7 49 36 CP5 4.95677422e+04
conv1 Class4 8 3 36 CP5 3.39587031e+04
conv1 Class4 9 8 36 CP5 3.75074883e+04

conv1 Class4 0 13 37 CP3 3.43946797e+04
conv1 Class4 1 50 37 CP3 3.59049375e+04
conv1 Class4 2 12 37 CP3 2.82413711e+04
conv1 Class4 3 9 37 CP3 3.22455391e+04
conv1 Class4 4 40 37 CP3 2.87378203e+04
conv1 Class4 5 7 37 CP3 3.27699375e+04
conv1 Class4 6 41 37 CP3 4.96669336e+04
conv1 Class4 7 49 37 CP3 5.02056016e+04
conv1 Class4 8 3 37 CP3 3.41024844e+04
conv1 Class4 9 8 37 CP3 3.81006094e+04

conv1 Class4 0 13 38 CP1 3.43552539e+04
conv1 Class4 1 50 38 CP1 3.58429062e+04
conv1 Class4 2 12 38 CP1 2.82434238e+04
conv1 Class4 3 9 38 CP1 3.16786445e+04
conv1 Class4 4 40 38 CP1 2.87217559e+04
conv1 Class4 5 7 38 CP1 3.25603438e+04
conv1 Class4 6 41 38 CP1 4.96921211e+04
conv1 Class4 7 49 38 CP1 5.01613047e+04
conv1 Class4 8 3 38 CP1 3.41720820e+04
conv1 Class4 9 8 38 CP1 3.79184062e+04

conv1 Class4 0 13 39 CPz 3.43465352e+04
conv1 Class4 1 50 39 CPz 3.62548242e+04
conv1 Class4 2 12 39 CPz 2.86916582e+04
conv1 Class4 3 9 39 CPz 3.20558203e+04
conv1 Class4 4 40 39 CPz 2.90547559e+04
conv1 Class4 5 7 39 CPz 3.28865156e+04
conv1 Class4 6 41 39 CPz 5.03169961e+04
conv1 Class4 7 49 39 CPz 5.07646836e+04
conv1 Class4 8 3 39 CPz 3.45891992e+04
conv1 Class4 9 8 39 CPz 3.84529023e+04

conv1 Class4 0 13 40 CP2 3.40949961e+04
conv1 Class4 1 50 40 CP2 3.60620312e+04
conv1 Class4 2 12 40 CP2 2.83993867e+04
conv1 Class4 3 9 40 CP2 3.17231074e+04
conv1 Class4 4 40 40 CP2 2.89331094e+04
conv1 Class4 5 7 40 CP2 3.26360527e+04
conv1 Class4 6 41 40 CP2 5.00623477e+04
conv1 Class4 7 49 40 CP2 5.04160625e+04
conv1 Class4 8 3 40 CP2 3.42857070e+04
conv1 Class4 9 8 40 CP2 3.81161133e+04

conv1 Class4 0 13 41 CP4 3.41198125e+04
conv1 Class4 1 50 41 CP4 3.58115586e+04
conv1 Class4 2 12 41 CP4 2.86045742e+04
conv1 Class4 3 9 41 CP4 3.13809883e+04
conv1 Class4 4 40 41 CP4 2.90261914e+04
conv1 Class4 5 7 41 CP4 3.25622578e+04
conv1 Class4 6 41 41 CP4 4.99799336e+04
conv1 Class4 7 49 41 CP4 4.99488672e+04
conv1 Class4 8 3 41 CP4 3.43038438e+04
conv1 Class4 9 8 41 CP4 3.79453086e+04

conv1 Class4 0 13 42 CP6 3.36830430e+04
conv1 Class4 1 50 42 CP6 3.55659180e+04
conv1 Class4 2 12 42 CP6 2.79909980e+04
conv1 Class4 3 9 42 CP6 3.15019180e+04
conv1 Class4 4 40 42 CP6 2.84707109e+04
conv1 Class4 5 7 42 CP6 3.21612754e+04
conv1 Class4 6 41 42 CP6 4.91528242e+04
conv1 Class4 7 49 42 CP6 4.96107461e+04
conv1 Class4 8 3 42 CP6 3.38452617e+04
conv1 Class4 9 8 42 CP6 3.75024648e+04

conv1 Class4 0 13 43 TP8 3.54149180e+04
conv1 Class4 1 50 43 TP8 3.64981758e+04
conv1 Class4 2 12 43 TP8 3.01363750e+04
conv1 Class4 3 9 43 TP8 3.14420352e+04
conv1 Class4 4 40 43 TP8 3.03449434e+04
conv1 Class4 5 7 43 TP8 3.42097695e+04
conv1 Class4 6 41 43 TP8 5.16861367e+04
conv1 Class4 7 49 43 TP8 5.14523164e+04
conv1 Class4 8 3 43 TP8 3.51018984e+04
conv1 Class4 9 8 43 TP8 3.90621016e+04

conv1 Class4 0 13 44 P9 3.53529375e+04
conv1 Class4 1 50 44 P9 3.80861602e+04
conv1 Class4 2 12 44 P9 3.03369512e+04
conv1 Class4 3 9 44 P9 3.45406211e+04
conv1 Class4 4 40 44 P9 3.04081836e+04
conv1 Class4 5 7 44 P9 3.50846133e+04
conv1 Class4 6 41 44 P9 5.22991133e+04
conv1 Class4 7 49 44 P9 5.34410703e+04
conv1 Class4 8 3 44 P9 3.56969141e+04
conv1 Class4 9 8 44 P9 3.99760547e+04

conv1 Class4 0 13 45 P7 3.35851680e+04
conv1 Class4 1 50 45 P7 3.56137109e+04
conv1 Class4 2 12 45 P7 2.78515078e+04
conv1 Class4 3 9 45 P7 3.15016680e+04
conv1 Class4 4 40 45 P7 2.83045801e+04
conv1 Class4 5 7 45 P7 3.21643574e+04
conv1 Class4 6 41 45 P7 4.89778711e+04
conv1 Class4 7 49 45 P7 4.95390352e+04
conv1 Class4 8 3 45 P7 3.39531367e+04
conv1 Class4 9 8 45 P7 3.73292500e+04

conv1 Class4 0 13 46 P5 3.37806797e+04
conv1 Class4 1 50 46 P5 3.55666133e+04
conv1 Class4 2 12 46 P5 2.79853789e+04
conv1 Class4 3 9 46 P5 3.17070703e+04
conv1 Class4 4 40 46 P5 2.83625059e+04
conv1 Class4 5 7 46 P5 3.23438965e+04
conv1 Class4 6 41 46 P5 4.90386758e+04
conv1 Class4 7 49 46 P5 4.95986602e+04
conv1 Class4 8 3 46 P5 3.39131367e+04
conv1 Class4 9 8 46 P5 3.74683594e+04

conv1 Class4 0 13 47 P3 3.39965469e+04
conv1 Class4 1 50 47 P3 3.57320938e+04
conv1 Class4 2 12 47 P3 2.80162402e+04
conv1 Class4 3 9 47 P3 3.18950820e+04
conv1 Class4 4 40 47 P3 2.84870000e+04
conv1 Class4 5 7 47 P3 3.24737070e+04
conv1 Class4 6 41 47 P3 4.92650508e+04
conv1 Class4 7 49 47 P3 4.99208398e+04
conv1 Class4 8 3 47 P3 3.39560508e+04
conv1 Class4 9 8 47 P3 3.76020195e+04

conv1 Class4 0 13 48 P1 3.42893594e+04
conv1 Class4 1 50 48 P1 3.60756953e+04
conv1 Class4 2 12 48 P1 2.82736562e+04
conv1 Class4 3 9 48 P1 3.23805898e+04
conv1 Class4 4 40 48 P1 2.88415645e+04
conv1 Class4 5 7 48 P1 3.28238242e+04
conv1 Class4 6 41 48 P1 4.98876836e+04
conv1 Class4 7 49 48 P1 5.05559297e+04
conv1 Class4 8 3 48 P1 3.42892734e+04
conv1 Class4 9 8 48 P1 3.80088438e+04

conv1 Class4 0 13 49 Pz 3.39442305e+04
conv1 Class4 1 50 49 Pz 3.55901055e+04
conv1 Class4 2 12 49 Pz 2.79605371e+04
conv1 Class4 3 9 49 Pz 3.17043066e+04
conv1 Class4 4 40 49 Pz 2.84544746e+04
conv1 Class4 5 7 49 Pz 3.22784434e+04
conv1 Class4 6 41 49 Pz 4.93239180e+04
conv1 Class4 7 49 49 Pz 4.97143828e+04
conv1 Class4 8 3 49 Pz 3.40610273e+04
conv1 Class4 9 8 49 Pz 3.75253633e+04

conv1 Class4 0 13 50 P2 3.43592539e+04
conv1 Class4 1 50 50 P2 3.60974688e+04
conv1 Class4 2 12 50 P2 2.83952930e+04
conv1 Class4 3 9 50 P2 3.24354883e+04
conv1 Class4 4 40 50 P2 2.89217578e+04
conv1 Class4 5 7 50 P2 3.27887109e+04
conv1 Class4 6 41 50 P2 5.00567812e+04
conv1 Class4 7 49 50 P2 5.05251445e+04
conv1 Class4 8 3 50 P2 3.45525195e+04
conv1 Class4 9 8 50 P2 3.81410195e+04

conv1 Class4 0 13 51 P4 3.38832188e+04
conv1 Class4 1 50 51 P4 3.55657266e+04
conv1 Class4 2 12 51 P4 2.80744980e+04
conv1 Class4 3 9 51 P4 3.16541660e+04
conv1 Class4 4 40 51 P4 2.85832031e+04
conv1 Class4 5 7 51 P4 3.23230410e+04
conv1 Class4 6 41 51 P4 4.95166836e+04
conv1 Class4 7 49 51 P4 4.97092227e+04
conv1 Class4 8 3 51 P4 3.41409727e+04
conv1 Class4 9 8 51 P4 3.75785039e+04

conv1 Class4 0 13 52 P6 3.39135469e+04
conv1 Class4 1 50 52 P6 3.55268633e+04
