# layer class subject_idx subject_id channel_idx channel_name value
conv2 Class5 9 8 5 AFz 4.76305430e+04

conv2 Class5 0 13 6 AF4 4.12353281e+04
conv2 Class5 1 50 6 AF4 2.08971367e+04
conv2 Class5 2 12 6 AF4 2.46705020e+04
conv2 Class5 3 9 6 AF4 3.63640781e+04
conv2 Class5 4 40 6 AF4 4.20621367e+04
conv2 Class5 5 7 6 AF4 2.00952832e+04
conv2 Class5 6 41 6 AF4 2.34767676e+04
conv2 Class5 7 49 6 AF4 9.53754004e+03
conv2 Class5 8 3 6 AF4 4.00098281e+04
conv2 Class5 9 8 6 AF4 4.63640352e+04

conv2 Class5 0 13 7 AF8 4.13200391e+04
conv2 Class5 1 50 7 AF8 2.08504629e+04
conv2 Class5 2 12 7 AF8 2.44060801e+04
conv2 Class5 3 9 7 AF8 3.65662969e+04
conv2 Class5 4 40 7 AF8 4.21839453e+04
conv2 Class5 5 7 7 AF8 2.01005801e+04
conv2 Class5 6 41 7 AF8 2.31844395e+04
conv2 Class5 7 49 7 AF8 9.50510449e+03
conv2 Class5 8 3 7 AF8 4.00829609e+04
conv2 Class5 9 8 7 AF8 4.66442734e+04

conv2 Class5 0 13 8 F7 4.33644141e+04
conv2 Class5 1 50 8 F7 2.20837969e+04
conv2 Class5 2 12 8 F7 2.54849336e+04
conv2 Class5 3 9 8 F7 3.81187344e+04
conv2 Class5 4 40 8 F7 4.42865195e+04
conv2 Class5 5 7 8 F7 2.08904707e+04
conv2 Class5 6 41 8 F7 2.40909961e+04
conv2 Class5 7 49 8 F7 9.79013574e+03
conv2 Class5 8 3 8 F7 4.14574336e+04
conv2 Class5 9 8 8 F7 4.89355469e+04

conv2 Class5 0 13 9 F5 4.09536758e+04
conv2 Class5 1 50 9 F5 2.07843652e+04
conv2 Class5 2 12 9 F5 2.42486348e+04
conv2 Class5 3 9 9 F5 3.63485703e+04
conv2 Class5 4 40 9 F5 4.17184531e+04
conv2 Class5 5 7 9 F5 2.00448164e+04
conv2 Class5 6 41 9 F5 2.29053379e+04
conv2 Class5 7 49 9 F5 9.49698340e+03
conv2 Class5 8 3 9 F5 3.98565000e+04
conv2 Class5 9 8 9 F5 4.63774023e+04

conv2 Class5 0 13 10 F3 4.15123086e+04
conv2 Class5 1 50 10 F3 2.11044648e+04
conv2 Class5 2 12 10 F3 2.47164648e+04
conv2 Class5 3 9 10 F3 3.69035234e+04
conv2 Class5 4 40 10 F3 4.24253242e+04
conv2 Class5 5 7 10 F3 2.03585059e+04
conv2 Class5 6 41 10 F3 2.32857734e+04
conv2 Class5 7 49 10 F3 9.66146582e+03
conv2 Class5 8 3 10 F3 4.04168984e+04
conv2 Class5 9 8 10 F3 4.71466016e+04

conv2 Class5 0 13 11 F1 4.15882734e+04
conv2 Class5 1 50 11 F1 2.11193105e+04
conv2 Class5 2 12 11 F1 2.50862305e+04
conv2 Class5 3 9 11 F1 3.68183203e+04
conv2 Class5 4 40 11 F1 4.24147031e+04
conv2 Class5 5 7 11 F1 2.03230645e+04
conv2 Class5 6 41 11 F1 2.33859082e+04
conv2 Class5 7 49 11 F1 9.83248438e+03
conv2 Class5 8 3 11 F1 4.04421992e+04
conv2 Class5 9 8 11 F1 4.71158672e+04

conv2 Class5 0 13 12 Fz 4.12239375e+04
conv2 Class5 1 50 12 Fz 2.07989492e+04
conv2 Class5 2 12 12 Fz 2.47717051e+04
conv2 Class5 3 9 12 Fz 3.62187383e+04
conv2 Class5 4 40 12 Fz 4.17720508e+04
conv2 Class5 5 7 12 Fz 2.00186250e+04
conv2 Class5 6 41 12 Fz 2.30911699e+04
conv2 Class5 7 49 12 Fz 9.70791797e+03
conv2 Class5 8 3 12 Fz 3.99371484e+04
conv2 Class5 9 8 12 Fz 4.64828984e+04

conv2 Class5 0 13 13 F2 4.16974141e+04
conv2 Class5 1 50 13 F2 2.10118086e+04
conv2 Class5 2 12 13 F2 2.49229004e+04
conv2 Class5 3 9 13 F2 3.64580977e+04
conv2 Class5 4 40 13 F2 4.23761289e+04
conv2 Class5 5 7 13 F2 2.02500234e+04
conv2 Class5 6 41 13 F2 2.34854316e+04
conv2 Class5 7 49 13 F2 9.82317090e+03
conv2 Class5 8 3 13 F2 4.02890117e+04
conv2 Class5 9 8 13 F2 4.68521055e+04

conv2 Class5 0 13 14 F4 4.15746680e+04
conv2 Class5 1 50 14 F4 2.08806992e+04
conv2 Class5 2 12 14 F4 2.46168281e+04
conv2 Class5 3 9 14 F4 3.65376797e+04
conv2 Class5 4 40 14 F4 4.22805977e+04
conv2 Class5 5 7 14 F4 2.02864043e+04
conv2 Class5 6 41 14 F4 2.33339844e+04
conv2 Class5 7 49 14 F4 9.82266992e+03
conv2 Class5 8 3 14 F4 4.02172383e+04
conv2 Class5 9 8 14 F4 4.67812305e+04

conv2 Class5 0 13 15 F6 4.10354219e+04
conv2 Class5 1 50 15 F6 2.06302383e+04
conv2 Class5 2 12 15 F6 2.42385176e+04
conv2 Class5 3 9 15 F6 3.61743438e+04
conv2 Class5 4 40 15 F6 4.16757500e+04
conv2 Class5 5 7 15 F6 2.00121914e+04
conv2 Class5 6 41 15 F6 2.29246328e+04
conv2 Class5 7 49 15 F6 9.66526074e+03
conv2 Class5 8 3 15 F6 3.97152109e+04
conv2 Class5 9 8 15 F6 4.62341523e+04

conv2 Class5 0 13 16 F8 4.33196680e+04
conv2 Class5 1 50 16 F8 2.18776406e+04
conv2 Class5 2 12 16 F8 2.52214258e+04
conv2 Class5 3 9 16 F8 3.78564141e+04
conv2 Class5 4 40 16 F8 4.41945234e+04
conv2 Class5 5 7 16 F8 2.13235801e+04
conv2 Class5 6 41 16 F8 2.43519746e+04
conv2 Class5 7 49 16 F8 1.00663887e+04
conv2 Class5 8 3 16 F8 4.15316992e+04
conv2 Class5 9 8 16 F8 4.86850664e+04

conv2 Class5 0 13 17 FT7 4.46607578e+04
conv2 Class5 1 50 17 FT7 2.27369785e+04
conv2 Class5 2 12 17 FT7 2.58178203e+04
conv2 Class5 3 9 17 FT7 3.88324023e+04
conv2 Class5 4 40 17 FT7 4.53576055e+04
conv2 Class5 5 7 17 FT7 2.16052012e+04
conv2 Class5 6 41 17 FT7 2.48374453e+04
conv2 Class5 7 49 17 FT7 1.02515254e+04
conv2 Class5 8 3 17 FT7 4.24657383e+04
conv2 Class5 9 8 17 FT7 4.96330000e+04

conv2 Class5 0 13 18 FC5 4.13216836e+04
conv2 Class5 1 50 18 FC5 2.08293848e+04
conv2 Class5 2 12 18 FC5 2.45886270e+04
conv2 Class5 3 9 18 FC5 3.64890234e+04
conv2 Class5 4 40 18 FC5 4.18941641e+04
conv2 Class5 5 7 18 FC5 2.03684160e+04
conv2 Class5 6 41 18 FC5 2.32267930e+04
conv2 Class5 7 49 18 FC5 9.72701465e+03
conv2 Class5 8 3 18 FC5 4.00633242e+04
conv2 Class5 9 8 18 FC5 4.64995000e+04

conv2 Class5 0 13 19 FC3 4.16112422e+04
conv2 Class5 1 50 19 FC3 2.11391641e+04
conv2 Class5 2 12 19 FC3 2.49978047e+04
conv2 Class5 3 9 19 FC3 3.68673047e+04
conv2 Class5 4 40 19 FC3 4.26011016e+04
conv2 Class5 5 7 19 FC3 2.08112891e+04
conv2 Class5 6 41 19 FC3 2.36371621e+04
conv2 Class5 7 49 19 FC3 9.97114453e+03
conv2 Class5 8 3 19 FC3 4.04674766e+04
conv2 Class5 9 8 19 FC3 4.70985234e+04

conv2 Class5 0 13 20 FC1 4.13947266e+04
conv2 Class5 1 50 20 FC1 2.12008262e+04
conv2 Class5 2 12 20 FC1 2.50331191e+04
conv2 Class5 3 9 20 FC1 3.67666406e+04
conv2 Class5 4 40 20 FC1 4.26540547e+04
conv2 Class5 5 7 20 FC1 2.07677988e+04
conv2 Class5 6 41 20 FC1 2.37684238e+04
conv2 Class5 7 49 20 FC1 1.01731475e+04
conv2 Class5 8 3 20 FC1 4.03486406e+04
conv2 Class5 9 8 20 FC1 4.68097656e+04

conv2 Class5 0 13 21 FCz 4.16363359e+04
conv2 Class5 1 50 21 FCz 2.13297148e+04
conv2 Class5 2 12 21 FCz 2.49778145e+04
conv2 Class5 3 9 21 FCz 3.66315234e+04
conv2 Class5 4 40 21 FCz 4.26029492e+04
conv2 Class5 5 7 21 FCz 2.04901836e+04
conv2 Class5 6 41 21 FCz 2.38102598e+04
conv2 Class5 7 49 21 FCz 1.03536104e+04
conv2 Class5 8 3 21 FCz 4.02999805e+04
conv2 Class5 9 8 21 FCz 4.67257969e+04

conv2 Class5 0 13 22 FC2 4.16785430e+04
conv2 Class5 1 50 22 FC2 2.13291309e+04
conv2 Class5 2 12 22 FC2 2.49446328e+04
conv2 Class5 3 9 22 FC2 3.65547812e+04
conv2 Class5 4 40 22 FC2 4.25079141e+04
conv2 Class5 5 7 22 FC2 2.05762949e+04
conv2 Class5 6 41 22 FC2 2.37271777e+04
conv2 Class5 7 49 22 FC2 1.04116074e+04
conv2 Class5 8 3 22 FC2 4.03091445e+04
conv2 Class5 9 8 22 FC2 4.66142070e+04

conv2 Class5 0 13 23 FC4 4.18755195e+04
conv2 Class5 1 50 23 FC4 2.12649023e+04
conv2 Class5 2 12 23 FC4 2.49417695e+04
conv2 Class5 3 9 23 FC4 3.66766445e+04
conv2 Class5 4 40 23 FC4 4.25407383e+04
conv2 Class5 5 7 23 FC4 2.05441309e+04
conv2 Class5 6 41 23 FC4 2.37791602e+04
conv2 Class5 7 49 23 FC4 1.03670615e+04
conv2 Class5 8 3 23 FC4 4.03413125e+04
conv2 Class5 9 8 23 FC4 4.66939062e+04

conv2 Class5 0 13 24 FC6 4.11162422e+04
conv2 Class5 1 50 24 FC6 2.08753242e+04
conv2 Class5 2 12 24 FC6 2.43514727e+04
conv2 Class5 3 9 24 FC6 3.61280234e+04
conv2 Class5 4 40 24 FC6 4.18690742e+04
conv2 Class5 5 7 24 FC6 2.01282773e+04
conv2 Class5 6 41 24 FC6 2.32229395e+04
conv2 Class5 7 49 24 FC6 9.90841406e+03
conv2 Class5 8 3 24 FC6 3.97171914e+04
conv2 Class5 9 8 24 FC6 4.59732891e+04

conv2 Class5 0 13 25 FT8 4.40489922e+04
conv2 Class5 1 50 25 FT8 2.26232910e+04
conv2 Class5 2 12 25 FT8 2.60286191e+04
conv2 Class5 3 9 25 FT8 3.87525664e+04
conv2 Class5 4 40 25 FT8 4.49078594e+04
conv2 Class5 5 7 25 FT8 2.20349746e+04
conv2 Class5 6 41 25 FT8 2.56158281e+04
conv2 Class5 7 49 25 FT8 1.08068057e+04
conv2 Class5 8 3 25 FT8 4.22422812e+04
conv2 Class5 9 8 25 FT8 4.90583477e+04

conv2 Class5 0 13 26 T7 4.51936133e+04
conv2 Class5 1 50 26 T7 2.35682188e+04
conv2 Class5 2 12 26 T7 2.64143848e+04
conv2 Class5 3 9 26 T7 3.99515938e+04
conv2 Class5 4 40 26 T7 4.65860898e+04
conv2 Class5 5 7 26 T7 2.23206035e+04
conv2 Class5 6 41 26 T7 2.56871855e+04
conv2 Class5 7 49 26 T7 1.11577041e+04
conv2 Class5 8 3 26 T7 4.34982930e+04
conv2 Class5 9 8 26 T7 5.00580898e+04

conv2 Class5 0 13 27 C5 4.10511328e+04
conv2 Class5 1 50 27 C5 2.06802129e+04
conv2 Class5 2 12 27 C5 2.45606816e+04
conv2 Class5 3 9 27 C5 3.63459180e+04
conv2 Class5 4 40 27 C5 4.14426875e+04
conv2 Class5 5 7 27 C5 2.02809844e+04
conv2 Class5 6 41 27 C5 2.34567480e+04
conv2 Class5 7 49 27 C5 1.00355986e+04
conv2 Class5 8 3 27 C5 3.97234922e+04
conv2 Class5 9 8 27 C5 4.60270508e+04

conv2 Class5 0 13 28 C3 4.18480430e+04
conv2 Class5 1 50 28 C3 2.12197754e+04
conv2 Class5 2 12 28 C3 2.50565469e+04
conv2 Class5 3 9 28 C3 3.68579883e+04
conv2 Class5 4 40 28 C3 4.27539453e+04
conv2 Class5 5 7 28 C3 2.08593184e+04
conv2 Class5 6 41 28 C3 2.40974863e+04
conv2 Class5 7 49 28 C3 1.03821055e+04
conv2 Class5 8 3 28 C3 4.05177617e+04
conv2 Class5 9 8 28 C3 4.67816211e+04

conv2 Class5 0 13 29 C1 4.13490781e+04
conv2 Class5 1 50 29 C1 2.10754531e+04
conv2 Class5 2 12 29 C1 2.49241309e+04
conv2 Class5 3 9 29 C1 3.66293359e+04
conv2 Class5 4 40 29 C1 4.27929922e+04
conv2 Class5 5 7 29 C1 2.07431973e+04
conv2 Class5 6 41 29 C1 2.35287422e+04
conv2 Class5 7 49 29 C1 1.00792246e+04
conv2 Class5 8 3 29 C1 4.02627070e+04
conv2 Class5 9 8 29 C1 4.64992344e+04

conv2 Class5 0 13 30 Cz 4.14077734e+04
conv2 Class5 1 50 30 Cz 2.11130664e+04
conv2 Class5 2 12 30 Cz 2.48207207e+04
conv2 Class5 3 9 30 Cz 3.69219219e+04
conv2 Class5 4 40 30 Cz 4.27621914e+04
conv2 Class5 5 7 30 Cz 2.06154824e+04
conv2 Class5 6 41 30 Cz 2.36583789e+04
conv2 Class5 7 49 30 Cz 1.00452197e+04
conv2 Class5 8 3 30 Cz 4.05840898e+04
conv2 Class5 9 8 30 Cz 4.65170703e+04

conv2 Class5 0 13 31 C2 4.14847500e+04
conv2 Class5 1 50 31 C2 2.09139023e+04
conv2 Class5 2 12 31 C2 2.48627051e+04
conv2 Class5 3 9 31 C2 3.71000469e+04
conv2 Class5 4 40 31 C2 4.25157383e+04
conv2 Class5 5 7 31 C2 2.05390195e+04
conv2 Class5 6 41 31 C2 2.34598438e+04
conv2 Class5 7 49 31 C2 9.90828516e+03
conv2 Class5 8 3 31 C2 4.07462969e+04
conv2 Class5 9 8 31 C2 4.66916992e+04

conv2 Class5 0 13 32 C4 4.17889727e+04
conv2 Class5 1 50 32 C4 2.09954668e+04
conv2 Class5 2 12 32 C4 2.50570664e+04
conv2 Class5 3 9 32 C4 3.71397891e+04
conv2 Class5 4 40 32 C4 4.25852383e+04
conv2 Class5 5 7 32 C4 2.04964082e+04
conv2 Class5 6 41 32 C4 2.35247871e+04
conv2 Class5 7 49 32 C4 9.94674512e+03
conv2 Class5 8 3 32 C4 4.07089453e+04
conv2 Class5 9 8 32 C4 4.67928789e+04

conv2 Class5 0 13 33 C6 4.09127070e+04
conv2 Class5 1 50 33 C6 2.06288359e+04
conv2 Class5 2 12 33 C6 2.42885156e+04
conv2 Class5 3 9 33 C6 3.62612578e+04
conv2 Class5 4 40 33 C6 4.14996055e+04
conv2 Class5 5 7 33 C6 2.00494043e+04
conv2 Class5 6 41 33 C6 2.30201367e+04
conv2 Class5 7 49 33 C6 9.59658594e+03
conv2 Class5 8 3 33 C6 3.97884180e+04
conv2 Class5 9 8 33 C6 4.59030195e+04

conv2 Class5 0 13 34 T8 4.38685156e+04
conv2 Class5 1 50 34 T8 2.25654941e+04
conv2 Class5 2 12 34 T8 2.73407031e+04
conv2 Class5 3 9 34 T8 3.94459414e+04
conv2 Class5 4 40 34 T8 4.47804805e+04
conv2 Class5 5 7 34 T8 2.16340215e+04
conv2 Class5 6 41 34 T8 2.53480039e+04
conv2 Class5 7 49 34 T8 1.09908535e+04
conv2 Class5 8 3 34 T8 4.26791836e+04
conv2 Class5 9 8 34 T8 4.91284961e+04

conv2 Class5 0 13 35 TP7 4.42678711e+04
conv2 Class5 1 50 35 TP7 2.25679766e+04
conv2 Class5 2 12 35 TP7 2.66543750e+04
conv2 Class5 3 9 35 TP7 4.03209375e+04
conv2 Class5 4 40 35 TP7 4.58450000e+04
conv2 Class5 5 7 35 TP7 2.24562715e+04
conv2 Class5 6 41 35 TP7 2.52923652e+04
conv2 Class5 7 49 35 TP7 1.07222041e+04
conv2 Class5 8 3 35 TP7 4.32122070e+04
conv2 Class5 9 8 35 TP7 4.98905117e+04

conv2 Class5 0 13 36 CP5 4.07948125e+04
conv2 Class5 1 50 36 CP5 2.07309746e+04
conv2 Class5 2 12 36 CP5 2.46737715e+04
conv2 Class5 3 9 36 CP5 3.66366445e+04
conv2 Class5 4 40 36 CP5 4.16535820e+04
conv2 Class5 5 7 36 CP5 2.04121973e+04
conv2 Class5 6 41 36 CP5 2.36641719e+04
conv2 Class5 7 49 36 CP5 1.01409619e+04
conv2 Class5 8 3 36 CP5 3.98515703e+04
conv2 Class5 9 8 36 CP5 4.59610859e+04

conv2 Class5 0 13 37 CP3 4.13215508e+04
conv2 Class5 1 50 37 CP3 2.10746836e+04
conv2 Class5 2 12 37 CP3 2.49220762e+04
conv2 Class5 3 9 37 CP3 3.70403906e+04
conv2 Class5 4 40 37 CP3 4.24864258e+04
conv2 Class5 5 7 37 CP3 2.08585000e+04
conv2 Class5 6 41 37 CP3 2.42093984e+04
conv2 Class5 7 49 37 CP3 1.04175771e+04
conv2 Class5 8 3 37 CP3 4.04568164e+04
conv2 Class5 9 8 37 CP3 4.64146602e+04

conv2 Class5 0 13 38 CP1 4.09465391e+04
conv2 Class5 1 50 38 CP1 2.08458223e+04
conv2 Class5 2 12 38 CP1 2.47054414e+04
conv2 Class5 3 9 38 CP1 3.65997695e+04
conv2 Class5 4 40 38 CP1 4.23770820e+04
conv2 Class5 5 7 38 CP1 2.04520371e+04
conv2 Class5 6 41 38 CP1 2.33957070e+04
conv2 Class5 7 49 38 CP1 9.92026270e+03
conv2 Class5 8 3 38 CP1 4.01421953e+04
conv2 Class5 9 8 38 CP1 4.64462305e+04

conv2 Class5 0 13 39 CPz 4.14250469e+04
conv2 Class5 1 50 39 CPz 2.11164941e+04
conv2 Class5 2 12 39 CPz 2.49832949e+04
conv2 Class5 3 9 39 CPz 3.73296953e+04
conv2 Class5 4 40 39 CPz 4.31923516e+04
conv2 Class5 5 7 39 CPz 2.07514121e+04
conv2 Class5 6 41 39 CPz 2.41123633e+04
conv2 Class5 7 49 39 CPz 9.90339844e+03
conv2 Class5 8 3 39 CPz 4.07857969e+04
conv2 Class5 9 8 39 CPz 4.75021055e+04

conv2 Class5 0 13 40 CP2 4.12004766e+04
conv2 Class5 1 50 40 CP2 2.07923828e+04
conv2 Class5 2 12 40 CP2 2.47488145e+04
conv2 Class5 3 9 40 CP2 3.69571445e+04
conv2 Class5 4 40 40 CP2 4.23453867e+04
conv2 Class5 5 7 40 CP2 2.03778477e+04
conv2 Class5 6 41 40 CP2 2.34448984e+04
conv2 Class5 7 49 40 CP2 9.69645508e+03
conv2 Class5 8 3 40 CP2 4.02943555e+04
conv2 Class5 9 8 40 CP2 4.71280781e+04

conv2 Class5 0 13 41 CP4 4.14268633e+04
conv2 Class5 1 50 41 CP4 2.11336152e+04
conv2 Class5 2 12 41 CP4 2.49267637e+04
conv2 Class5 3 9 41 CP4 3.68511875e+04
conv2 Class5 4 40 41 CP4 4.25443555e+04
conv2 Class5 5 7 41 CP4 2.02785781e+04
conv2 Class5 6 41 41 CP4 2.37633223e+04
conv2 Class5 7 49 41 CP4 9.95067578e+03
conv2 Class5 8 3 41 CP4 4.00690469e+04
conv2 Class5 9 8 41 CP4 4.71017266e+04

conv2 Class5 0 13 42 CP6 4.08534453e+04
conv2 Class5 1 50 42 CP6 2.07311016e+04
conv2 Class5 2 12 42 CP6 2.44491562e+04
conv2 Class5 3 9 42 CP6 3.62946211e+04
conv2 Class5 4 40 42 CP6 4.16060781e+04
conv2 Class5 5 7 42 CP6 2.02309141e+04
conv2 Class5 6 41 42 CP6 2.35507305e+04
conv2 Class5 7 49 42 CP6 9.83496777e+03
conv2 Class5 8 3 42 CP6 3.95979844e+04
conv2 Class5 9 8 42 CP6 4.61586992e+04

conv2 Class5 0 13 43 TP8 4.33462383e+04
conv2 Class5 1 50 43 TP8 2.32328047e+04
conv2 Class5 2 12 43 TP8 2.75211914e+04
conv2 Class5 3 9 43 TP8 3.78886016e+04
conv2 Class5 4 40 43 TP8 4.47289375e+04
conv2 Class5 5 7 43 TP8 2.08455430e+04
conv2 Class5 6 41 43 TP8 2.55370391e+04
conv2 Class5 7 49 43 TP8 1.08246504e+04
conv2 Class5 8 3 43 TP8 4.07843438e+04
conv2 Class5 9 8 43 TP8 4.93596016e+04

conv2 Class5 0 13 44 P9 4.36347422e+04
conv2 Class5 1 50 44 P9 2.22609805e+04
conv2 Class5 2 12 44 P9 2.70239023e+04
conv2 Class5 3 9 44 P9 3.99940156e+04
conv2 Class5 4 40 44 P9 4.50661602e+04
conv2 Class5 5 7 44 P9 2.27597734e+04
conv2 Class5 6 41 44 P9 2.55182070e+04
conv2 Class5 7 49 44 P9 1.08715273e+04
conv2 Class5 8 3 44 P9 4.26219727e+04
conv2 Class5 9 8 44 P9 4.92265391e+04

conv2 Class5 0 13 45 P7 4.07124297e+04
conv2 Class5 1 50 45 P7 2.05708496e+04
conv2 Class5 2 12 45 P7 2.45598281e+04
conv2 Class5 3 9 45 P7 3.64032969e+04
conv2 Class5 4 40 45 P7 4.16426016e+04
conv2 Class5 5 7 45 P7 2.02657246e+04
conv2 Class5 6 41 45 P7 2.33494121e+04
conv2 Class5 7 49 45 P7 9.86551172e+03
conv2 Class5 8 3 45 P7 3.97865391e+04
conv2 Class5 9 8 45 P7 4.57999375e+04

conv2 Class5 0 13 46 P5 4.06432227e+04
conv2 Class5 1 50 46 P5 2.05571602e+04
conv2 Class5 2 12 46 P5 2.44416973e+04
conv2 Class5 3 9 46 P5 3.64672852e+04
conv2 Class5 4 40 46 P5 4.15931172e+04
conv2 Class5 5 7 46 P5 2.01959629e+04
conv2 Class5 6 41 46 P5 2.32630117e+04
conv2 Class5 7 49 46 P5 9.90732031e+03
conv2 Class5 8 3 46 P5 3.98371523e+04
conv2 Class5 9 8 46 P5 4.56744844e+04

conv2 Class5 0 13 47 P3 4.07660664e+04
conv2 Class5 1 50 47 P3 2.05950273e+04
conv2 Class5 2 12 47 P3 2.45704785e+04
conv2 Class5 3 9 47 P3 3.66433047e+04
conv2 Class5 4 40 47 P3 4.17373008e+04
conv2 Class5 5 7 47 P3 2.02987910e+04
conv2 Class5 6 41 47 P3 2.33222363e+04
conv2 Class5 7 49 47 P3 1.00630762e+04
conv2 Class5 8 3 47 P3 4.00954922e+04
conv2 Class5 9 8 47 P3 4.57995547e+04

conv2 Class5 0 13 48 P1 4.11865391e+04
conv2 Class5 1 50 48 P1 2.09403398e+04
conv2 Class5 2 12 48 P1 2.48696191e+04
conv2 Class5 3 9 48 P1 3.71505586e+04
conv2 Class5 4 40 48 P1 4.24006406e+04
conv2 Class5 5 7 48 P1 2.07213145e+04
conv2 Class5 6 41 48 P1 2.38632207e+04
conv2 Class5 7 49 48 P1 1.03089883e+04
conv2 Class5 8 3 48 P1 4.05799648e+04
conv2 Class5 9 8 48 P1 4.64839961e+04

conv2 Class5 0 13 49 Pz 4.05952773e+04
conv2 Class5 1 50 49 Pz 2.06523047e+04
conv2 Class5 2 12 49 Pz 2.42042773e+04
conv2 Class5 3 9 49 Pz 3.63813203e+04
conv2 Class5 4 40 49 Pz 4.16500742e+04
conv2 Class5 5 7 49 Pz 2.02618086e+04
conv2 Class5 6 41 49 Pz 2.33718066e+04
conv2 Class5 7 49 49 Pz 9.87346289e+03
conv2 Class5 8 3 49 Pz 3.98503477e+04
conv2 Class5 9 8 49 Pz 4.59460977e+04

conv2 Class5 0 13 50 P2 4.13983594e+04
conv2 Class5 1 50 50 P2 2.11066719e+04
conv2 Class5 2 12 50 P2 2.46741523e+04
conv2 Class5 3 9 50 P2 3.71038906e+04
conv2 Class5 4 40 50 P2 4.23024453e+04
conv2 Class5 5 7 50 P2 2.08027988e+04
conv2 Class5 6 41 50 P2 2.40032559e+04
conv2 Class5 7 49 50 P2 1.03238252e+04
conv2 Class5 8 3 50 P2 4.04442305e+04
conv2 Class5 9 8 50 P2 4.66239062e+04

conv2 Class5 0 13 51 P4 4.09448398e+04
conv2 Class5 1 50 51 P4 2.07035723e+04
conv2 Class5 2 12 51 P4 2.42095820e+04
conv2 Class5 3 9 51 P4 3.65495703e+04
conv2 Class5 4 40 51 P4 4.15352695e+04
conv2 Class5 5 7 51 P4 2.02648242e+04
conv2 Class5 6 41 51 P4 2.34068672e+04
conv2 Class5 7 49 51 P4 9.95436133e+03
conv2 Class5 8 3 51 P4 3.97319922e+04
conv2 Class5 9 8 51 P4 4.61654336e+04

conv2 Class5 0 13 52 P6 4.08889492e+04
conv2 Class5 1 50 52 P6 2.08169629e+04
