# layer class subject_idx subject_id channel_idx channel_name value
conv2 Class4 0 13 6 AF4 2.58610664e+04
conv2 Class4 1 50 6 AF4 3.25249102e+04
conv2 Class4 2 12 6 AF4 3.40169219e+04
conv2 Class4 3 9 6 AF4 2.54229434e+04
conv2 Class4 4 40 6 AF4 4.04165156e+04
conv2 Class4 5 7 6 AF4 3.28501406e+04
conv2 Class4 6 41 6 AF4 2.19157988e+04
conv2 Class4 7 49 6 AF4 3.32826094e+04
conv2 Class4 8 3 6 AF4 3.56472773e+04
conv2 Class4 9 8 6 AF4 2.53791973e+04

conv2 Class4 0 13 7 AF8 2.55925723e+04
conv2 Class4 1 50 7 AF8 3.25615957e+04
conv2 Class4 2 12 7 AF8 3.38854766e+04
conv2 Class4 3 9 7 AF8 2.53554688e+04
conv2 Class4 4 40 7 AF8 4.05838320e+04
conv2 Class4 5 7 7 AF8 3.29283984e+04
conv2 Class4 6 41 7 AF8 2.19058750e+04
conv2 Class4 7 49 7 AF8 3.32809961e+04
conv2 Class4 8 3 7 AF8 3.58400938e+04
conv2 Class4 9 8 7 AF8 2.56633438e+04

conv2 Class4 0 13 8 F7 2.68722148e+04
conv2 Class4 1 50 8 F7 3.42218125e+04
conv2 Class4 2 12 8 F7 3.53006914e+04
conv2 Class4 3 9 8 F7 2.63833496e+04
conv2 Class4 4 40 8 F7 4.26677188e+04
conv2 Class4 5 7 8 F7 3.42116445e+04
conv2 Class4 6 41 8 F7 2.30072441e+04
conv2 Class4 7 49 8 F7 3.50972461e+04
conv2 Class4 8 3 8 F7 3.68013711e+04
conv2 Class4 9 8 8 F7 2.66279766e+04

conv2 Class4 0 13 9 F5 2.53482305e+04
conv2 Class4 1 50 9 F5 3.23430215e+04
conv2 Class4 2 12 9 F5 3.37349688e+04
conv2 Class4 3 9 9 F5 2.53297051e+04
conv2 Class4 4 40 9 F5 4.02733516e+04
conv2 Class4 5 7 9 F5 3.25980039e+04
conv2 Class4 6 41 9 F5 2.15680859e+04
conv2 Class4 7 49 9 F5 3.31300352e+04
conv2 Class4 8 3 9 F5 3.55762227e+04
conv2 Class4 9 8 9 F5 2.54707402e+04

conv2 Class4 0 13 10 F3 2.56097227e+04
conv2 Class4 1 50 10 F3 3.28156328e+04
conv2 Class4 2 12 10 F3 3.42219023e+04
conv2 Class4 3 9 10 F3 2.56811250e+04
conv2 Class4 4 40 10 F3 4.09166133e+04
conv2 Class4 5 7 10 F3 3.30708086e+04
conv2 Class4 6 41 10 F3 2.19896113e+04
conv2 Class4 7 49 10 F3 3.38249102e+04
conv2 Class4 8 3 10 F3 3.59450117e+04
conv2 Class4 9 8 10 F3 2.58629688e+04

conv2 Class4 0 13 11 F1 2.55169629e+04
conv2 Class4 1 50 11 F1 3.27919805e+04
conv2 Class4 2 12 11 F1 3.42268672e+04
conv2 Class4 3 9 11 F1 2.56818984e+04
conv2 Class4 4 40 11 F1 4.09387031e+04
conv2 Class4 5 7 11 F1 3.29943789e+04
conv2 Class4 6 41 11 F1 2.20666543e+04
conv2 Class4 7 49 11 F1 3.38530039e+04
conv2 Class4 8 3 11 F1 3.58341836e+04
conv2 Class4 9 8 11 F1 2.59398477e+04

conv2 Class4 0 13 12 Fz 2.54624121e+04
conv2 Class4 1 50 12 Fz 3.23339961e+04
conv2 Class4 2 12 12 Fz 3.38707695e+04
conv2 Class4 3 9 12 Fz 2.53860312e+04
conv2 Class4 4 40 12 Fz 4.03959570e+04
conv2 Class4 5 7 12 Fz 3.26216113e+04
conv2 Class4 6 41 12 Fz 2.16873047e+04
conv2 Class4 7 49 12 Fz 3.32978906e+04
conv2 Class4 8 3 12 Fz 3.54799414e+04
conv2 Class4 9 8 12 Fz 2.56369590e+04

conv2 Class4 0 13 13 F2 2.57916914e+04
conv2 Class4 1 50 13 F2 3.26869668e+04
conv2 Class4 2 12 13 F2 3.40619961e+04
conv2 Class4 3 9 13 F2 2.55889688e+04
conv2 Class4 4 40 13 F2 4.08571953e+04
conv2 Class4 5 7 13 F2 3.30523789e+04
conv2 Class4 6 41 13 F2 2.19643945e+04
conv2 Class4 7 49 13 F2 3.37552266e+04
conv2 Class4 8 3 13 F2 3.57582578e+04
conv2 Class4 9 8 13 F2 2.58280332e+04

conv2 Class4 0 13 14 F4 2.54354746e+04
conv2 Class4 1 50 14 F4 3.25632168e+04
conv2 Class4 2 12 14 F4 3.37869180e+04
conv2 Class4 3 9 14 F4 2.55389141e+04
conv2 Class4 4 40 14 F4 4.06167383e+04
conv2 Class4 5 7 14 F4 3.30745742e+04
conv2 Class4 6 41 14 F4 2.19396816e+04
conv2 Class4 7 49 14 F4 3.36400898e+04
conv2 Class4 8 3 14 F4 3.57645430e+04
conv2 Class4 9 8 14 F4 2.58481816e+04

conv2 Class4 0 13 15 F6 2.51683867e+04
conv2 Class4 1 50 15 F6 3.21567871e+04
conv2 Class4 2 12 15 F6 3.34447695e+04
conv2 Class4 3 9 15 F6 2.51937578e+04
conv2 Class4 4 40 15 F6 4.01393125e+04
conv2 Class4 5 7 15 F6 3.25326328e+04
conv2 Class4 6 41 15 F6 2.15431270e+04
conv2 Class4 7 49 15 F6 3.30605039e+04
conv2 Class4 8 3 15 F6 3.54070469e+04
conv2 Class4 9 8 15 F6 2.55780547e+04

conv2 Class4 0 13 16 F8 2.60002617e+04
conv2 Class4 1 50 16 F8 3.40747383e+04
conv2 Class4 2 12 16 F8 3.48934766e+04
conv2 Class4 3 9 16 F8 2.66007070e+04
conv2 Class4 4 40 16 F8 4.26381836e+04
conv2 Class4 5 7 16 F8 3.41296992e+04
conv2 Class4 6 41 16 F8 2.29484258e+04
conv2 Class4 7 49 16 F8 3.50987539e+04
conv2 Class4 8 3 16 F8 3.67753359e+04
conv2 Class4 9 8 16 F8 2.69554863e+04

conv2 Class4 0 13 17 FT7 2.72762598e+04
conv2 Class4 1 50 17 FT7 3.50438164e+04
conv2 Class4 2 12 17 FT7 3.54556484e+04
conv2 Class4 3 9 17 FT7 2.72208828e+04
conv2 Class4 4 40 17 FT7 4.36671719e+04
conv2 Class4 5 7 17 FT7 3.52619805e+04
conv2 Class4 6 41 17 FT7 2.31019746e+04
conv2 Class4 7 49 17 FT7 3.59951602e+04
conv2 Class4 8 3 17 FT7 3.75161719e+04
conv2 Class4 9 8 17 FT7 2.73590137e+04

conv2 Class4 0 13 18 FC5 2.54113359e+04
conv2 Class4 1 50 18 FC5 3.24924805e+04
conv2 Class4 2 12 18 FC5 3.38669922e+04
conv2 Class4 3 9 18 FC5 2.56492812e+04
conv2 Class4 4 40 18 FC5 4.04645234e+04
conv2 Class4 5 7 18 FC5 3.27181074e+04
conv2 Class4 6 41 18 FC5 2.15899629e+04
conv2 Class4 7 49 18 FC5 3.36073555e+04
conv2 Class4 8 3 18 FC5 3.56907031e+04
conv2 Class4 9 8 18 FC5 2.56799180e+04

conv2 Class4 0 13 19 FC3 2.55272500e+04
conv2 Class4 1 50 19 FC3 3.29349297e+04
conv2 Class4 2 12 19 FC3 3.41845742e+04
conv2 Class4 3 9 19 FC3 2.60108281e+04
conv2 Class4 4 40 19 FC3 4.11183359e+04
conv2 Class4 5 7 19 FC3 3.31024766e+04
conv2 Class4 6 41 19 FC3 2.19387207e+04
conv2 Class4 7 49 19 FC3 3.41653086e+04
conv2 Class4 8 3 19 FC3 3.58960234e+04
conv2 Class4 9 8 19 FC3 2.60829492e+04

conv2 Class4 0 13 20 FC1 2.52313340e+04
conv2 Class4 1 50 20 FC1 3.29914570e+04
conv2 Class4 2 12 20 FC1 3.40505273e+04
conv2 Class4 3 9 20 FC1 2.58753594e+04
conv2 Class4 4 40 20 FC1 4.12997695e+04
conv2 Class4 5 7 20 FC1 3.29527383e+04
conv2 Class4 6 41 20 FC1 2.19834238e+04
conv2 Class4 7 49 20 FC1 3.40121875e+04
conv2 Class4 8 3 20 FC1 3.60032969e+04
conv2 Class4 9 8 20 FC1 2.60222539e+04

conv2 Class4 0 13 21 FCz 2.52956250e+04
conv2 Class4 1 50 21 FCz 3.30467617e+04
conv2 Class4 2 12 21 FCz 3.38492305e+04
conv2 Class4 3 9 21 FCz 2.56986055e+04
conv2 Class4 4 40 21 FCz 4.15094922e+04
conv2 Class4 5 7 21 FCz 3.30252773e+04
conv2 Class4 6 41 21 FCz 2.21077656e+04
conv2 Class4 7 49 21 FCz 3.40432539e+04
conv2 Class4 8 3 21 FCz 3.57952227e+04
conv2 Class4 9 8 21 FCz 2.59645469e+04

conv2 Class4 0 13 22 FC2 2.53769941e+04
conv2 Class4 1 50 22 FC2 3.29043984e+04
conv2 Class4 2 12 22 FC2 3.37248594e+04
conv2 Class4 3 9 22 FC2 2.57559355e+04
conv2 Class4 4 40 22 FC2 4.13574492e+04
conv2 Class4 5 7 22 FC2 3.32605312e+04
conv2 Class4 6 41 22 FC2 2.19634062e+04
conv2 Class4 7 49 22 FC2 3.40767891e+04
conv2 Class4 8 3 22 FC2 3.57757539e+04
conv2 Class4 9 8 22 FC2 2.57294629e+04

conv2 Class4 0 13 23 FC4 2.54580957e+04
conv2 Class4 1 50 23 FC4 3.29003398e+04
conv2 Class4 2 12 23 FC4 3.38907148e+04
conv2 Class4 3 9 23 FC4 2.58683262e+04
conv2 Class4 4 40 23 FC4 4.13267812e+04
conv2 Class4 5 7 23 FC4 3.31446328e+04
conv2 Class4 6 41 23 FC4 2.20218027e+04
conv2 Class4 7 49 23 FC4 3.41114102e+04
conv2 Class4 8 3 23 FC4 3.57524023e+04
conv2 Class4 9 8 23 FC4 2.57477969e+04

conv2 Class4 0 13 24 FC6 2.52072520e+04
conv2 Class4 1 50 24 FC6 3.23795273e+04
conv2 Class4 2 12 24 FC6 3.34585312e+04
conv2 Class4 3 9 24 FC6 2.53246211e+04
conv2 Class4 4 40 24 FC6 4.06662500e+04
conv2 Class4 5 7 24 FC6 3.24838652e+04
conv2 Class4 6 41 24 FC6 2.15995781e+04
conv2 Class4 7 49 24 FC6 3.32080234e+04
conv2 Class4 8 3 24 FC6 3.54255820e+04
conv2 Class4 9 8 24 FC6 2.54100020e+04

conv2 Class4 0 13 25 FT8 2.70860723e+04
conv2 Class4 1 50 25 FT8 3.50245938e+04
conv2 Class4 2 12 25 FT8 3.59761562e+04
conv2 Class4 3 9 25 FT8 2.74599648e+04
conv2 Class4 4 40 25 FT8 4.41805703e+04
conv2 Class4 5 7 25 FT8 3.46026055e+04
conv2 Class4 6 41 25 FT8 2.36202969e+04
conv2 Class4 7 49 25 FT8 3.62712109e+04
conv2 Class4 8 3 25 FT8 3.75836875e+04
conv2 Class4 9 8 25 FT8 2.71240723e+04

conv2 Class4 0 13 26 T7 2.78637715e+04
conv2 Class4 1 50 26 T7 3.57084727e+04
conv2 Class4 2 12 26 T7 3.58278672e+04
conv2 Class4 3 9 26 T7 2.83938105e+04
conv2 Class4 4 40 26 T7 4.52443867e+04
conv2 Class4 5 7 26 T7 3.65058398e+04
conv2 Class4 6 41 26 T7 2.29699551e+04
conv2 Class4 7 49 26 T7 3.69684492e+04
conv2 Class4 8 3 26 T7 3.85650234e+04
conv2 Class4 9 8 26 T7 2.76699453e+04

conv2 Class4 0 13 27 C5 2.54254121e+04
conv2 Class4 1 50 27 C5 3.22061230e+04
conv2 Class4 2 12 27 C5 3.36508008e+04
conv2 Class4 3 9 27 C5 2.55908711e+04
conv2 Class4 4 40 27 C5 4.01362656e+04
conv2 Class4 5 7 27 C5 3.24944766e+04
conv2 Class4 6 41 27 C5 2.13977500e+04
conv2 Class4 7 49 27 C5 3.36327930e+04
conv2 Class4 8 3 27 C5 3.54797227e+04
conv2 Class4 9 8 27 C5 2.54232285e+04

conv2 Class4 0 13 28 C3 2.57456445e+04
conv2 Class4 1 50 28 C3 3.29626211e+04
conv2 Class4 2 12 28 C3 3.39962031e+04
conv2 Class4 3 9 28 C3 2.59030156e+04
conv2 Class4 4 40 28 C3 4.12445039e+04
conv2 Class4 5 7 28 C3 3.31265195e+04
conv2 Class4 6 41 28 C3 2.17740098e+04
conv2 Class4 7 49 28 C3 3.42979805e+04
conv2 Class4 8 3 28 C3 3.57958281e+04
conv2 Class4 9 8 28 C3 2.59786758e+04

conv2 Class4 0 13 29 C1 2.53755547e+04
conv2 Class4 1 50 29 C1 3.28582656e+04
conv2 Class4 2 12 29 C1 3.39476094e+04
conv2 Class4 3 9 29 C1 2.55930605e+04
conv2 Class4 4 40 29 C1 4.12719922e+04
conv2 Class4 5 7 29 C1 3.28382148e+04
conv2 Class4 6 41 29 C1 2.15993340e+04
conv2 Class4 7 49 29 C1 3.36463906e+04
conv2 Class4 8 3 29 C1 3.60498086e+04
conv2 Class4 9 8 29 C1 2.55714082e+04

conv2 Class4 0 13 30 Cz 2.53741562e+04
conv2 Class4 1 50 30 Cz 3.30078320e+04
conv2 Class4 2 12 30 Cz 3.39338594e+04
conv2 Class4 3 9 30 Cz 2.56451309e+04
conv2 Class4 4 40 30 Cz 4.15713242e+04
conv2 Class4 5 7 30 Cz 3.31451445e+04
conv2 Class4 6 41 30 Cz 2.16367363e+04
conv2 Class4 7 49 30 Cz 3.36648086e+04
conv2 Class4 8 3 30 Cz 3.62694492e+04
conv2 Class4 9 8 30 Cz 2.54447598e+04

conv2 Class4 0 13 31 C2 2.55654902e+04
conv2 Class4 1 50 31 C2 3.28873594e+04
conv2 Class4 2 12 31 C2 3.41434062e+04
conv2 Class4 3 9 31 C2 2.59050312e+04
conv2 Class4 4 40 31 C2 4.14562734e+04
conv2 Class4 5 7 31 C2 3.32775703e+04
conv2 Class4 6 41 31 C2 2.16882578e+04
conv2 Class4 7 49 31 C2 3.35730391e+04
conv2 Class4 8 3 31 C2 3.61415781e+04
conv2 Class4 9 8 31 C2 2.54227949e+04

conv2 Class4 0 13 32 C4 2.59489395e+04
conv2 Class4 1 50 32 C4 3.29411289e+04
conv2 Class4 2 12 32 C4 3.47397812e+04
conv2 Class4 3 9 32 C4 2.62289414e+04
conv2 Class4 4 40 32 C4 4.13495039e+04
conv2 Class4 5 7 32 C4 3.31080977e+04
conv2 Class4 6 41 32 C4 2.19032715e+04
conv2 Class4 7 49 32 C4 3.37988242e+04
conv2 Class4 8 3 32 C4 3.62219375e+04
conv2 Class4 9 8 32 C4 2.55383965e+04

conv2 Class4 0 13 33 C6 2.53876992e+04
conv2 Class4 1 50 33 C6 3.21838359e+04
conv2 Class4 2 12 33 C6 3.37467383e+04
conv2 Class4 3 9 33 C6 2.55510137e+04
conv2 Class4 4 40 33 C6 4.02317305e+04
conv2 Class4 5 7 33 C6 3.24546738e+04
conv2 Class4 6 41 33 C6 2.14534609e+04
conv2 Class4 7 49 33 C6 3.28969062e+04
conv2 Class4 8 3 33 C6 3.55917578e+04
conv2 Class4 9 8 33 C6 2.52071328e+04

conv2 Class4 0 13 34 T8 2.80878281e+04
conv2 Class4 1 50 34 T8 3.47344414e+04
conv2 Class4 2 12 34 T8 3.82406680e+04
conv2 Class4 3 9 34 T8 2.89376953e+04
conv2 Class4 4 40 34 T8 4.38039141e+04
conv2 Class4 5 7 34 T8 3.41669414e+04
conv2 Class4 6 41 34 T8 2.40650703e+04
conv2 Class4 7 49 34 T8 3.62341172e+04
conv2 Class4 8 3 34 T8 3.81095117e+04
conv2 Class4 9 8 34 T8 2.67364590e+04

conv2 Class4 0 13 35 TP7 2.79703945e+04
conv2 Class4 1 50 35 TP7 3.50431172e+04
conv2 Class4 2 12 35 TP7 3.61616797e+04
conv2 Class4 3 9 35 TP7 2.82871836e+04
conv2 Class4 4 40 35 TP7 4.43054609e+04
conv2 Class4 5 7 35 TP7 3.60365703e+04
conv2 Class4 6 41 35 TP7 2.31917578e+04
conv2 Class4 7 49 35 TP7 3.71736523e+04
conv2 Class4 8 3 35 TP7 3.82753281e+04
conv2 Class4 9 8 35 TP7 2.70547051e+04

conv2 Class4 0 13 36 CP5 2.56801270e+04
conv2 Class4 1 50 36 CP5 3.22962070e+04
conv2 Class4 2 12 36 CP5 3.37260547e+04
conv2 Class4 3 9 36 CP5 2.55568965e+04
conv2 Class4 4 40 36 CP5 4.01823086e+04
conv2 Class4 5 7 36 CP5 3.27003027e+04
conv2 Class4 6 41 36 CP5 2.15809023e+04
conv2 Class4 7 49 36 CP5 3.37668438e+04
conv2 Class4 8 3 36 CP5 3.54807812e+04
conv2 Class4 9 8 36 CP5 2.54811660e+04

conv2 Class4 0 13 37 CP3 2.59041016e+04
conv2 Class4 1 50 37 CP3 3.27105488e+04
conv2 Class4 2 12 37 CP3 3.38085859e+04
conv2 Class4 3 9 37 CP3 2.56730352e+04
conv2 Class4 4 40 37 CP3 4.09426406e+04
conv2 Class4 5 7 37 CP3 3.31630352e+04
conv2 Class4 6 41 37 CP3 2.18037500e+04
conv2 Class4 7 49 37 CP3 3.40414844e+04
conv2 Class4 8 3 37 CP3 3.58680547e+04
conv2 Class4 9 8 37 CP3 2.58992051e+04

conv2 Class4 0 13 38 CP1 2.54833906e+04
conv2 Class4 1 50 38 CP1 3.25695469e+04
conv2 Class4 2 12 38 CP1 3.36174570e+04
conv2 Class4 3 9 38 CP1 2.54212363e+04
conv2 Class4 4 40 38 CP1 4.08411367e+04
conv2 Class4 5 7 38 CP1 3.28438594e+04
conv2 Class4 6 41 38 CP1 2.15400273e+04
conv2 Class4 7 49 38 CP1 3.35318320e+04
conv2 Class4 8 3 38 CP1 3.58179102e+04
conv2 Class4 9 8 38 CP1 2.56828359e+04

conv2 Class4 0 13 39 CPz 2.58956836e+04
conv2 Class4 1 50 39 CPz 3.30998477e+04
conv2 Class4 2 12 39 CPz 3.40956445e+04
conv2 Class4 3 9 39 CPz 2.60410996e+04
conv2 Class4 4 40 39 CPz 4.15836719e+04
conv2 Class4 5 7 39 CPz 3.35680352e+04
conv2 Class4 6 41 39 CPz 2.19982988e+04
conv2 Class4 7 49 39 CPz 3.43080547e+04
conv2 Class4 8 3 39 CPz 3.63774570e+04
conv2 Class4 9 8 39 CPz 2.61411035e+04

conv2 Class4 0 13 40 CP2 2.58313457e+04
conv2 Class4 1 50 40 CP2 3.26491895e+04
conv2 Class4 2 12 40 CP2 3.42333203e+04
conv2 Class4 3 9 40 CP2 2.59623438e+04
conv2 Class4 4 40 40 CP2 4.07721680e+04
conv2 Class4 5 7 40 CP2 3.31441641e+04
conv2 Class4 6 41 40 CP2 2.20664082e+04
conv2 Class4 7 49 40 CP2 3.37470117e+04
conv2 Class4 8 3 40 CP2 3.58320820e+04
conv2 Class4 9 8 40 CP2 2.59216758e+04

conv2 Class4 0 13 41 CP4 2.63142480e+04
conv2 Class4 1 50 41 CP4 3.26851582e+04
conv2 Class4 2 12 41 CP4 3.47180273e+04
conv2 Class4 3 9 41 CP4 2.62483965e+04
conv2 Class4 4 40 41 CP4 4.07996211e+04
conv2 Class4 5 7 41 CP4 3.29381953e+04
conv2 Class4 6 41 41 CP4 2.25808027e+04
conv2 Class4 7 49 41 CP4 3.42986758e+04
conv2 Class4 8 3 41 CP4 3.58473672e+04
conv2 Class4 9 8 41 CP4 2.60806367e+04

conv2 Class4 0 13 42 CP6 2.56239062e+04
conv2 Class4 1 50 42 CP6 3.20723809e+04
conv2 Class4 2 12 42 CP6 3.38878203e+04
conv2 Class4 3 9 42 CP6 2.59265449e+04
conv2 Class4 4 40 42 CP6 4.00672617e+04
conv2 Class4 5 7 42 CP6 3.24268945e+04
conv2 Class4 6 41 42 CP6 2.19982734e+04
conv2 Class4 7 49 42 CP6 3.34836797e+04
conv2 Class4 8 3 42 CP6 3.54402969e+04
conv2 Class4 9 8 42 CP6 2.57086719e+04

conv2 Class4 0 13 43 TP8 2.92352500e+04
conv2 Class4 1 50 43 TP8 3.40220547e+04
conv2 Class4 2 12 43 TP8 3.78680156e+04
conv2 Class4 3 9 43 TP8 2.82639980e+04
conv2 Class4 4 40 43 TP8 4.28074648e+04
conv2 Class4 5 7 43 TP8 3.30674141e+04
conv2 Class4 6 41 43 TP8 2.54219570e+04
conv2 Class4 7 49 43 TP8 3.64827500e+04
conv2 Class4 8 3 43 TP8 3.71577578e+04
conv2 Class4 9 8 43 TP8 2.75241055e+04

conv2 Class4 0 13 44 P9 2.78072324e+04
conv2 Class4 1 50 44 P9 3.42326953e+04
conv2 Class4 2 12 44 P9 3.60716406e+04
conv2 Class4 3 9 44 P9 2.78841582e+04
conv2 Class4 4 40 44 P9 4.32508672e+04
conv2 Class4 5 7 44 P9 3.54468359e+04
conv2 Class4 6 41 44 P9 2.33071680e+04
conv2 Class4 7 49 44 P9 3.78379492e+04
conv2 Class4 8 3 44 P9 3.78565703e+04
conv2 Class4 9 8 44 P9 2.74918848e+04

conv2 Class4 0 13 45 P7 2.53126719e+04
conv2 Class4 1 50 45 P7 3.21325176e+04
conv2 Class4 2 12 45 P7 3.35440156e+04
conv2 Class4 3 9 45 P7 2.54626289e+04
conv2 Class4 4 40 45 P7 3.99944219e+04
conv2 Class4 5 7 45 P7 3.24446074e+04
conv2 Class4 6 41 45 P7 2.15861426e+04
conv2 Class4 7 49 45 P7 3.35101016e+04
conv2 Class4 8 3 45 P7 3.54044883e+04
conv2 Class4 9 8 45 P7 2.54779082e+04

conv2 Class4 0 13 46 P5 2.53789180e+04
conv2 Class4 1 50 46 P5 3.20709961e+04
conv2 Class4 2 12 46 P5 3.33967227e+04
conv2 Class4 3 9 46 P5 2.53280273e+04
conv2 Class4 4 40 46 P5 3.99573047e+04
conv2 Class4 5 7 46 P5 3.26378613e+04
conv2 Class4 6 41 46 P5 2.13952969e+04
conv2 Class4 7 49 46 P5 3.32586797e+04
conv2 Class4 8 3 46 P5 3.55231641e+04
conv2 Class4 9 8 46 P5 2.55461992e+04

conv2 Class4 0 13 47 P3 2.53680879e+04
conv2 Class4 1 50 47 P3 3.20551660e+04
conv2 Class4 2 12 47 P3 3.34042188e+04
conv2 Class4 3 9 47 P3 2.54234746e+04
conv2 Class4 4 40 47 P3 4.01154766e+04
conv2 Class4 5 7 47 P3 3.27311973e+04
conv2 Class4 6 41 47 P3 2.14690039e+04
conv2 Class4 7 49 47 P3 3.34040078e+04
conv2 Class4 8 3 47 P3 3.55823672e+04
conv2 Class4 9 8 47 P3 2.57764531e+04

conv2 Class4 0 13 48 P1 2.57490977e+04
conv2 Class4 1 50 48 P1 3.25372793e+04
conv2 Class4 2 12 48 P1 3.37827812e+04
conv2 Class4 3 9 48 P1 2.58705254e+04
conv2 Class4 4 40 48 P1 4.07761758e+04
conv2 Class4 5 7 48 P1 3.32779805e+04
conv2 Class4 6 41 48 P1 2.18208926e+04
conv2 Class4 7 49 48 P1 3.42698203e+04
conv2 Class4 8 3 48 P1 3.58957734e+04
conv2 Class4 9 8 48 P1 2.63379238e+04

conv2 Class4 0 13 49 Pz 2.53858320e+04
conv2 Class4 1 50 49 Pz 3.20731230e+04
conv2 Class4 2 12 49 Pz 3.33070469e+04
conv2 Class4 3 9 49 Pz 2.54415879e+04
conv2 Class4 4 40 49 Pz 4.00884336e+04
conv2 Class4 5 7 49 Pz 3.26614199e+04
conv2 Class4 6 41 49 Pz 2.15208379e+04
conv2 Class4 7 49 49 Pz 3.33874297e+04
conv2 Class4 8 3 49 Pz 3.54711328e+04
conv2 Class4 9 8 49 Pz 2.58476816e+04

conv2 Class4 0 13 50 P2 2.59764023e+04
conv2 Class4 1 50 50 P2 3.25569844e+04
conv2 Class4 2 12 50 P2 3.38127422e+04
conv2 Class4 3 9 50 P2 2.60990293e+04
conv2 Class4 4 40 50 P2 4.07868711e+04
conv2 Class4 5 7 50 P2 3.31813125e+04
conv2 Class4 6 41 50 P2 2.20901406e+04
conv2 Class4 7 49 50 P2 3.43346797e+04
conv2 Class4 8 3 50 P2 3.59275312e+04
conv2 Class4 9 8 50 P2 2.63792129e+04

conv2 Class4 0 13 51 P4 2.57588496e+04
conv2 Class4 1 50 51 P4 3.21237305e+04
conv2 Class4 2 12 51 P4 3.36114609e+04
conv2 Class4 3 9 51 P4 2.56314395e+04
conv2 Class4 4 40 51 P4 4.00788438e+04
conv2 Class4 5 7 51 P4 3.26033301e+04
conv2 Class4 6 41 51 P4 2.18469512e+04
conv2 Class4 7 49 51 P4 3.37060547e+04
conv2 Class4 8 3 51 P4 3.54841367e+04
conv2 Class4 9 8 51 P4 2.59899961e+04

conv2 Class4 0 13 52 P6 2.59054082e+04
conv2 Class4 1 50 52 P6 3.20889980e+04
