# layer class subject_idx subject_id channel_idx channel_name value
conv3 Class5 4 40 4 AF3 3.59418047e+04
conv3 Class5 5 7 4 AF3 2.94958809e+04
conv3 Class5 6 41 4 AF3 1.87591777e+04
conv3 Class5 7 49 4 AF3 3.11366348e+04
conv3 Class5 8 3 4 AF3 2.57693535e+04
conv3 Class5 9 8 4 AF3 1.36772256e+04

conv3 Class5 0 13 5 AFz 2.73856816e+04
conv3 Class5 1 50 5 AFz 3.03585391e+04
conv3 Class5 2 12 5 AFz 4.25297930e+04
conv3 Class5 3 9 5 AFz 2.36166348e+04
conv3 Class5 4 40 5 AFz 3.67759688e+04
conv3 Class5 5 7 5 AFz 3.03917168e+04
conv3 Class5 6 41 5 AFz 1.90495605e+04
conv3 Class5 7 49 5 AFz 3.16146836e+04
conv3 Class5 8 3 5 AFz 2.59193594e+04
conv3 Class5 9 8 5 AFz 1.40687363e+04

conv3 Class5 0 13 6 AF4 2.69659551e+04
conv3 Class5 1 50 6 AF4 2.94715586e+04
conv3 Class5 2 12 6 AF4 4.14682969e+04
conv3 Class5 3 9 6 AF4 2.31920254e+04
conv3 Class5 4 40 6 AF4 3.60514609e+04
conv3 Class5 5 7 6 AF4 2.96989199e+04
conv3 Class5 6 41 6 AF4 1.88502559e+04
conv3 Class5 7 49 6 AF4 3.13326582e+04
conv3 Class5 8 3 6 AF4 2.57027734e+04
conv3 Class5 9 8 6 AF4 1.37431113e+04

conv3 Class5 0 13 7 AF8 2.70019434e+04
conv3 Class5 1 50 7 AF8 2.91554629e+04
conv3 Class5 2 12 7 AF8 4.12647188e+04
conv3 Class5 3 9 7 AF8 2.30960312e+04
conv3 Class5 4 40 7 AF8 3.58627734e+04
conv3 Class5 5 7 7 AF8 2.95754531e+04
conv3 Class5 6 41 7 AF8 1.89621641e+04
conv3 Class5 7 49 7 AF8 3.13808750e+04
conv3 Class5 8 3 7 AF8 2.56969297e+04
conv3 Class5 9 8 7 AF8 1.36281240e+04

conv3 Class5 0 13 8 F7 2.91453418e+04
conv3 Class5 1 50 8 F7 3.02559902e+04
conv3 Class5 2 12 8 F7 4.36277383e+04
conv3 Class5 3 9 8 F7 2.38610820e+04
conv3 Class5 4 40 8 F7 3.75706797e+04
conv3 Class5 5 7 8 F7 3.07258477e+04
conv3 Class5 6 41 8 F7 1.96134062e+04
conv3 Class5 7 49 8 F7 3.25104199e+04
conv3 Class5 8 3 8 F7 2.67196543e+04
conv3 Class5 9 8 8 F7 1.42954238e+04

conv3 Class5 0 13 9 F5 2.70293438e+04
conv3 Class5 1 50 9 F5 2.87488516e+04
conv3 Class5 2 12 9 F5 4.13063633e+04
conv3 Class5 3 9 9 F5 2.27254746e+04
conv3 Class5 4 40 9 F5 3.57727148e+04
conv3 Class5 5 7 9 F5 2.90249824e+04
conv3 Class5 6 41 9 F5 1.88018652e+04
conv3 Class5 7 49 9 F5 3.09353633e+04
conv3 Class5 8 3 9 F5 2.54972773e+04
conv3 Class5 9 8 9 F5 1.37658643e+04

conv3 Class5 0 13 10 F3 2.75632852e+04
conv3 Class5 1 50 10 F3 2.94774531e+04
conv3 Class5 2 12 10 F3 4.21560117e+04
conv3 Class5 3 9 10 F3 2.31299355e+04
conv3 Class5 4 40 10 F3 3.64504570e+04
conv3 Class5 5 7 10 F3 2.95695039e+04
conv3 Class5 6 41 10 F3 1.90019902e+04
conv3 Class5 7 49 10 F3 3.13555898e+04
conv3 Class5 8 3 10 F3 2.57345234e+04
conv3 Class5 9 8 10 F3 1.41250010e+04

conv3 Class5 0 13 11 F1 2.73469238e+04
conv3 Class5 1 50 11 F1 2.97348066e+04
conv3 Class5 2 12 11 F1 4.22656367e+04
conv3 Class5 3 9 11 F1 2.32277461e+04
conv3 Class5 4 40 11 F1 3.65563008e+04
conv3 Class5 5 7 11 F1 2.95331348e+04
conv3 Class5 6 41 11 F1 1.90431250e+04
conv3 Class5 7 49 11 F1 3.13533672e+04
conv3 Class5 8 3 11 F1 2.56375137e+04
conv3 Class5 9 8 11 F1 1.43114951e+04

conv3 Class5 0 13 12 Fz 2.67983359e+04
conv3 Class5 1 50 12 Fz 2.93706074e+04
conv3 Class5 2 12 12 Fz 4.16146992e+04
conv3 Class5 3 9 12 Fz 2.29588906e+04
conv3 Class5 4 40 12 Fz 3.60010391e+04
conv3 Class5 5 7 12 Fz 2.91557715e+04
conv3 Class5 6 41 12 Fz 1.88803906e+04
conv3 Class5 7 49 12 Fz 3.10862617e+04
conv3 Class5 8 3 12 Fz 2.54829961e+04
conv3 Class5 9 8 12 Fz 1.40280508e+04

conv3 Class5 0 13 13 F2 2.71525059e+04
conv3 Class5 1 50 13 F2 3.00925234e+04
conv3 Class5 2 12 13 F2 4.23254102e+04
conv3 Class5 3 9 13 F2 2.33565176e+04
conv3 Class5 4 40 13 F2 3.66096211e+04
conv3 Class5 5 7 13 F2 2.97405371e+04
conv3 Class5 6 41 13 F2 1.90676230e+04
conv3 Class5 7 49 13 F2 3.15805859e+04
conv3 Class5 8 3 13 F2 2.59803457e+04
conv3 Class5 9 8 13 F2 1.42413232e+04

conv3 Class5 0 13 14 F4 2.72690312e+04
conv3 Class5 1 50 14 F4 2.97874316e+04
conv3 Class5 2 12 14 F4 4.20429102e+04
conv3 Class5 3 9 14 F4 2.32831504e+04
conv3 Class5 4 40 14 F4 3.64556367e+04
conv3 Class5 5 7 14 F4 2.96132266e+04
conv3 Class5 6 41 14 F4 1.91061172e+04
conv3 Class5 7 49 14 F4 3.15862969e+04
conv3 Class5 8 3 14 F4 2.60824766e+04
conv3 Class5 9 8 14 F4 1.41423398e+04

conv3 Class5 0 13 15 F6 2.68217246e+04
conv3 Class5 1 50 15 F6 2.90749570e+04
conv3 Class5 2 12 15 F6 4.10845781e+04
conv3 Class5 3 9 15 F6 2.28764355e+04
conv3 Class5 4 40 15 F6 3.57610586e+04
conv3 Class5 5 7 15 F6 2.90140703e+04
conv3 Class5 6 41 15 F6 1.88920176e+04
conv3 Class5 7 49 15 F6 3.11387148e+04
conv3 Class5 8 3 15 F6 2.56707051e+04
conv3 Class5 9 8 15 F6 1.38528096e+04

conv3 Class5 0 13 16 F8 2.86043535e+04
conv3 Class5 1 50 16 F8 3.10815156e+04
conv3 Class5 2 12 16 F8 4.35708320e+04
conv3 Class5 3 9 16 F8 2.41604668e+04
conv3 Class5 4 40 16 F8 3.78681445e+04
conv3 Class5 5 7 16 F8 3.04789238e+04
conv3 Class5 6 41 16 F8 2.00286719e+04
conv3 Class5 7 49 16 F8 3.29356172e+04
conv3 Class5 8 3 16 F8 2.64754023e+04
conv3 Class5 9 8 16 F8 1.50510078e+04

conv3 Class5 0 13 17 FT7 2.97918984e+04
conv3 Class5 1 50 17 FT7 3.08396680e+04
conv3 Class5 2 12 17 FT7 4.48318164e+04
conv3 Class5 3 9 17 FT7 2.45830020e+04
conv3 Class5 4 40 17 FT7 3.85752070e+04
conv3 Class5 5 7 17 FT7 3.06907773e+04
conv3 Class5 6 41 17 FT7 2.02249453e+04
conv3 Class5 7 49 17 FT7 3.31874492e+04
conv3 Class5 8 3 17 FT7 2.78645547e+04
conv3 Class5 9 8 17 FT7 1.53369756e+04

conv3 Class5 0 13 18 FC5 2.72588594e+04
conv3 Class5 1 50 18 FC5 2.89128809e+04
conv3 Class5 2 12 18 FC5 4.17565391e+04
conv3 Class5 3 9 18 FC5 2.29379238e+04
conv3 Class5 4 40 18 FC5 3.62020547e+04
conv3 Class5 5 7 18 FC5 2.91037480e+04
conv3 Class5 6 41 18 FC5 1.90999199e+04
conv3 Class5 7 49 18 FC5 3.11272422e+04
conv3 Class5 8 3 18 FC5 2.57957715e+04
conv3 Class5 9 8 18 FC5 1.42120645e+04

conv3 Class5 0 13 19 FC3 2.76980254e+04
conv3 Class5 1 50 19 FC3 2.95392266e+04
conv3 Class5 2 12 19 FC3 4.25700742e+04
conv3 Class5 3 9 19 FC3 2.33539023e+04
conv3 Class5 4 40 19 FC3 3.67582852e+04
conv3 Class5 5 7 19 FC3 2.96006855e+04
conv3 Class5 6 41 19 FC3 1.95024004e+04
conv3 Class5 7 49 19 FC3 3.15737617e+04
conv3 Class5 8 3 19 FC3 2.59645273e+04
conv3 Class5 9 8 19 FC3 1.48216865e+04

conv3 Class5 0 13 20 FC1 2.74215664e+04
conv3 Class5 1 50 20 FC1 2.95638613e+04
conv3 Class5 2 12 20 FC1 4.24430938e+04
conv3 Class5 3 9 20 FC1 2.34121914e+04
conv3 Class5 4 40 20 FC1 3.68144297e+04
conv3 Class5 5 7 20 FC1 2.95451074e+04
conv3 Class5 6 41 20 FC1 1.92517383e+04
conv3 Class5 7 49 20 FC1 3.15618184e+04
conv3 Class5 8 3 20 FC1 2.58945938e+04
conv3 Class5 9 8 20 FC1 1.48756260e+04

conv3 Class5 0 13 21 FCz 2.71627891e+04
conv3 Class5 1 50 21 FCz 2.96184746e+04
conv3 Class5 2 12 21 FCz 4.24710156e+04
conv3 Class5 3 9 21 FCz 2.33988789e+04
conv3 Class5 4 40 21 FCz 3.69153477e+04
conv3 Class5 5 7 21 FCz 2.93614727e+04
conv3 Class5 6 41 21 FCz 1.89630098e+04
conv3 Class5 7 49 21 FCz 3.15728066e+04
conv3 Class5 8 3 21 FCz 2.60946484e+04
conv3 Class5 9 8 21 FCz 1.45975879e+04

conv3 Class5 0 13 22 FC2 2.71129492e+04
conv3 Class5 1 50 22 FC2 2.95483633e+04
conv3 Class5 2 12 22 FC2 4.23221914e+04
conv3 Class5 3 9 22 FC2 2.33362480e+04
conv3 Class5 4 40 22 FC2 3.69118672e+04
conv3 Class5 5 7 22 FC2 2.92247520e+04
conv3 Class5 6 41 22 FC2 1.87493340e+04
conv3 Class5 7 49 22 FC2 3.15165156e+04
conv3 Class5 8 3 22 FC2 2.63015176e+04
conv3 Class5 9 8 22 FC2 1.42320186e+04

conv3 Class5 0 13 23 FC4 2.72318008e+04
conv3 Class5 1 50 23 FC4 2.96604609e+04
conv3 Class5 2 12 23 FC4 4.20232422e+04
conv3 Class5 3 9 23 FC4 2.33499043e+04
conv3 Class5 4 40 23 FC4 3.69215391e+04
conv3 Class5 5 7 23 FC4 2.92184473e+04
conv3 Class5 6 41 23 FC4 1.87719902e+04
conv3 Class5 7 49 23 FC4 3.15591055e+04
conv3 Class5 8 3 23 FC4 2.63644824e+04
conv3 Class5 9 8 23 FC4 1.41567715e+04

conv3 Class5 0 13 24 FC6 2.66901328e+04
conv3 Class5 1 50 24 FC6 2.90369902e+04
conv3 Class5 2 12 24 FC6 4.10049141e+04
conv3 Class5 3 9 24 FC6 2.29103535e+04
conv3 Class5 4 40 24 FC6 3.60253125e+04
conv3 Class5 5 7 24 FC6 2.87132812e+04
conv3 Class5 6 41 24 FC6 1.86343301e+04
conv3 Class5 7 49 24 FC6 3.10750430e+04
conv3 Class5 8 3 24 FC6 2.58995176e+04
conv3 Class5 9 8 24 FC6 1.38141211e+04

conv3 Class5 0 13 25 FT8 2.83715449e+04
conv3 Class5 1 50 25 FT8 3.16474238e+04
conv3 Class5 2 12 25 FT8 4.43033086e+04
conv3 Class5 3 9 25 FT8 2.46306465e+04
conv3 Class5 4 40 25 FT8 3.92570469e+04
conv3 Class5 5 7 25 FT8 3.03460938e+04
conv3 Class5 6 41 25 FT8 1.96282070e+04
conv3 Class5 7 49 25 FT8 3.33195781e+04
conv3 Class5 8 3 25 FT8 2.72762324e+04
conv3 Class5 9 8 25 FT8 1.53657051e+04

conv3 Class5 0 13 26 T7 2.99006289e+04
conv3 Class5 1 50 26 T7 3.13114883e+04
conv3 Class5 2 12 26 T7 4.59515352e+04
conv3 Class5 3 9 26 T7 2.59069688e+04
conv3 Class5 4 40 26 T7 4.01990117e+04
conv3 Class5 5 7 26 T7 3.08873906e+04
conv3 Class5 6 41 26 T7 2.02437461e+04
conv3 Class5 7 49 26 T7 3.37809297e+04
conv3 Class5 8 3 26 T7 2.93938945e+04
conv3 Class5 9 8 26 T7 1.62916406e+04

conv3 Class5 0 13 27 C5 2.69339180e+04
conv3 Class5 1 50 27 C5 2.86635352e+04
conv3 Class5 2 12 27 C5 4.15609102e+04
conv3 Class5 3 9 27 C5 2.30559199e+04
conv3 Class5 4 40 27 C5 3.61337539e+04
conv3 Class5 5 7 27 C5 2.87889141e+04
conv3 Class5 6 41 27 C5 1.87787480e+04
conv3 Class5 7 49 27 C5 3.10895703e+04
conv3 Class5 8 3 27 C5 2.58346855e+04
conv3 Class5 9 8 27 C5 1.41773477e+04

conv3 Class5 0 13 28 C3 2.76425234e+04
conv3 Class5 1 50 28 C3 2.96748320e+04
conv3 Class5 2 12 28 C3 4.29134727e+04
conv3 Class5 3 9 28 C3 2.37606367e+04
conv3 Class5 4 40 28 C3 3.71613281e+04
conv3 Class5 5 7 28 C3 2.94610684e+04
conv3 Class5 6 41 28 C3 1.96044277e+04
conv3 Class5 7 49 28 C3 3.19146973e+04
conv3 Class5 8 3 28 C3 2.66086758e+04
conv3 Class5 9 8 28 C3 1.52159746e+04

conv3 Class5 0 13 29 C1 2.72594590e+04
conv3 Class5 1 50 29 C1 2.95841602e+04
conv3 Class5 2 12 29 C1 4.23156055e+04
conv3 Class5 3 9 29 C1 2.35775352e+04
conv3 Class5 4 40 29 C1 3.68845078e+04
conv3 Class5 5 7 29 C1 2.94697988e+04
conv3 Class5 6 41 29 C1 1.93771895e+04
conv3 Class5 7 49 29 C1 3.17757129e+04
conv3 Class5 8 3 29 C1 2.62899082e+04
conv3 Class5 9 8 29 C1 1.49800693e+04

conv3 Class5 0 13 30 Cz 2.71411914e+04
conv3 Class5 1 50 30 Cz 2.94947461e+04
conv3 Class5 2 12 30 Cz 4.21402148e+04
conv3 Class5 3 9 30 Cz 2.35790879e+04
conv3 Class5 4 40 30 Cz 3.71489219e+04
conv3 Class5 5 7 30 Cz 2.93755684e+04
conv3 Class5 6 41 30 Cz 1.87985508e+04
conv3 Class5 7 49 30 Cz 3.17199492e+04
conv3 Class5 8 3 30 Cz 2.63411836e+04
conv3 Class5 9 8 30 Cz 1.43481709e+04

conv3 Class5 0 13 31 C2 2.72435254e+04
conv3 Class5 1 50 31 C2 2.93470820e+04
conv3 Class5 2 12 31 C2 4.19574219e+04
conv3 Class5 3 9 31 C2 2.34152285e+04
conv3 Class5 4 40 31 C2 3.72303516e+04
conv3 Class5 5 7 31 C2 2.91934258e+04
conv3 Class5 6 41 31 C2 1.86086953e+04
conv3 Class5 7 49 31 C2 3.15518027e+04
conv3 Class5 8 3 31 C2 2.60628262e+04
conv3 Class5 9 8 31 C2 1.38803574e+04

conv3 Class5 0 13 32 C4 2.73412676e+04
conv3 Class5 1 50 32 C4 2.94548438e+04
conv3 Class5 2 12 32 C4 4.17498906e+04
conv3 Class5 3 9 32 C4 2.33702188e+04
conv3 Class5 4 40 32 C4 3.71431914e+04
conv3 Class5 5 7 32 C4 2.92005762e+04
conv3 Class5 6 41 32 C4 1.86427559e+04
conv3 Class5 7 49 32 C4 3.15701953e+04
conv3 Class5 8 3 32 C4 2.59959395e+04
conv3 Class5 9 8 32 C4 1.38134775e+04

conv3 Class5 0 13 33 C6 2.66863691e+04
conv3 Class5 1 50 33 C6 2.87196387e+04
conv3 Class5 2 12 33 C6 4.08963203e+04
conv3 Class5 3 9 33 C6 2.28155156e+04
conv3 Class5 4 40 33 C6 3.59392109e+04
conv3 Class5 5 7 33 C6 2.86508086e+04
conv3 Class5 6 41 33 C6 1.85473438e+04
conv3 Class5 7 49 33 C6 3.09583711e+04
conv3 Class5 8 3 33 C6 2.55122227e+04
conv3 Class5 9 8 33 C6 1.35396650e+04

conv3 Class5 0 13 34 T8 2.88540918e+04
conv3 Class5 1 50 34 T8 3.15758320e+04
conv3 Class5 2 12 34 T8 4.44540352e+04
conv3 Class5 3 9 34 T8 2.51721094e+04
conv3 Class5 4 40 34 T8 3.97409102e+04
conv3 Class5 5 7 34 T8 3.07436133e+04
conv3 Class5 6 41 34 T8 1.95053184e+04
conv3 Class5 7 49 34 T8 3.34901992e+04
conv3 Class5 8 3 34 T8 2.73261523e+04
conv3 Class5 9 8 34 T8 1.50824736e+04

conv3 Class5 0 13 35 TP7 2.97914316e+04
conv3 Class5 1 50 35 TP7 3.11630352e+04
conv3 Class5 2 12 35 TP7 4.53270977e+04
conv3 Class5 3 9 35 TP7 2.56970332e+04
conv3 Class5 4 40 35 TP7 4.05295117e+04
conv3 Class5 5 7 35 TP7 3.07359727e+04
conv3 Class5 6 41 35 TP7 1.96490898e+04
conv3 Class5 7 49 35 TP7 3.36177578e+04
conv3 Class5 8 3 35 TP7 2.84697344e+04
conv3 Class5 9 8 35 TP7 1.58914746e+04

conv3 Class5 0 13 36 CP5 2.69637070e+04
conv3 Class5 1 50 36 CP5 2.89260918e+04
conv3 Class5 2 12 36 CP5 4.17855391e+04
conv3 Class5 3 9 36 CP5 2.33067012e+04
conv3 Class5 4 40 36 CP5 3.65983906e+04
conv3 Class5 5 7 36 CP5 2.88315039e+04
conv3 Class5 6 41 36 CP5 1.86471133e+04
conv3 Class5 7 49 36 CP5 3.12934297e+04
conv3 Class5 8 3 36 CP5 2.57290215e+04
conv3 Class5 9 8 36 CP5 1.43108340e+04

conv3 Class5 0 13 37 CP3 2.74404551e+04
conv3 Class5 1 50 37 CP3 2.96322695e+04
conv3 Class5 2 12 37 CP3 4.27637969e+04
conv3 Class5 3 9 37 CP3 2.38375488e+04
conv3 Class5 4 40 37 CP3 3.73589609e+04
conv3 Class5 5 7 37 CP3 2.92966387e+04
conv3 Class5 6 41 37 CP3 1.92728145e+04
conv3 Class5 7 49 37 CP3 3.19436680e+04
conv3 Class5 8 3 37 CP3 2.63326504e+04
conv3 Class5 9 8 37 CP3 1.49554531e+04

conv3 Class5 0 13 38 CP1 2.70148535e+04
conv3 Class5 1 50 38 CP1 2.93748496e+04
conv3 Class5 2 12 38 CP1 4.21882930e+04
conv3 Class5 3 9 38 CP1 2.35675391e+04
conv3 Class5 4 40 38 CP1 3.67913711e+04
conv3 Class5 5 7 38 CP1 2.92361504e+04
conv3 Class5 6 41 38 CP1 1.93251953e+04
conv3 Class5 7 49 38 CP1 3.17078965e+04
conv3 Class5 8 3 38 CP1 2.59649883e+04
conv3 Class5 9 8 38 CP1 1.46297139e+04

conv3 Class5 0 13 39 CPz 2.73964277e+04
conv3 Class5 1 50 39 CPz 2.98642754e+04
conv3 Class5 2 12 39 CPz 4.28737188e+04
conv3 Class5 3 9 39 CPz 2.40827441e+04
conv3 Class5 4 40 39 CPz 3.78669180e+04
conv3 Class5 5 7 39 CPz 2.98043750e+04
conv3 Class5 6 41 39 CPz 1.93187773e+04
conv3 Class5 7 49 39 CPz 3.20833203e+04
conv3 Class5 8 3 39 CPz 2.61497852e+04
conv3 Class5 9 8 39 CPz 1.45907031e+04

conv3 Class5 0 13 40 CP2 2.71538984e+04
conv3 Class5 1 50 40 CP2 2.91971582e+04
conv3 Class5 2 12 40 CP2 4.21129023e+04
conv3 Class5 3 9 40 CP2 2.34495977e+04
conv3 Class5 4 40 40 CP2 3.71400430e+04
conv3 Class5 5 7 40 CP2 2.93016133e+04
conv3 Class5 6 41 40 CP2 1.90162773e+04
conv3 Class5 7 49 40 CP2 3.14831934e+04
conv3 Class5 8 3 40 CP2 2.56032812e+04
conv3 Class5 9 8 40 CP2 1.41462197e+04

conv3 Class5 0 13 41 CP4 2.74374004e+04
conv3 Class5 1 50 41 CP4 2.93555977e+04
conv3 Class5 2 12 41 CP4 4.25875508e+04
conv3 Class5 3 9 41 CP4 2.36054004e+04
conv3 Class5 4 40 41 CP4 3.70873828e+04
conv3 Class5 5 7 41 CP4 2.94723867e+04
conv3 Class5 6 41 41 CP4 1.93275547e+04
conv3 Class5 7 49 41 CP4 3.17510957e+04
conv3 Class5 8 3 41 CP4 2.57739336e+04
conv3 Class5 9 8 41 CP4 1.44987939e+04

conv3 Class5 0 13 42 CP6 2.69327812e+04
conv3 Class5 1 50 42 CP6 2.87928984e+04
conv3 Class5 2 12 42 CP6 4.17650664e+04
conv3 Class5 3 9 42 CP6 2.31939277e+04
conv3 Class5 4 40 42 CP6 3.61444219e+04
conv3 Class5 5 7 42 CP6 2.89941504e+04
conv3 Class5 6 41 42 CP6 1.91885293e+04
conv3 Class5 7 49 42 CP6 3.14682051e+04
conv3 Class5 8 3 42 CP6 2.56191074e+04
conv3 Class5 9 8 42 CP6 1.42981895e+04

conv3 Class5 0 13 43 TP8 2.95862266e+04
conv3 Class5 1 50 43 TP8 3.09830664e+04
conv3 Class5 2 12 43 TP8 4.73434023e+04
conv3 Class5 3 9 43 TP8 2.58706191e+04
conv3 Class5 4 40 43 TP8 3.90445195e+04
conv3 Class5 5 7 43 TP8 3.12885977e+04
conv3 Class5 6 41 43 TP8 2.15891387e+04
conv3 Class5 7 49 43 TP8 3.35673164e+04
conv3 Class5 8 3 43 TP8 2.68620820e+04
conv3 Class5 9 8 43 TP8 1.72992461e+04

conv3 Class5 0 13 44 P9 3.06341445e+04
conv3 Class5 1 50 44 P9 3.17120820e+04
conv3 Class5 2 12 44 P9 4.54743438e+04
conv3 Class5 3 9 44 P9 2.49331602e+04
conv3 Class5 4 40 44 P9 4.10629336e+04
conv3 Class5 5 7 44 P9 3.08375059e+04
conv3 Class5 6 41 44 P9 1.96483770e+04
conv3 Class5 7 49 44 P9 3.36075000e+04
conv3 Class5 8 3 44 P9 2.77680488e+04
conv3 Class5 9 8 44 P9 1.60922061e+04

conv3 Class5 0 13 45 P7 2.69651211e+04
conv3 Class5 1 50 45 P7 2.88552461e+04
conv3 Class5 2 12 45 P7 4.14385625e+04
conv3 Class5 3 9 45 P7 2.31009961e+04
conv3 Class5 4 40 45 P7 3.64487734e+04
conv3 Class5 5 7 45 P7 2.87199043e+04
conv3 Class5 6 41 45 P7 1.86236309e+04
conv3 Class5 7 49 45 P7 3.10910039e+04
conv3 Class5 8 3 45 P7 2.55883145e+04
conv3 Class5 9 8 45 P7 1.43181172e+04

conv3 Class5 0 13 46 P5 2.69322773e+04
conv3 Class5 1 50 46 P5 2.88836465e+04
conv3 Class5 2 12 46 P5 4.14579961e+04
conv3 Class5 3 9 46 P5 2.31425977e+04
conv3 Class5 4 40 46 P5 3.63803320e+04
conv3 Class5 5 7 46 P5 2.87250156e+04
conv3 Class5 6 41 46 P5 1.88184355e+04
conv3 Class5 7 49 46 P5 3.11704219e+04
conv3 Class5 8 3 46 P5 2.56262324e+04
conv3 Class5 9 8 46 P5 1.42972920e+04

conv3 Class5 0 13 47 P3 2.70698535e+04
conv3 Class5 1 50 47 P3 2.90847793e+04
conv3 Class5 2 12 47 P3 4.17805000e+04
conv3 Class5 3 9 47 P3 2.33827129e+04
conv3 Class5 4 40 47 P3 3.66967539e+04
conv3 Class5 5 7 47 P3 2.89002031e+04
conv3 Class5 6 41 47 P3 1.92794160e+04
conv3 Class5 7 49 47 P3 3.15405117e+04
conv3 Class5 8 3 47 P3 2.55978438e+04
conv3 Class5 9 8 47 P3 1.45531621e+04

conv3 Class5 0 13 48 P1 2.74578438e+04
conv3 Class5 1 50 48 P1 2.94609883e+04
conv3 Class5 2 12 48 P1 4.22920859e+04
conv3 Class5 3 9 48 P1 2.36808145e+04
conv3 Class5 4 40 48 P1 3.73355664e+04
conv3 Class5 5 7 48 P1 2.93554336e+04
conv3 Class5 6 41 48 P1 1.96022930e+04
conv3 Class5 7 49 48 P1 3.19928359e+04
conv3 Class5 8 3 48 P1 2.58144648e+04
conv3 Class5 9 8 48 P1 1.48594219e+04

conv3 Class5 0 13 49 Pz 2.66632344e+04
conv3 Class5 1 50 49 Pz 2.86080391e+04
conv3 Class5 2 12 49 Pz 4.12059805e+04
conv3 Class5 3 9 49 Pz 2.30673398e+04
conv3 Class5 4 40 49 Pz 3.61830859e+04
conv3 Class5 5 7 49 Pz 2.87871094e+04
conv3 Class5 6 41 49 Pz 1.91096602e+04
conv3 Class5 7 49 49 Pz 3.12264121e+04
conv3 Class5 8 3 49 Pz 2.53506914e+04
conv3 Class5 9 8 49 Pz 1.43549004e+04

conv3 Class5 0 13 50 P2 2.71276719e+04
conv3 Class5 1 50 50 P2 2.92399824e+04
conv3 Class5 2 12 50 P2 4.23335664e+04
conv3 Class5 3 9 50 P2 2.37469766e+04
conv3 Class5 4 40 50 P2 3.72953359e+04
conv3 Class5 5 7 50 P2 2.94313574e+04
conv3 Class5 6 41 50 P2 1.95629395e+04
conv3 Class5 7 49 50 P2 3.21796777e+04
conv3 Class5 8 3 50 P2 2.57798242e+04
conv3 Class5 9 8 50 P2 1.53429932e+04

conv3 Class5 0 13 51 P4 2.67165996e+04
conv3 Class5 1 50 51 P4 2.85685410e+04
conv3 Class5 2 12 51 P4 4.15540391e+04
conv3 Class5 3 9 51 P4 2.31312793e+04
conv3 Class5 4 40 51 P4 3.61771680e+04
conv3 Class5 5 7 51 P4 2.89144004e+04
conv3 Class5 6 41 51 P4 1.92284355e+04
conv3 Class5 7 49 51 P4 3.13345938e+04
conv3 Class5 8 3 51 P4 2.52795039e+04
conv3 Class5 9 8 51 P4 1.48153535e+04

conv3 Class5 0 13 52 P6 2.67496660e+04
conv3 Class5 1 50 52 P6 2.85218672e+04
